id	class	subclass	sound_override_subclassid	material	displayid	inventorytype	sheatheType	
55933	2	15	-1	1	20593	13	3
55934	4	1	-1	7	67556	1	0
55935	4	6	-1	6	69342	14	4
55936	2	10	-1	2	22145	17	2
55937	4	2	-1	8	73746	9	0
55938	4	3	-1	5	73982	3	0
55939	2	10	-1	2	22145	17	2
55940	4	2	-1	8	73746	9	0
55941	4	3	-1	5	73982	3	0
55942	4	1	-1	7	73648	8	0
55943	4	2	-1	8	73759	5	0
55944	4	3	-1	5	69635	6	0
55945	4	1	-1	7	73648	8	0
55946	4	2	-1	8	73759	5	0
55947	4	3	-1	5	69635	6	0
55948	2	1	-1	1	69754	17	1
55949	4	1	-1	7	73643	20	0
55950	4	2	-1	8	73752	8	0
55951	4	0	-1	4	32073	2	0
55952	4	1	-1	7	73646	10	0
55953	4	3	-1	5	73982	3	0
55954	4	0	-1	3	28733	11	0
55955	4	0	-1	4	9860	2	0
55956	4	1	-1	7	66903	10	0
55957	4	3	-1	5	69644	3	0
55958	4	0	-1	3	64173	11	0
55959	2	1	-1	1	69650	17	1
55960	4	1	-1	7	67168	20	0
55961	4	2	-1	8	73760	8	0
55962	4	1	-1	7	69339	16	0
55963	4	0	-1	4	22923	23	0
55964	4	0	-1	4	1399	2	0
55965	12	0	-1	4	67914	0	0
55966	12	0	-1	4	32920	0	0
55967	12	0	-1	4	67916	0	0
55968	12	0	-1	4	67917	0	0
55969	12	0	-1	4	67918	0	0
55970	12	0	-1	4	67919	0	0
55971	12	0	-1	4	67920	0	0
55972	12	0	0	4	67921	0	0
55973	15	0	-1	4	40304	0	0
55974	15	0	-1	4	67925	0	0
55975	15	0	-1	4	40304	0	0
55976	15	0	-1	4	40304	0	0
55977	12	0	-1	4	7922	0	0
55978	15	0	-1	4	40304	0	0
55979	12	0	-1	4	49509	0	0
55981	15	0	-1	4	40304	0	0
55982	15	0	-1	4	40304	0	0
55983	15	0	-1	4	40304	0	0
55984	15	0	-1	4	40304	0	0
55985	15	0	-1	4	40304	0	0
55986	12	0	-1	4	54856	0	0
55987	12	0	-1	4	54856	0	0
55988	12	0	-1	4	66070	0	0
55989	0	0	-1	4	18519	0	0
55990	2	1	-1	1	67933	17	1
55991	0	0	-1	4	16325	0	0
55992	4	4	-1	6	76394	9	0
55993	4	1	-1	7	76482	7	0
55994	4	0	-1	5	79959	11	0
55995	4	0	-1	3	26858	12	0
55996	4	0	-1	5	35472	11	0
55997	4	3	-1	5	76423	3	0
55998	4	1	-1	7	76488	20	0
55999	4	0	-1	3	82461	2	0
56000	4	0	-1	3	54488	11	0
56001	2	16	-1	1	76987	25	0
56002	12	0	-1	1	41755	0	0
56003	12	0	-1	7	67936	0	0
56004	2	6	-1	1	67946	17	2
56005	12	0	-1	4	811	0	0
56006	12	0	-1	7	67943	0	0
56007	0	0	-1	4	54555	0	0
56008	12	0	-1	3	35403	0	0
56009	12	0	-1	4	38757	0	0
56010	12	0	-1	4	68018	0	0
56011	12	0	-1	1	67970	0	0
56012	0	0	-1	4	67973	0	0
56013	12	0	-1	4	2627	0	0
56014	12	0	-1	8	61082	0	0
56015	4	0	-1	4	20384	23	7
56016	12	0	-1	7	67979	0	0
56017	0	0	-1	4	56317	0	0
56018	12	0	-1	4	7626	0	0
56019	0	0	-1	4	67980	0	0
56020	12	0	0	4	6014	0	0
56022	2	2	2	2	98033	15	0
56023	2	18	-1	2	64371	26	5
56024	12	0	0	4	67982	0	0
56025	12	0	-1	4	29445	0	0
56031	12	0	-1	4	7921	0	0
56032	12	0	-1	4	1282	0	0
56033	15	0	-1	2	4719	0	0
56034	15	0	-1	2	4721	0	0
56035	15	0	-1	2	4721	0	0
56036	15	0	-1	2	4721	0	0
56037	12	0	-1	4	67987	0	0
56038	2	10	-1	2	67990	17	2
56040	12	0	-1	4	67991	0	0
56041	12	0	-1	4	56283	0	0
56042	12	0	-1	4	50876	0	0
56043	4	6	-1	1	67992	14	4
56044	2	4	-1	2	67995	13	7
56046	15	0	-1	2	4714	0	0
56047	15	0	-1	2	4719	0	0
56048	12	0	-1	4	68007	0	0
56049	15	0	-1	2	4721	0	0
56050	2	8	-1	1	68011	17	1
56051	15	0	-1	7	68013	0	0
56052	15	0	-1	8	3124	0	0
56053	15	0	-1	8	37657	0	0
56054	15	0	-1	8	3124	0	0
56055	15	0	-1	8	53171	0	0
56056	15	0	-1	2	45394	0	0
56057	12	0	-1	4	68014	0	0
56058	12	0	-1	4	32792	0	0
56059	12	0	-1	4	68015	0	0
56060	12	0	-1	4	68017	0	0
56061	12	0	-1	4	68018	0	0
56062	2	5	5	4	68019	17	0
56063	2	10	10	4	68020	17	0
56064	2	8	8	4	68021	17	0
56065	2	13	13	4	68023	21	7
56066	2	13	13	4	68022	21	7
56067	2	15	-1	1	68025	13	3
56068	2	15	-1	1	68026	13	3
56069	12	0	-1	4	68018	0	0
56070	2	0	-1	1	68027	13	1
56071	2	0	-1	1	68028	13	1
56072	2	1	-1	1	68029	17	1
56073	2	1	-1	1	68030	17	1
56074	2	1	-1	1	68031	17	1
56075	2	3	-1	1	68032	26	0
56076	2	3	-1	1	68033	26	0
56077	2	3	-1	1	68034	26	0
56078	2	3	-1	1	68035	26	0
56079	2	10	10	2	68037	17	1
56080	12	0	-1	4	68038	0	0
56081	12	0	-1	4	8031	0	0
56082	12	0	-1	4	13100	0	0
56083	12	0	-1	4	18075	0	0
56084	4	6	-1	1	68040	14	4
56085	12	0	-1	4	8926	0	0
56086	2	18	-1	1	68047	26	5
56087	12	0	-1	4	28257	0	0
56088	12	0	-1	4	20659	0	0
56089	12	0	-1	4	68053	0	0
56090	2	13	13	4	68056	13	0
56091	12	0	-1	4	36765	0	0
56092	2	10	-1	2	68207	17	2
56093	4	4	-1	6	76383	5	0
56094	4	2	-1	8	85941	6	0
56095	4	0	-1	3	82441	2	0
56096	4	6	-1	1	82871	14	4
56097	2	10	-1	2	76995	17	2
56098	4	2	-1	8	76439	6	0
56099	4	4	-1	6	87532	10	0
56100	4	0	-1	3	85886	12	0
56101	2	7	-1	1	76993	13	3
56102	4	0	-1	3	85886	12	0
56103	2	0	-1	1	68059	13	3
56104	4	4	-1	6	76377	7	0
56105	4	1	-1	7	76501	8	0
56106	4	0	-1	3	39123	11	0
56107	4	1	-1	7	83955	16	0
56108	2	7	-1	1	76975	21	3
56109	4	0	-1	8	82633	23	0
56110	4	0	-1	5	35359	2	0
56111	4	0	-1	3	82331	11	0
56112	4	3	-1	5	98895	1	0
56113	4	2	-1	8	95839	5	0
56114	4	0	-1	3	82334	11	0
56115	4	0	-1	3	32300	12	0
56116	2	15	-1	1	76992	21	3
56117	2	1	-1	1	68061	17	1
56118	4	4	-1	6	76381	6	0
56119	4	3	-1	5	76409	8	0
56120	4	0	-1	5	82180	11	0
56121	4	0	-1	3	85888	12	0
56122	2	19	-1	2	76982	26	0
56123	4	3	-1	5	76417	8	0
56124	4	4	-1	6	76749	3	0
56125	4	1	-1	7	77184	9	0
56126	4	1	-1	7	84236	16	0
56127	2	15	-1	1	76978	13	3
56128	4	2	-1	8	76442	5	0
56129	4	0	-1	5	43407	11	0
56130	2	4	-1	1	76977	13	3
56131	2	5	-1	1	76990	17	1
56132	4	0	-1	3	85885	12	0
56133	4	1	-1	7	76496	1	0
56134	12	0	-1	4	68062	0	0
56135	4	4	-1	6	77784	9	0
56136	4	0	-1	3	86007	12	0
56137	2	10	-1	2	77008	17	2
56138	4	0	-1	3	85902	12	0
56139	12	0	-1	4	60271	0	0
56140	12	0	-1	4	44269	0	0
56141	2	7	-1	1	68072	21	3
56142	2	6	-1	1	68073	17	1
56143	2	6	-1	1	68074	17	1
56144	2	7	-1	1	68075	21	3
56145	2	7	-1	1	68076	21	3
56146	1	0	-1	8	2586	18	0
56147	1	0	-1	8	1281	18	0
56148	1	0	-1	7	1282	18	0
56149	1	0	-1	8	68085	18	0
56150	15	0	-1	7	68087	0	0
56151	15	0	-1	2	18072	0	0
56152	2	15	-1	1	68088	13	3
56153	2	15	-1	1	68089	13	3
56154	2	8	-1	1	68090	17	1
56155	2	10	-1	2	68091	17	2
56156	15	0	-1	2	13002	0	0
56157	2	10	-1	2	68094	17	2
56158	15	0	-1	2	68093	0	0
56159	15	0	-1	8	18093	0	0
56160	15	0	-1	2	18072	0	0
56161	15	0	-1	8	18093	0	0
56162	15	0	-1	8	6660	0	0
56163	15	0	-1	6	68124	0	0
56166	2	7	-1	1	23574	22	3
56167	12	0	0	7	37663	0	0
56168	12	0	0	4	45186	0	0
56169	12	0	0	4	48163	0	0
56170	2	3	-1	1	68111	26	0
56171	2	8	-1	1	68112	17	1
56172	2	8	-1	1	68113	17	1
56173	4	6	-1	1	68386	14	4
56174	4	6	-1	1	68388	14	4
56175	4	6	-1	1	68387	14	4
56176	12	0	-1	2	68117	0	0
56177	12	0	-1	4	41411	0	0
56178	0	0	-1	4	43599	0	0
56179	2	5	-1	2	68123	17	1
56180	12	0	-1	4	3673	0	0
56181	12	0	-1	4	67106	0	0
56182	12	0	-1	4	68125	0	0
56183	12	0	-1	4	64880	0	0
56184	12	0	-1	4	3673	0	0
56185	12	0	-1	4	68133	0	0
56186	12	0	-1	4	1155	0	0
56187	12	0	-1	4	68134	0	0
56188	12	0	0	4	39435	0	0
56189	15	0	-1	7	59855	0	0
56190	15	0	-1	4	11947	0	0
56191	2	0	0	2	68135	13	3
56192	2	4	-1	1	68136	13	3
56193	2	4	-1	1	68137	13	3
56194	12	0	-1	4	68138	0	0
56195	15	0	-1	8	68139	0	0
56196	15	0	-1	8	13806	0	0
56197	15	0	-1	8	68140	0	0
56198	15	0	-1	8	68142	0	0
56199	4	6	-1	1	68143	14	4
56200	15	0	-1	8	68145	0	0
56201	15	0	-1	8	6349	0	0
56202	15	0	-1	8	68146	0	0
56203	15	0	-1	8	1438	0	0
56204	15	0	-1	8	67811	0	0
56205	15	0	-1	8	15736	0	0
56206	15	0	-1	8	15733	0	0
56207	12	0	-1	7	40048	0	0
56208	4	4	-1	6	74080	6	0
56209	4	4	-1	6	74081	8	0
56210	4	4	-1	6	74082	5	0
56211	4	4	-1	6	74083	10	0
56212	4	4	-1	6	87584	1	0
56213	4	4	-1	6	74085	7	0
56214	4	4	-1	6	74086	3	0
56215	4	4	-1	6	74087	9	0
56216	12	0	-1	4	2596	0	0
56217	4	3	-1	5	64804	3	0
56218	4	1	-1	7	76504	7	0
56219	4	1	-1	7	83205	16	0
56220	4	0	-1	3	82178	11	0
56221	12	0	-1	8	98034	0	0
56222	12	0	-1	4	38758	0	0
56223	12	0	-1	4	68206	0	0
56224	12	0	-1	4	38611	0	0
56225	12	0	-1	4	43897	0	0
56226	12	0	-1	4	26976	0	0
56227	12	0	0	4	65565	0	0
56228	2	4	-1	2	68219	13	1
56229	2	15	-1	1	68215	13	3
56230	2	15	-1	1	68216	13	3
56231	2	15	-1	1	68217	13	3
56232	2	15	-1	1	68218	13	3
56233	2	0	1	1	40922	17	1
56234	15	0	-1	4	37656	0	0
56235	12	0	-1	1	68235	0	0
56236	15	0	-1	4	68012	0	0
56237	15	0	-1	4	21363	0	0
56238	15	0	-1	4	68227	0	0
56239	15	0	-1	4	30593	0	0
56240	15	0	-1	4	42112	0	0
56241	15	0	-1	4	6681	0	0
56242	15	0	-1	4	68225	0	0
56243	12	0	0	4	68228	0	0
56244	12	0	0	4	68229	0	0
56245	12	0	0	4	98035	0	0
56246	4	0	-1	7	61013	19	0
56247	12	0	0	4	9288	0	0
56248	12	0	0	4	45927	0	0
56249	12	0	-1	4	67474	0	0
56250	12	0	-1	4	31256	0	0
56251	12	0	-1	4	67106	0	0
56254	12	0	-1	1	7986	0	0
56255	12	0	-1	4	31257	0	0
56256	12	0	-1	1	68221	0	0
56257	2	8	-1	1	68237	17	1
56258	2	8	-1	1	68238	17	1
56259	2	8	-1	1	68239	17	1
56260	2	8	-1	1	68240	17	1
56263	12	0	-1	4	31515	0	0
56264	12	0	-1	4	68253	0	0
56265	2	10	-1	2	68254	17	2
56266	2	0	-1	1	77004	13	3
56267	4	1	-1	7	83351	16	0
56268	4	3	-1	5	76419	10	0
56269	4	1	-1	7	76505	1	0
56270	4	0	-1	5	31908	11	0
56271	2	10	-1	2	76997	17	2
56272	4	4	-1	6	76748	3	0
56273	4	2	-1	8	76446	3	0
56274	4	3	-1	5	76410	5	0
56275	4	1	-1	7	83205	16	0
56276	4	0	-1	3	82181	11	0
56277	4	2	-1	8	94279	8	0
56278	4	4	-1	6	76376	1	0
56279	4	11	-1	2	50664	28	0
56280	4	0	-1	3	84204	12	0
56281	4	3	-1	5	76418	5	0
56282	4	0	-1	5	64197	11	0
56283	4	4	-1	6	76393	7	0
56284	2	1	-1	1	77003	17	1
56285	4	0	-1	3	85915	12	0
56286	4	1	-1	7	76484	10	0
56288	4	0	-1	3	82438	2	0
56289	4	0	-1	8	82634	23	0
56290	4	0	-1	3	84200	12	0
56291	4	4	-1	6	76374	5	0
56292	4	0	-1	3	9858	2	0
56293	4	0	-1	3	35313	11	0
56294	4	4	-1	6	76385	7	0
56295	4	0	-1	3	84207	12	0
56296	2	19	-1	2	76994	26	0
56297	4	2	-1	8	85949	9	0
56298	4	3	-1	5	98895	1	0
56299	4	0	-1	5	82181	11	0
56300	4	0	-1	5	45351	2	0
56301	4	4	-1	6	76386	9	0
56302	2	15	-1	1	76986	13	3
56303	4	3	-1	5	76413	7	0
56304	4	1	-1	7	83205	16	0
56305	4	1	-1	6	76490	6	0
56306	4	0	-1	8	82636	23	0
56307	4	0	-1	3	44703	11	0
56308	4	4	-1	6	76391	5	0
56309	4	2	-1	8	76445	7	0
56310	4	0	-1	5	33728	11	0
56311	4	1	-1	7	76498	20	0
56312	2	4	-1	2	77011	21	3
56313	4	3	-1	5	77284	9	0
56314	4	6	-1	1	75546	14	4
56315	4	1	-1	7	83349	16	0
56316	4	11	-1	2	95946	28	0
56317	2	2	-1	2	76999	15	0
56318	4	4	-1	6	76746	3	0
56319	4	0	-1	3	82441	2	0
56320	4	0	-1	3	85931	12	0
56321	4	2	-1	8	95752	1	0
56322	4	6	-1	6	82880	14	4
56323	4	4	-1	1	87008	10	0
56324	4	1	-1	7	76506	3	0
56325	2	10	-1	2	77010	17	2
56326	2	15	-1	1	77009	13	3
56327	4	0	-1	5	39212	2	0
56328	4	0	-1	3	36652	12	0
56329	2	13	-1	1	76996	21	7
56330	4	4	-1	6	76748	3	0
56331	4	1	-1	7	76503	10	0
56332	4	0	-1	5	39127	11	0
56333	4	0	-1	3	44358	11	0
56334	4	2	-1	8	85965	10	0
56335	2	15	-1	1	76984	13	3
56336	4	4	-1	6	87531	10	0
56337	4	11	-1	2	93787	28	0
56338	4	0	-1	3	31603	2	0
56339	4	0	-1	3	86642	12	0
56340	4	3	-1	5	77255	9	0
56341	4	4	-1	6	76372	6	0
56342	2	8	-1	1	82272	17	1
56343	2	10	-1	2	77000	17	2
56344	4	2	-1	8	76444	1	0
56345	4	0	-1	3	85913	12	0
56346	2	7	-1	1	76988	13	3
56347	4	0	-1	3	85911	12	0
56348	4	1	-1	7	76492	8	0
56349	4	0	-1	8	82768	23	0
56350	4	11	-1	2	93788	28	0
56351	4	0	-1	3	16452	12	0
56352	4	3	-1	5	77301	1	0
56353	2	4	-1	1	76985	13	3
56354	2	19	-1	2	76983	26	0
56355	4	1	-1	7	83205	16	0
56356	4	1	-1	6	76490	6	0
56357	2	15	-1	1	83509	21	3
56358	4	4	-1	6	76750	1	0
56359	4	3	-1	5	76414	3	0
56360	4	0	-1	3	31907	2	0
56361	4	2	-1	8	94259	3	0
56362	4	0	-1	5	82370	2	0
56363	4	3	-1	5	76421	6	0
56364	2	0	-1	1	77007	13	3
56365	4	0	-1	5	82180	11	0
56366	2	3	-1	1	77006	26	0
56367	4	4	-1	6	76385	7	0
56368	4	2	-1	8	76443	10	0
56369	4	1	-1	7	83205	16	0
56370	4	0	-1	3	85908	12	0
56371	4	1	-1	7	83955	16	0
56372	4	11	-1	2	95948	28	0
56373	4	0	-1	3	82181	11	0
56374	4	4	-1	6	76747	1	0
56375	4	1	-1	7	76504	7	0
56376	2	3	-1	1	77001	26	0
56377	4	0	-1	3	85872	12	0
56378	4	4	-1	6	76390	8	0
56379	4	1	-1	7	83349	16	0
56380	4	0	-1	3	82178	11	0
56381	4	4	-1	6	76382	8	0
56382	2	6	-1	1	77002	17	2
56383	4	3	-1	5	76411	10	0
56384	2	7	-1	1	77042	13	3
56385	4	0	-1	5	82438	2	0
56386	4	3	-1	5	76420	7	0
56387	4	4	-1	6	76380	8	0
56388	4	0	-1	5	43095	11	0
56389	4	1	-1	7	76480	9	0
56390	2	15	-1	1	76976	13	3
56391	4	0	-1	3	82180	11	0
56392	4	4	-1	6	76389	6	0
56393	4	0	-1	3	85906	12	0
56394	4	0	-1	3	85896	12	0
56395	4	2	-1	8	76440	8	0
56396	2	4	-1	1	77005	13	3
56397	4	1	-1	7	83349	16	0
56398	4	0	-1	5	71536	11	0
56399	4	1	-1	7	76481	3	0
56400	4	0	-1	3	85891	12	0
56401	4	2	-1	8	95958	7	0
56402	4	6	-1	6	82869	14	4
56403	4	1	-1	6	76499	6	0
56404	4	0	-1	5	82181	11	0
56405	4	2	-1	8	85949	9	0
56406	4	0	-1	3	85892	12	0
56407	4	0	-1	3	67550	12	0
56408	4	2	-1	8	94279	8	0
56409	4	2	-1	8	76447	9	0
56410	4	3	-1	5	76408	6	0
56411	4	0	-1	3	82366	2	0
56412	4	0	-1	5	79959	11	0
56413	4	1	-1	7	76482	7	0
56414	4	0	-1	3	26858	12	0
56415	4	0	-1	5	35472	11	0
56416	4	4	-1	6	76394	9	0
56417	4	1	-1	7	76488	20	0
56418	4	0	-1	3	54488	11	0
56419	4	3	-1	5	76423	3	0
56420	2	16	-1	1	76987	25	0
56421	4	0	-1	3	82461	2	0
56422	4	0	-1	3	82441	2	0
56423	4	2	-1	8	85941	6	0
56424	2	10	-1	2	76995	17	2
56425	4	4	-1	6	76383	5	0
56426	4	6	-1	1	82871	14	4
56427	4	0	-1	3	85886	12	0
56428	4	4	-1	6	87532	10	0
56429	4	2	-1	8	76439	6	0
56430	2	7	-1	1	76993	13	3
56431	4	0	-1	3	85886	12	0
56432	4	0	-1	3	39123	11	0
56433	2	7	-1	1	76975	21	3
56434	4	1	-1	7	83955	16	0
56435	4	4	-1	6	76377	7	0
56436	4	1	-1	7	76501	8	0
56437	4	0	-1	5	35359	2	0
56438	4	0	-1	8	82633	23	0
56439	4	0	-1	3	82331	11	0
56440	4	0	-1	3	32300	12	0
56441	2	15	-1	1	76991	21	3
56442	4	2	-1	8	95839	5	0
56443	4	3	-1	5	98895	1	0
56444	4	0	-1	5	82181	11	0
56445	4	0	-1	5	82180	11	0
56446	2	19	-1	2	76982	26	0
56447	4	4	-1	6	76381	6	0
56448	4	3	-1	5	76409	8	0
56449	4	0	-1	3	85929	12	0
56450	4	1	-1	7	84236	16	0
56451	4	3	-1	5	76417	8	0
56452	4	4	-1	6	76749	3	0
56453	4	1	-1	7	77184	9	0
56454	2	15	-1	1	76978	13	3
56455	4	2	-1	8	76442	5	0
56456	2	5	-1	1	76990	17	1
56457	4	0	-1	5	43407	11	0
56458	4	0	-1	3	85914	12	0
56459	2	4	-1	1	76977	13	3
56460	4	1	-1	7	76496	1	0
56461	2	10	-1	2	77008	17	2
56462	4	0	-1	3	85902	12	0
56463	4	0	-1	3	86008	12	0
56464	4	4	-1	6	77784	9	0
56465	4	0	-1	3	82178	11	0
56466	4	1	-1	7	76504	7	0
56467	4	1	-1	7	83205	16	0
56468	12	0	-1	4	68263	1	0
56469	12	0	-1	4	68262	0	0
56470	12	0	-1	8	61082	0	0
56473	12	0	-1	4	67690	0	0
56474	12	0	-1	4	30953	0	0
56475	2	1	1	1	68278	17	2
56476	7	6	-1	8	7064	0	0
56477	0	6	-1	8	68284	0	0
56478	7	6	-1	8	7064	0	0
56480	4	1	-1	8	83353	16	0
56481	4	3	-1	8	72626	9	0
56482	4	3	-1	8	72621	6	0
56483	4	2	-1	8	72641	9	0
56484	4	2	-1	8	72639	10	0
56485	4	3	-1	5	9894	9	0
56486	4	3	-1	5	16702	10	0
56487	4	3	-1	5	9894	9	0
56488	4	3	-1	5	16706	3	0
56489	4	1	-1	8	77080	16	0
56490	4	3	-1	8	72624	10	0
56491	4	2	-1	8	72638	8	0
56492	4	3	-1	5	16703	8	0
56493	4	3	-1	5	16703	8	0
56494	4	3	-1	8	72622	8	0
56495	4	2	-1	8	72643	3	0
56496	4	3	-1	5	16704	6	0
56497	4	3	-1	5	16702	10	0
56498	4	3	-1	8	72620	3	0
56499	4	2	-1	8	72636	6	0
56500	4	3	-1	5	16706	3	0
56501	4	3	-1	5	16704	6	0
56502	0	6	-1	8	50671	0	0
56503	0	6	-1	8	56641	0	0
56504	4	3	-1	8	72623	5	0
56505	4	2	-1	8	72642	1	0
56506	4	3	-1	5	16701	7	0
56507	4	3	-1	5	18422	1	0
56508	4	3	-1	8	72625	7	0
56509	4	2	-1	8	72637	5	0
56510	4	3	-1	5	16700	5	0
56511	4	3	-1	5	16701	7	0
56512	4	3	-1	8	72619	1	0
56513	4	2	-1	8	72640	7	0
56514	4	3	-1	5	18422	1	0
56515	4	3	-1	5	16700	5	0
56516	7	6	-1	8	66068	0	0
56517	0	6	-1	8	68285	0	0
56518	4	1	-1	8	83349	16	0
56519	4	1	-1	8	83205	16	0
56520	4	2	-1	8	76604	9	0
56521	4	2	-1	8	76601	6	0
56522	4	2	-1	8	76599	9	0
56523	4	2	-1	8	76595	10	0
56524	4	3	-1	5	76624	9	0
56525	4	3	-1	5	76625	10	0
56526	4	3	-1	5	76609	9	0
56527	4	3	-1	5	76615	3	0
56528	4	2	-1	8	76602	10	0
56529	4	2	-1	8	76605	8	0
56530	4	2	-1	8	76593	8	0
56531	4	2	-1	8	81374	3	0
56532	4	3	-1	5	76627	8	0
56533	4	3	-1	5	76628	6	0
56534	4	3	-1	5	76622	8	0
56535	4	3	-1	5	76619	10	0
56536	4	2	-1	8	81712	6	0
56537	4	2	-1	8	98750	6	0
56538	4	3	-1	5	82037	6	0
56539	4	3	-1	5	79811	6	0
56540	4	2	-1	8	81373	3	0
56541	4	2	-1	8	76606	5	0
56542	4	2	-1	8	76592	6	0
56543	4	2	-1	8	83022	1	0
56544	4	3	-1	5	76630	3	0
56545	4	3	-1	5	76629	7	0
56546	4	3	-1	5	76623	6	0
56547	4	3	-1	5	93818	1	0
56548	4	1	-1	8	83349	16	0
56549	4	1	-1	8	83351	16	0
56550	0	6	-1	8	50675	0	0
56551	0	6	-1	8	68288	0	0
56552	4	2	-1	8	76603	7	0
56553	4	2	-1	8	81445	1	0
56554	4	2	-1	8	76594	5	0
56555	4	2	-1	8	76597	7	0
56556	4	3	-1	5	76626	5	0
56557	4	3	-1	5	93823	1	0
56558	4	3	-1	5	76618	7	0
56559	4	3	-1	5	76620	5	0
56560	0	8	-1	8	7064	0	0
56561	4	2	-1	8	81706	5	0
56562	4	2	-1	8	82019	5	0
56563	4	3	-1	5	82041	5	0
56564	4	3	-1	5	82784	5	0
56565	2	10	10	2	68389	17	1
56566	2	1	-1	1	68281	17	1
56567	2	2	2	2	51536	15	0
56568	12	0	-1	4	2637	0	0
56569	12	0	-1	4	18536	0	0
56570	12	0	-1	4	68289	0	0
56571	12	0	-1	4	68289	0	0
56572	12	0	-1	4	68333	0	0
56573	12	0	-1	4	2637	0	0
56575	12	0	-1	4	20627	0	0
56576	12	0	0	4	6014	0	0
56577	12	0	-1	4	68294	0	0
56578	2	6	-1	1	68295	17	1
56622	4	0	-1	3	9836	11	0
56623	4	1	-1	7	68535	16	0
56624	4	1	-1	7	74203	20	0
56625	4	2	-1	8	73919	3	0
56626	4	3	-1	5	67336	10	0
56627	4	1	-1	7	12670	20	0
56628	4	2	-1	8	73919	3	0
56629	4	3	-1	5	67336	10	0
56630	4	1	-1	7	73611	7	0
56631	4	2	-1	8	73914	10	0
56632	4	3	-1	5	69238	3	0
56633	4	1	-1	7	73611	7	0
56634	4	2	-1	8	73914	10	0
56635	4	3	-1	5	69238	3	0
56636	4	1	-1	7	73615	3	0
56637	4	2	-1	8	34710	7	0
56638	4	3	-1	5	74004	3	0
56639	4	1	-1	7	73615	3	0
56640	4	2	-1	8	34710	7	0
56641	4	3	-1	5	74004	3	0
56642	4	2	-1	8	73918	3	0
56643	4	3	-1	5	73948	5	0
56644	4	2	-1	8	73918	3	0
56645	4	3	-1	5	73948	5	0
56646	2	7	-1	1	5165	13	3
56647	4	2	-1	8	35072	5	0
56648	4	3	-1	5	73960	7	0
56649	2	7	-1	1	68547	13	3
56650	4	2	-1	8	35072	5	0
56651	4	3	-1	5	73960	7	0
56652	4	1	-1	7	73627	8	0
56653	4	2	-1	8	73901	8	0
56654	4	3	-1	5	73999	10	0
56655	4	1	-1	7	73627	8	0
56656	4	2	-1	8	73901	8	0
56657	4	3	-1	5	73999	10	0
56658	2	2	-1	2	68546	15	0
56659	4	0	-1	3	31800	11	0
56660	4	1	-1	7	68533	16	0
56661	2	4	-1	2	19699	21	3
56662	2	10	-1	2	21514	17	2
56663	4	2	-1	8	73897	7	0
56664	4	1	-1	7	14090	9	0
56665	4	2	-1	8	73904	8	0
56666	4	3	-1	5	73963	9	0
56667	4	1	-1	7	68532	16	0
56668	4	2	-1	8	73906	9	0
56669	4	6	-1	6	68537	14	4
56670	4	6	-1	6	68538	14	4
56671	4	2	-1	8	73923	6	0
56672	2	18	-1	2	68549	26	5
56673	4	1	-1	7	70041	6	0
56674	4	2	-1	8	73894	5	0
56675	4	3	-1	5	43741	7	0
56676	4	1	-1	7	46614	10	0
56677	4	2	-1	8	73922	6	0
56678	4	3	-1	5	73954	8	0
56679	2	15	-1	1	68544	13	3
56680	2	5	-1	2	68558	17	1
56681	2	19	-1	2	69189	26	0
56682	4	0	-1	3	31664	11	0
56683	4	0	-1	4	68309	23	0
56684	4	2	-1	8	73914	10	0
56685	4	3	-1	5	69239	6	0
56686	4	0	-1	4	68309	23	0
56687	4	2	-1	8	73914	10	0
56688	4	3	-1	5	69239	6	0
56689	4	1	-1	7	15236	16	0
56690	4	2	-1	8	70051	9	0
56691	4	6	-1	6	30706	14	4
56692	4	3	-1	5	74007	6	0
56693	4	0	-1	3	23728	11	0
56694	4	2	-1	8	73909	9	0
56695	4	3	-1	5	73955	8	0
56696	2	7	-1	1	68552	13	3
56697	2	4	-1	2	68543	21	3
56698	2	10	-1	2	24015	17	2
56699	4	2	-1	8	34710	7	0
56700	4	0	-1	3	6707	11	0
56701	4	2	-1	8	73896	5	0
56702	2	8	-1	1	68556	17	1
56703	4	0	-1	3	35438	11	0
56704	4	2	-1	8	73896	5	0
56705	2	8	-1	1	68561	17	1
56706	4	3	-1	5	74005	6	0
56707	4	0	-1	3	28830	11	0
56708	2	2	-1	2	68562	15	0
56709	4	0	-1	3	224	11	0
56710	4	1	-1	7	68534	16	0
56711	2	15	-1	1	68551	13	3
56712	2	5	-1	2	68541	17	1
56713	2	19	-1	2	68545	26	0
56714	4	0	-1	3	9847	11	0
56715	4	1	-1	7	14736	9	0
56716	4	2	-1	8	73904	8	0
56717	4	3	-1	5	73963	9	0
56718	4	6	-1	6	68536	14	4
56719	4	2	-1	8	73923	6	0
56720	2	18	-1	2	68549	26	5
56721	4	1	-1	7	73622	6	0
56722	4	2	-1	8	73894	5	0
56723	4	3	-1	5	43741	7	0
56724	4	1	-1	7	73619	10	0
56725	4	2	-1	8	73922	6	0
56726	4	3	-1	5	73954	8	0
56727	4	2	-1	8	73907	9	0
56728	4	3	-1	5	73953	8	0
56729	2	7	-1	1	68548	13	3
56793	2	0	-1	1	25504	13	1
56794	12	0	-1	4	45500	0	0
