field0	field1	field2	field3	field4	field5	field6
9281	111662	0	99	101	0	0
9282	56420	0	0	50	0	81920
9283	54926	0	0	101	0	69904
9285	115703	0	0	100	0	65536
9288	115744	0	0	25	0	1048576
9290	115737	0	5	101	0	0
9291	115755	0	50	101	0	0
9294	115773	0	0	100	0	4
9295	115774	0	20	101	0	0
9296	115777	0	5	101	0	0
9297	115798	0	0	0	0	0
9300	115816	0	0	100	1	139776
9303	115832	0	0	0	0	0
9304	115861	0	100	101	0	0
9305	115867	0	50	101	0	0
9306	115869	0	0	100	0	87312
9307	115874	0	1	101	0	0
9308	115878	0	1	101	0	0
9309	106784	0	99	101	0	0
9310	107351	0	99	101	0	0
9311	106648	0	99	101	0	0
9312	115894	0	10	101	0	0
9313	115896	0	0	100	0	1048576
9314	115895	0	1	101	0	0
9317	115922	0	0	100	3	279552
9318	115940	0	0	100	1	16
9319	68164	0	0	100	0	69904
9320	115943	0	0	100	0	2064
9321	115945	0	0	100	1	69648
9322	58385	0	0	100	0	69648
9324	115911	0	0	101	1	148000
9325	115903	0	0	101	0	1380352
9326	115959	0	0	100	1	4
9327	58099	0	0	100	0	4112
9329	115976	0	0	101	0	1380352
9330	115977	0	10	101	0	0
9331	106651	0	3	101	0	0
9333	115960	0	0	101	0	1188520
9334	115946	0	0	100	0	34816
9336	57954	0	0	100	0	349456
9337	116008	0	100	101	0	0
9338	116010	0	4	101	0	0
9341	116023	0	0	100	0	40
9342	116033	0	3	100	0	20
9343	116038	0	100	101	0	0
9345	116060	0	100	101	0	0
9346	116070	0	0	50	5	4
9347	116089	0	100	101	0	0
9349	116091	0	0	101	0	1380352
9350	116092	0	0	50	0	2
9351	116095	0	2	101	0	0
9352	116100	0	20	101	0	0
9353	116118	0	0	101	1	33554432
9355	106851	0	10	101	0	0
9357	116160	0	4	101	0	0
9364	116183	0	0	100	0	16
9365	116185	0	1	101	0	0
9367	116188	0	0	100	0	17408
9374	116222	0	0	101	0	4
9375	116247	0	0	100	1	65536
9376	116252	0	0	100	0	33554432
9377	116258	0	4	101	0	0
9380	116199	0	5	101	0	0
9382	116301	0	5	101	0	0
9385	116304	0	5	101	0	0
9388	116322	0	5	101	0	0
9389	116329	0	0	100	0	4
9390	116330	0	0	0	0	0
9391	116346	0	0	100	0	278528
9392	116349	0	0	100	1	4112
9393	116363	0	5	101	0	0
9394	116227	0	0	100	0	559104
9401	116403	0	0	100	0	664232
9402	116417	0	25	101	0	0
9403	116420	0	0	20	0	340
9404	116422	0	1	101	0	0
9405	116426	0	0	20	0	344064
9406	116427	0	0	20	0	349524
9407	116428	0	0	20	0	332116
9408	116431	0	1	101	0	0
9409	116432	0	0	20	0	344064
9411	116435	0	0	20	0	332116
9412	116436	0	1	101	0	0
9413	116437	0	0	20	0	340
9414	116438	0	1	101	0	0
9416	116448	0	1	101	0	0
9417	116449	0	0	20	0	340
9418	116450	0	1	101	0	0
9419	116451	0	0	20	0	340
9420	116452	0	1	101	0	0
9421	116453	0	0	20	0	344064
9422	116454	0	1	101	0	0
9423	116455	0	0	20	0	332116
9424	116456	0	1	101	0	0
9425	116457	0	0	20	0	340
9426	116460	0	1	101	0	0
9427	116461	0	0	20	0	340
9428	116462	0	1	101	0	0
9429	116463	0	0	20	0	340
9431	116541	0	250	101	0	0
9432	116563	0	0	20	0	344064
9434	102938	0	0	100	0	33554432
9435	116574	0	25	101	0	0
9436	116576	0	25	101	0	0
9437	116577	0	25	101	0	0
9440	55453	0	0	100	0	65536
9442	116600	0	0	100	0	8200
9443	116621	0	1	101	0	0
9445	116632	0	100	101	0	0
9446	115175	0	0	20	0	0
9452	116684	0	0	101	0	16777216
9453	116704	0	5	101	0	0
9454	116706	0	2	101	0	0
9455	116707	0	5	101	0	0
9456	116708	0	5	101	0	0
9457	116718	0	1	101	0	0
9458	116719	0	1	101	0	0
9459	116720	0	1	101	0	0
9460	116721	0	1	101	0	0
9461	116722	0	1	101	0	0
9462	116723	0	1	101	0	0
9463	116724	0	1	101	0	0
9469	116763	0	0	20	0	344064
9470	116764	0	0	20	0	332116
9471	116765	0	0	20	0	340
9472	116766	0	0	20	0	340
9473	116767	0	0	20	0	340
9474	115115	0	3	101	0	0
9476	116793	0	99	101	0	0
9480	116816	0	99	101	0	0
9481	116817	0	0	101	0	4
9483	116821	0	99	101	0	0
9484	116835	0	10	101	0	0
9493	116927	0	0	101	0	4
9494	116929	0	99	101	0	0
9495	116940	0	99	101	0	0
9496	116942	0	100	100	0	0
9498	116970	0	20	101	0	0
9500	116680	0	0	100	1	279552
9504	117052	0	2	101	0	0
9506	39623	0	0	101	0	134217728
9508	117204	0	6	101	0	0
9509	117235	0	1	101	0	0
9514	117475	0	0	100	1	20
9515	117485	0	4	101	0	0
9516	117505	0	0	100	0	559104
9517	117516	0	0	100	1	20
9520	117554	0	10	101	0	0
9522	117571	0	30	101	0	0
9524	117586	0	5	101	0	0
9526	117592	0	0	100	0	4
9527	117642	0	1	101	0	0
9528	117643	0	1	101	0	0
9529	117644	0	1	101	0	0
9530	117645	0	1	101	0	0
9531	117646	0	1	101	0	0
9532	117647	0	1	101	0	0
9533	117648	0	1	101	0	0
9534	117649	0	1	101	0	0
9535	117650	0	1	101	0	0
9536	117651	0	1	101	0	0
9538	117652	0	0	20	0	344064
9539	117653	0	0	20	0	332116
9540	117654	0	0	20	0	340
9541	117655	0	0	20	0	340
9542	117656	0	0	20	0	340
9543	117657	0	0	20	0	344064
9544	117658	0	0	20	0	332116
9545	117659	0	0	20	0	340
9546	117660	0	0	20	0	340
9547	117661	0	0	20	0	340
9548	117675	0	0	101	0	4
9549	116605	0	500	101	0	0
9550	117697	0	0	100	5	139808
9552	117710	0	0	100	1	69648
9553	117715	0	4	101	0	0
9554	116805	0	99	101	0	0
9555	117737	0	100	101	0	0
9556	117756	0	0	100	0	664232
9560	117827	0	2	101	0	0
9561	117828	0	0	100	3	86016
9562	117824	0	2	101	0	0
9565	117854	0	20	101	0	0
9567	117878	0	99	101	0	0
9568	115070	0	0	100	0	332116
9569	117896	0	0	100	0	69632
9572	117952	0	0	100	0	0
9573	117959	0	0	100	0	40
9574	117957	0	0	100	0	87040
9575	117967	0	0	100	0	69648
9580	117994	0	0	100	1	2728
9583	118022	0	0	0	0	0
9584	117781	0	99	101	0	0
9585	117740	0	99	101	0	0
9586	118058	0	0	100	0	1048576
9588	118071	0	99	101	0	0
9591	118099	0	0	30	0	69908
9592	118101	0	5	101	0	0
9594	118118	0	10	101	0	0
9595	118132	0	1	101	0	0
9596	118162	0	0	100	0	139808
9599	117905	0	10	101	0	0
9600	118191	0	10	101	0	0
9602	118018	0	20	101	0	0
9603	118194	0	25	101	0	0
9604	118197	0	100	100	0	0
9611	118269	0	10	101	0	0
9612	118270	0	10	101	0	0
9617	118331	0	5	101	0	0
9619	117353	0	99	101	0	0
9621	118383	0	10	101	0	0
9622	118410	0	3	101	0	0
9623	113853	0	0	100	1	1024
9624	118455	0	0	100	0	20
9625	118465	0	99	101	0	0
9626	118473	0	0	100	1	34816
9632	118514	0	5	101	0	0
9633	118541	0	0	100	0	699048
9634	76857	0	0	101	0	680
9635	118552	0	10	101	0	0
9636	118566	0	1	101	0	0
9637	118582	0	3	101	0	0
9639	118596	0	5	101	0	0
9640	118606	0	1	101	0	0
9641	118607	0	1	101	0	0
9642	118608	0	1	101	0	0
9643	118609	0	1	101	0	0
9644	118610	0	1	101	0	0
9645	118611	0	1	101	0	0
9646	118612	0	1	101	0	0
9647	118613	0	1	101	0	0
9648	118614	0	1	101	0	0
9649	118615	0	1	101	0	0
9650	118616	0	0	20	0	344064
9651	118617	0	0	20	0	332116
9652	118618	0	0	20	0	340
9653	118619	0	0	20	0	340
9654	118620	0	0	20	0	340
9655	118621	0	0	20	0	344064
9656	118622	0	0	20	0	332116
9657	118623	0	0	20	0	340
9658	118624	0	0	20	0	340
9659	118625	0	0	20	0	340
9660	118632	0	0	100	10	16384
9662	118636	0	3	101	0	0
9664	118638	0	0	50	3	139944
9665	118672	0	0	100	0	87056
9666	118674	0	5	100	0	17408
9669	118699	0	0	100	0	664232
9670	118750	0	1	101	0	0
9671	118751	0	1	101	0	0
9672	118752	0	1	101	0	0
9673	118753	0	1	101	0	0
9674	118754	0	1	101	0	0
9676	118762	0	0	20	0	344064
9677	118763	0	0	20	0	332116
9678	118764	0	0	20	0	340
9679	118765	0	0	20	0	340
9680	118766	0	0	20	0	340
9681	118771	0	0	100	1	69648
9682	118772	0	0	100	0	4112
9683	118777	0	50	101	0	0
9685	118787	0	50	101	0	0
9686	118795	0	50	101	0	0
9687	108282	0	0	100	0	81920
9688	114800	0	0	100	0	16847188
9709	118864	0	0	100	1	8208
9710	116768	0	0	100	1	4112
9711	118866	0	1	101	0	0
9712	118867	0	1	101	0	0
9713	118868	0	1	101	0	0
9714	118869	0	1	101	0	0
9715	118870	0	1	101	0	0
9716	118871	0	1	101	0	0
9717	118872	0	1	101	0	0
9718	118873	0	1	101	0	0
9719	118874	0	1	101	0	0
9720	118875	0	1	101	0	0
9721	118876	0	0	20	0	344064
9722	118877	0	0	20	0	332116
9723	118878	0	0	20	0	340
9724	118879	0	0	20	0	340
9725	118880	0	0	20	0	340
9726	118881	0	0	20	0	344064
9727	118882	0	0	20	0	332116
9728	118883	0	0	20	0	340
9729	118884	0	0	20	0	340
9730	118885	0	0	20	0	340
9734	118903	0	4	101	0	0
9735	118907	0	5	101	0	0
9736	118919	0	0	100	0	87312
9737	118920	0	0	100	3	17408
9738	118091	0	99	101	0	0
9740	115174	0	0	101	0	17408
9741	118935	0	0	100	0	1048576
9743	118976	0	0	100	0	262144
9744	106330	0	1	101	0	0
9745	106488	0	1	101	0	0
9746	118988	0	10	101	0	0
9747	119002	0	99	101	0	0
9748	119030	0	0	100	3	1048576
9749	117907	0	0	100	0	278528
9751	119032	0	0	100	1	349524
9752	115556	0	0	100	0	69652
9754	119085	0	2	101	0	0
9755	119086	0	5	101	0	0
9784	119318	0	0	100	0	16917160
9792	119355	0	20	101	0	0
9797	119387	0	20	101	0	0
9805	119451	0	0	100	1	87056
9806	119487	0	99	101	0	0
9807	119550	0	0	100	0	559104
9808	119556	0	5	101	0	0
9811	119607	0	0	100	3	279552
9813	119630	0	0	100	0	664232
9814	119649	0	0	100	10	17408
9815	119661	0	0	100	10	1048576
9817	119684	0	4	101	0	0
9825	119775	0	20	101	0	0
9826	119395	0	99	101	0	0
9827	119800	0	0	100	0	559104
9828	119840	0	99	101	0	0
9829	119682	0	0	100	1	1048576
9830	119925	0	5	101	0	0
9831	119938	0	0	100	0	20
9832	119941	0	100	101	0	0
9833	119942	0	30	101	0	0
9835	119962	0	0	100	1	16
9837	119983	0	2	101	0	0
9839	79808	0	0	100	1	65536
9840	120013	0	1	101	0	0
9841	120031	0	100	101	0	0
9842	120033	0	0	10	0	81920
9843	116660	0	2	101	0	0
9845	77762	0	0	100	1	65536
9846	120069	0	10	101	0	0
9847	120070	0	100	101	0	0
9848	120091	0	0	100	0	699048
9849	120106	0	0	100	1	1048576
9850	120152	0	0	100	0	559104
9851	120164	0	3	101	0	0
9853	116840	0	0	101	0	680
9854	120169	0	6	101	0	0
9855	120170	0	6	101	0	0
9856	120171	0	1	101	0	0
9857	120172	0	1	101	0	0
9858	120173	0	1	101	0	0
9859	120174	0	1	101	0	0
9860	120175	0	1	101	0	0
9861	120176	0	1	101	0	0
9862	120177	0	1	101	0	0
9863	120178	0	1	101	0	0
9864	120179	0	1	101	0	0
9865	120180	0	1	101	0	0
9866	120181	0	0	20	0	344064
9867	120182	0	0	20	0	332116
9868	120183	0	0	20	0	340
9869	120184	0	0	20	0	340
9870	120185	0	0	20	0	340
9871	120186	0	0	20	0	344064
9872	120187	0	0	20	0	332116
9873	120188	0	0	20	0	340
9874	120189	0	0	20	0	340
9875	120190	0	0	20	0	340
9878	58057	0	0	100	0	87040
9879	120212	0	3	101	0	0
9880	120226	0	0	100	1	69648
9886	120254	0	1	101	0	0
9887	120255	0	1	101	0	0
9888	120256	0	1	101	0	0
9889	120257	0	1	101	0	0
9890	120258	0	1	101	0	0
9891	120259	0	0	20	0	344064
9892	120260	0	0	20	0	332116
9893	120261	0	0	20	0	340
9894	120262	0	0	20	0	340
9895	120263	0	0	20	0	340
9896	120267	0	0	100	0	664232
9897	120272	0	0	10	0	4
9898	120273	0	0	100	4	4
9899	120271	0	0	100	4	4
9902	118229	0	0	100	1	65536
9917	120433	0	5	101	0	0
9918	120440	0	10	101	0	0
9924	120544	0	0	100	0	2
9938	108507	0	0	100	0	805306368
9939	120676	0	0	100	0	69972
9940	120694	0	0	100	0	4
9942	120758	0	20	101	0	0
9945	120778	0	20	101	0	0
9953	120865	0	30	101	0	0
9963	120935	0	10	101	0	0
9964	120938	0	50	101	0	0
9970	54922	0	0	100	0	69904
10005	121087	0	4	101	0	0
10011	121125	0	0	100	1	4112
10013	121128	0	0	100	0	12932436
10015	121131	0	1	101	0	0
10074	66228	4	10	101	0	0
10076	66320	5	99	101	0	0
10077	66320	6	99	101	0	0
10080	69789	5	10	101	0	0
10081	69789	6	10	101	0	0
10083	71756	4	25	100	0	65536
10085	74538	2	5	101	0	0
10086	74538	4	5	101	0	0
10087	74837	2	10	101	0	0
10088	74837	4	10	101	0	0
10089	74976	2	3	100	0	87312
10090	74976	4	3	100	0	87312
10091	76507	2	100	101	0	0
10092	76507	4	100	101	0	0
10093	76825	2	4	101	0	0
10094	76825	4	4	101	0	0
10095	78218	6	10	101	0	0
10096	79729	5	0	100	0	139944
10097	79729	6	0	100	0	139944
10098	81194	5	10	100	100	4
10099	81194	6	10	100	100	4
10100	81572	5	10	101	0	0
10101	81572	6	10	101	0	0
10102	83908	5	12	101	0	0
10103	83908	6	12	101	0	0
10104	86111	5	30	101	0	0
10105	86111	6	30	101	0	0
10106	86182	5	100	101	0	0
10107	86182	6	100	101	0	0
10109	86282	4	100	101	0	0
10110	86282	5	100	101	0	0
10112	88182	2	10	101	0	0
10113	88182	4	10	101	0	0
10118	96521	2	25	101	0	0
10119	96521	4	25	101	0	0
10120	98175	5	10	101	0	0
10121	99303	5	100	101	0	0
10122	99303	6	100	101	0	0
10123	100758	2	3	101	0	0
10124	100758	4	3	101	0	0
10125	105465	5	40	101	0	0
10126	105465	6	40	101	0	0
10127	121152	0	0	30	0	16
10128	121153	0	0	100	1	16
10129	107439	5	99	101	0	0
10130	117837	2	3	101	0	0
10131	117837	4	3	101	0	0
10132	121164	0	0	100	0	34816
10133	121166	0	0	100	1	139944
10134	121170	0	0	100	0	20
10135	121175	0	0	100	0	34816
10136	121176	0	0	100	0	34816
10137	121177	0	0	100	0	34816
10138	121185	0	5	101	0	0
10139	58095	0	0	100	0	17408
10141	121242	0	20	100	0	1048576
10142	121246	0	10	101	0	0
10143	121247	0	99	101	0	0
10144	121249	0	5	101	0	0
10145	121253	0	0	100	1	348500
10146	121255	0	0	0	0	0
10149	111220	2	100	101	0	0
10150	111220	4	100	101	0	0
10178	121467	0	3	100	1	17424
10180	63222	0	0	100	0	8200
10181	121447	0	0	100	0	87312
10195	121602	0	20	101	0	0
11327	121658	0	0	100	0	8
11571	121662	0	0	100	0	139904
12075	121817	0	0	100	0	16
12102	121878	0	100	101	0	0
12103	121892	0	2	101	0	0
12104	121917	0	10	101	0	0
12106	121950	0	99	101	0	0
12107	121989	0	20	101	0	0
12108	121949	0	0	100	0	34816
12109	121993	0	2	101	0	0
12110	121997	0	2	101	0	0
12111	121998	0	2	101	0	0
12112	122000	0	2	101	0	0
12113	122001	0	2	101	0	0
12114	122002	0	2	101	0	0
12115	122008	0	0	100	0	349524
12116	122016	0	0	100	1	16
12117	122013	0	0	100	0	16
12210	122049	0	0	100	0	0
12219	122077	0	0	100	0	1048576
12222	122090	0	1	101	0	0
12224	122064	0	5	101	0	0
12225	122107	0	5	100	0	17408
12227	122134	0	0	100	0	1712808
12228	122136	0	0	100	0	593984
12229	122156	0	0	100	0	2167124
12230	120954	0	0	100	0	559104
12231	122168	0	1	101	0	0
12232	122149	0	99	101	0	0
12233	113682	2	0	100	4	87376
12236	109263	0	0	100	0	2097152
12238	122266	0	1	101	0	0
12239	122267	0	1	101	0	0
12240	122268	0	1	101	0	0
12241	122269	0	1	101	0	0
12242	122270	0	1	101	0	0
12243	122273	0	0	20	0	344064
12244	122274	0	0	20	0	332116
12245	122275	0	0	20	0	340
12246	122276	0	0	20	0	340
12247	122277	0	0	20	0	340
12248	122278	0	0	101	3	0
12249	122280	0	0	100	0	17408
12252	122285	0	0	100	3	172712
12254	122292	0	0	100	1	680
12257	122309	0	1	101	0	0
12258	122310	0	1	101	0	0
12259	122311	0	1	101	0	0
12260	122312	0	1	101	0	0
12261	122313	0	1	101	0	0
12262	122314	0	1	101	0	0
12263	122315	0	1	101	0	0
12264	122316	0	1	101	0	0
12265	122317	0	1	101	0	0
12266	122318	0	1	101	0	0
12267	122319	0	0	20	0	344064
12268	122320	0	0	20	0	332116
12269	122321	0	0	20	0	340
12270	122322	0	0	20	0	340
12271	122323	0	0	20	0	340
12272	122324	0	0	20	0	344064
12273	122325	0	0	20	0	332116
12274	122326	0	0	20	0	340
12275	122327	0	0	20	0	340
12276	122328	0	0	20	0	340
12278	122355	0	0	100	1	65536
12279	122345	0	100	101	0	0
12280	122354	0	3	101	0	0
12281	122390	0	2	101	0	0
12283	122425	0	0	100	1	1712800
12285	47960	0	3	101	0	0
12286	122464	0	0	100	0	664224
12288	122404	0	5	101	0	0
12289	122492	0	0	100	0	17680
12290	122506	0	0	100	1	680
12291	122509	0	0	30	0	16
12292	122510	0	0	100	1	16
12293	122555	0	30	101	0	0
12294	122686	0	1	101	0	0
12295	122687	0	1	101	0	0
12296	122688	0	1	101	0	0
12297	122689	0	1	101	0	0
12298	122690	0	1	101	0	0
12299	122691	0	1	101	0	0
12300	122692	0	1	101	0	0
12301	122693	0	1	101	0	0
12302	122694	0	1	101	0	0
12303	122695	0	1	101	0	0
12304	122696	0	0	20	0	344064
12305	122697	0	0	20	0	332116
12306	122698	0	0	20	0	340
12307	122699	0	0	20	0	340
12308	122700	0	0	20	0	340
12309	122701	0	0	20	0	344064
12310	122702	0	0	20	0	332116
12311	122703	0	0	20	0	340
12312	122704	0	0	20	0	340
12313	122705	0	0	20	0	340
12314	122710	0	0	100	0	139944
12316	122740	0	0	100	0	655360
12317	122752	0	5	101	0	0
12318	122754	0	99	101	0	0
12319	122768	0	100	101	0	0
12327	122782	0	100	101	0	0
12329	63254	0	0	100	0	2
12331	122858	0	0	100	3	17408
12341	122879	0	0	100	1	664232
12342	122880	0	0	100	1	664232
12348	122896	0	1	101	0	0
12349	122897	0	1	101	0	0
12350	122898	0	1	101	0	0
12351	122899	0	1	101	0	0
12352	122900	0	1	101	0	0
12353	122901	0	0	20	0	344064
12354	122902	0	0	20	0	332116
12355	122903	0	0	20	0	340
12356	122904	0	0	20	0	340
12357	122905	0	0	20	0	340
12361	122917	0	1	101	0	0
12362	122918	0	1	101	0	0
12363	122919	0	1	101	0	0
12364	122920	0	1	101	0	0
12365	122921	0	1	101	0	0
12366	122922	0	0	20	0	344064
12367	122923	0	0	20	0	332116
12368	122924	0	0	20	0	340
12369	122925	0	0	20	0	340
12370	122926	0	0	20	0	340
12371	122931	0	0	100	0	699048
12380	122950	0	0	100	0	40
12381	122852	0	999	101	0	0
12384	121986	0	0	101	0	1048576
12386	122962	0	5	101	0	0
12388	122972	0	0	100	1	680
12390	122989	0	0	100	0	69972
12393	81209	0	0	10	0	65536
12394	123037	0	3	0	0	0
12395	123050	0	0	100	0	4
12396	123052	0	0	100	0	1048576
12397	123059	0	255	101	0	0
12398	123062	0	0	0	0	0
12399	123063	0	0	100	1	348500
12400	123081	0	99	101	0	0
12403	122786	0	4	101	0	0
12405	123219	0	0	100	0	2
12407	123233	0	0	100	10	139808
12412	123233	4	0	100	25	139808
12416	123259	0	0	100	5	699048
12417	123262	0	0	100	5	32768
12418	123266	0	0	100	1	16384
12419	123267	0	0	100	1	16384
12420	123121	0	100	101	0	0
12422	123309	0	8	101	0	0
12423	123332	0	0	15	0	262144
12424	123363	0	4	101	0	0
12425	123394	0	0	100	0	593984
12426	123401	0	0	100	0	593984
12427	123405	0	0	100	0	593984
12428	123417	0	5	101	0	0
12429	123419	0	5	101	0	0
12430	123421	0	0	100	0	69972
12431	123435	0	0	100	0	40
12433	115654	0	0	100	1	65536
12434	123474	0	10	101	0	0
12435	123471	0	100	101	0	0
12436	123184	0	0	101	0	260608
12437	123491	0	0	100	0	131072
12439	119477	0	0	100	0	20
12440	119703	0	99	101	0	0
12441	123613	0	20	101	0	0
12442	123642	0	0	101	0	1073741823
12450	123707	0	5	101	0	0
12452	123720	0	0	100	0	559104
12454	123712	0	100	101	0	0
12455	123705	0	100	101	0	0
12456	123727	0	0	0	0	0
12457	123716	0	0	100	3	349456
12458	114255	0	2	101	0	0
12459	7381	0	0	100	0	664232
12460	123779	0	0	100	0	69904
12461	122782	4	250	101	0	0
12463	123793	0	0	100	0	131080
12469	117998	0	0	100	0	786432
12472	123857	0	0	100	0	2
12473	86678	0	5	101	0	0
12474	123916	0	4	101	0	0
12475	123938	0	0	50	5	4
12476	123944	0	5	101	0	0
12477	123961	0	0	100	0	2
12478	123980	0	0	100	0	349200
12479	123987	0	0	100	0	0
12480	124015	0	3	101	0	0
12481	124019	0	3	101	0	0
12482	124022	0	0	100	0	20
12485	124086	0	0	101	0	20
12487	124172	0	0	100	5	4
12488	124200	0	0	0	0	0
12489	124251	0	5	101	0	0
12490	119354	0	5	101	0	0
12491	79147	0	0	100	0	4112
12492	114661	0	3	101	0	0
12493	124293	0	0	100	0	16847188
12494	124294	0	0	100	0	16847188
12495	124295	0	0	100	0	16847188
12496	124296	0	10	101	0	0
12497	124292	0	0	101	0	20
12498	124334	0	0	100	0	40
12499	124341	0	100	101	0	0
12500	124418	0	0	100	0	664232
12501	124427	0	5	101	0	0
12502	124431	0	0	20	0	262144
12505	124458	0	3	101	0	0
12506	77486	0	0	100	0	262144
12507	124464	0	0	100	0	0
12510	124487	0	0	100	0	17408
