m_ID	m_ContinentID	m_ParentAreaID	m_AreaBit	m_flags	m_SoundProviderPref	m_SoundProviderPrefUnderwater	m_AmbienceID	m_ZoneMusic	m_IntroSound	m_ExplorationLevel	Unknown	m_AreaName_lang	m_factionGroupMask	m_liquidTypeID_1	m_liquidTypeID_2	m_liquidTypeID_3	m_liquidTypeID_4	m_minElevation	m_ambient_multiplier	m_lightid	newField20	newField21	newField22	newField23	newField24	newField25	
5950	870	5785	4668	1073741888	0	0	0	0	95508	0	85	"Grookin Hill"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5951	870	5785	4669	1073741888	0	0	0	0	95533	0	85	"Dookin\' Grounds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5952	870	5785	4670	1073741888	0	0	0	0	95563	0	85	"Scenic Overlook"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5953	870	5785	4671	1073741888	0	0	0	0	95594	0	85	"Murky Bank"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5954	870	5785	4672	1073741888	0	0	0	0	95615	0	86	"Den of Sorrow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5955	870	5785	4673	1073741888	0	0	0	0	95641	0	0	"Greenstone Quarry"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5956	960	0	4674	0	0	0	0	0	95676	0	0	"Temple of the Jade Serpent"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5957	870	5805	4675	1073741888	0	0	0	0	95714	0	86	"Mudmug\'s Place"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5958	870	5805	4676	1073741888	0	0	0	0	95742	0	86	"Sunsoaked Meadow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5959	870	5805	4677	1073741888	0	0	0	0	95778	0	86	"The Twisted Warren"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5960	967	5892	4678	1073758208	0	0	0	1077	95817	0	0	"Deathwing"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5961	870	5785	4679	1073741888	0	0	0	0	95827	0	85	"Slicky Stream"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5962	870	5785	4680	1073741888	0	0	0	0	95854	0	0	"Emperor\'s Omen"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5963	961	0	4681	0	0	0	0	0	95882	0	0	"Stormstout Brewery"	0	0	0	0	0	-500	0	0	4	0	0	0	0	-1
5964	870	5785	4682	1073741888	0	0	0	0	95919	0	86	"The Bamboo Wilds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5966	870	5785	4684	1073741888	0	0	0	0	95951	0	0	"Woods of the Lost"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5967	870	5805	4685	1073741888	0	0	924	0	95984	0	86	"Paoquan Hollow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5968	870	5805	4686	1073741888	0	0	0	0	96013	0	87	"Stoneplow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5969	870	5805	4687	1073741888	0	0	0	0	96023	0	87	"Stoneplow Fields"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5970	870	5805	4688	1073741888	0	0	0	0	96056	0	86	"Singing Marshes"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5972	870	5805	4690	1073741888	0	0	0	0	96087	0	86	"Pools of Purity"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5973	870	5805	4691	1073741888	0	0	0	0	96117	0	86	"New Cifera"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5974	870	5785	4692	1073741888	0	0	0	0	96138	0	86	"Jade Temple Grounds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5975	870	5785	4693	1073741888	0	0	0	0	96176	0	86	"Temple of the Jade Serpent"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5976	962	0	4694	0	0	0	0	0	96199	0	0	"Gate of the Setting Sun"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5977	962	5976	4695	1073741824	0	0	0	0	96199	0	0	"Gate of the Setting Sun"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5978	962	5976	4696	1073741824	0	0	0	0	96236	0	0	"Ancient Courtyard"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5979	1	618	4697	1073758273	0	0	0	0	4855	0	56	"The Great Sea"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5980	870	5805	4698	1073741888	0	0	0	0	96271	0	86	"Halfhill"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5981	870	5805	4699	1073741888	0	0	0	0	96280	0	86	"The Halfhill Market"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5982	870	5805	4700	1073741888	0	0	0	0	96318	0	86	"The Imperial Granary"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5983	870	5805	4701	1073741888	0	0	0	0	96358	0	86	"Plain of Thieves"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5984	870	5805	4702	1073741888	0	0	0	0	96390	0	86	"Gilded Fan"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5985	870	5805	4703	1073741888	0	0	0	0	96411	0	86	"Cliffs of Despair"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5986	870	5805	4704	1073741888	0	0	0	0	96445	0	86	"The Silkmasters"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5987	870	5805	4705	1073741888	0	0	0	0	96476	0	86	"The Gilding Stream"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5988	940	5844	4706	1073741824	0	0	439	0	49947	961	0	"The Crystal Vice"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5989	940	5844	4707	1073741824	0	0	439	0	51890	0	0	"The Dragon Wastes"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5990	940	5844	4708	1073741824	0	0	439	0	96512	962	0	"Galakrond\'s Rest"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5991	940	5844	4709	1073741824	0	0	439	0	49863	0	0	"Path of the Titans"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5992	870	5805	4710	1073741888	0	0	0	0	96527	0	86	"The Heartland"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5993	939	5788	4711	1073741824	0	0	0	1064	96555	967	0	"Courtyard of Lights"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5994	939	5788	4712	1073741824	0	0	0	1065	96593	959	0	"Shores of the Well"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5995	939	5788	4713	1073741824	0	0	0	1066	96628	958	0	"Azshara\'s Palace"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5996	870	5805	4714	1073741888	0	0	0	0	96660	0	0	"Springtail Warren"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6000	870	6134	4718	1073741888	0	0	0	0	96695	0	86	"Zhu\'s Bastion"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6001	870	5805	4719	1073741888	0	0	0	0	95882	0	87	"Stormstout Brewery"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6002	870	5805	4720	1073741888	0	0	0	0	96722	0	87	"Thirsty Alley"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6004	870	6134	4722	1073741888	0	0	0	0	96749	0	86	"The Deepwild"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6005	870	6134	4723	1073741888	0	0	0	0	96777	0	86	"Zhu Province"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6006	870	0	4724	64	0	0	918	0	96802	0	0	"The Veiled Stair"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6007	870	6134	4725	1073741888	0	0	0	0	96834	0	86	"Thunder Cleft"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6008	870	6134	4726	1073741888	0	0	0	0	96861	0	86	"Ruins of Dojan"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6009	870	6134	4727	1073741888	0	0	0	0	96889	0	86	"The Incursion"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6010	870	6134	4728	1073741888	0	0	0	0	96916	0	86	"Dojani River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6011	870	6134	4729	1073741888	0	0	0	0	96941	0	86	"Pools of Youth"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6012	870	5785	4730	1073741888	0	0	996	0	96969	0	86	"Windless Isle"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6013	870	6134	4731	1073741888	0	0	0	0	96996	0	86	"Dawnchaser Retreat"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6014	870	6134	4732	1073741888	0	0	0	0	97033	0	0	"Krasarang River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6015	870	6134	4733	1073741888	0	0	0	0	97064	0	86	"Ruins of Korja"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6016	870	6134	4734	1073741888	0	0	0	0	97092	0	87	"Sentinel Basecamp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6017	870	6134	4735	1073741888	0	0	0	0	97127	0	86	"Fallsong Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6018	870	6134	4736	1073741888	0	0	0	0	97160	0	86	"Krasari Falls"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6019	870	6134	4737	1073741888	0	0	0	0	97187	0	86	"The Forbidden Jungle"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6020	870	6134	4738	1073741888	0	0	0	0	97227	0	86	"The Southern Wall"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6021	870	5805	4739	1073741888	0	0	0	0	97261	0	86	"Huangtze Falls"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6022	870	5785	4740	1073741888	0	0	0	0	97290	0	0	"Mistveil Sea"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6023	870	5785	4741	1073741888	0	0	0	0	97315	0	86	"Windspire Bridge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6024	870	5785	4742	1073741888	0	0	0	0	97348	0	86	"Sunbreak Spire"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6025	870	5805	4743	1073741888	0	0	0	0	97377	0	86	"Nesingwary\'s Safari"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6026	870	6134	4744	1073741888	0	0	0	0	97415	0	86	"The Krasari Ruins"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6027	870	5805	4745	1073741888	0	0	0	0	97449	0	86	"Virmen Nest"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6028	870	5805	4746	1073741888	0	0	0	0	97473	0	86	"Dustback Gorge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6029	870	5805	4747	1073741888	0	0	0	0	97502	0	86	"The Torjari Pit"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6030	870	5805	4748	1073741888	0	0	0	0	97532	0	86	"The Wild Plains"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6031	870	5840	4749	1073741888	0	0	0	0	97562	0	90	"Mistfall Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6032	870	5840	4750	1073741888	0	0	0	0	97595	0	90	"Ruins of Guo-Lai"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6033	870	5840	4751	1073741888	0	0	0	0	97626	0	90	"The Golden Stair"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6034	870	5840	4752	1073741888	0	0	0	0	97658	0	90	"Whitepetal Lake"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6035	870	5840	4753	1073741888	0	0	0	0	97689	0	90	"Setting Sun Garrison"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6036	870	5840	4754	1073741888	0	0	0	0	97729	0	90	"The Golden Pagoda"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6037	870	5840	4755	1073741888	0	0	0	0	97763	0	90	"Tu Shen Burial Ground"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6038	870	5805	4756	1073741888	0	0	0	0	97804	0	86	"Lair of the Beast"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6039	870	5805	4757	1073741888	0	0	0	0	97837	0	0	"Sunsong Ranch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6040	999	0	4758	268435456	0	0	0	0	97860	0	0	"The Battle for Theramore"	0	0	0	0	0	-500	0.4	0	13	0	0	0	0	-1
6041	999	6040	4759	1342177280	0	0	0	0	4855	0	0	"The Great Sea"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6042	999	6040	4760	1342177280	0	0	0	0	13058	0	0	"Theramore Isle"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6043	999	6040	4761	1342177280	0	0	0	0	246	0	0	"Dustwallow Marsh"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6044	999	6040	4762	1342177280	0	0	0	0	13151	0	0	"Dustwallow Bay"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6045	999	6040	4763	1342177280	0	0	0	0	22622	0	0	"Alcaz Island"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6046	999	6040	4764	1342177280	0	0	0	0	13087	0	0	"Foothold Citadel"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6047	999	6040	4765	1342177280	0	0	0	0	97907	0	0	"The Sea Wolf"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6048	870	6134	4766	1073741888	0	0	0	0	97931	0	87	"Temple of the Red Crane"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6049	870	6134	4767	1073741888	0	0	0	0	97967	0	87	"Redwing Refuge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6050	870	5785	4768	1073741888	0	0	0	0	97999	0	85	"Spiritsong Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6051	998	0	4769	-1610612736	0	0	0	0	98030	0	0	"Temple of Kotmogu"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6052	1001	0	4770	0	0	0	0	0	98064	0	0	"Scarlet Halls"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6053	870	5840	4771	1073741888	0	0	0	0	98091	0	90	"Ruins Rise"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6054	870	5840	4772	1073741888	0	0	0	0	98112	0	90	"Winterbough Glade"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6055	870	5840	4773	1073741888	0	0	0	0	98147	0	90	"The Five Sisters"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6058	870	6134	4776	1073741888	0	0	0	0	98179	0	86	"Shattered Convoy"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6059	870	5841	4777	1073741888	0	0	0	0	98212	0	87	"Binan Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6060	998	6051	4778	-536870912	0	0	0	0	98239	0	0	"Temple of Kotmogu"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6061	998	6051	4779	-536870912	0	0	922	0	98254	0	0	"Temple of Kotmogu"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6062	870	5841	4780	1073741888	0	0	0	0	98269	0	87	"Kun-Lai Pass"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6063	870	5785	4781	1073741888	0	0	0	0	98293	0	86	"Moonwater Retreat"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6064	870	5805	4782	1073741888	0	0	0	0	98328	0	87	"Skyrange"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6065	870	5805	4783	1073741888	0	0	0	0	98337	0	87	"Kunzen Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6066	1007	0	4784	0	0	0	0	0	22539	0	-1	"Scholomance"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
6067	996	0	4785	0	0	0	922	0	98366	0	0	"Terrace of Endless Spring"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
6069	870	5841	4787	1073741888	0	0	998	0	98415	0	87	"Inkgill Mere"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6071	870	5785	4789	1119895552	0	0	0	0	98438	0	0	"The Drunken Hozen"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6072	870	5841	4790	1073741888	0	0	0	0	98472	0	87	"Lao & Son\'s Yakwash"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6073	870	5841	4791	1073741888	0	0	0	0	98507	0	87	"The Autumn Plains"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6074	870	5840	4792	1073741888	0	0	0	0	98541	0	90	"Guo-Lai Halls"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6075	870	5840	4793	1073741888	0	0	0	0	98567	0	90	"The Golden Gateway"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6076	870	5841	4794	1073741888	0	0	0	0	98603	0	86	"Auburn Bluffs"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6077	870	5785	4795	1073741888	0	0	996	0	98630	0	0	"Sri-La Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6078	870	5785	4796	1073741888	0	0	0	0	98658	0	0	"Seat of the Spirit Waker"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6079	870	5841	4797	1075839040	0	0	0	0	98704	0	87	"The Grummle Bazaar"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6080	870	5785	4798	1073741888	0	0	0	0	98740	0	86	"Serpent\'s Overlook"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6081	870	5841	4799	1073741888	0	0	920	0	98776	0	0	"Peak of Serenity"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6082	870	5785	4800	1073741888	0	0	0	0	98808	0	85	"The Splintered Path"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6083	870	5841	4801	1073741888	0	0	0	0	98846	0	87	"Camp Broketooth"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6084	870	5841	4802	1073741888	0	0	0	0	98877	0	87	"The Deeper"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6085	870	5841	4803	1075839040	0	0	0	0	98898	0	87	"One Keg"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6086	870	5841	4804	1073741888	0	0	0	0	98924	0	87	"Broketooth Outpost"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6087	870	5841	4805	1073741888	0	0	0	0	98961	0	87	"The Dooker Dome"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6088	870	5841	4806	1073741888	0	0	0	0	98991	0	87	"Fort Silverback"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6089	870	5841	4807	1073741888	0	0	0	0	99022	0	87	"Yeti Mountain Basecamp"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6090	870	5841	4808	1073741888	0	0	921	0	99066	0	87	"The Burlap Trail"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6091	870	5841	4809	1073741888	0	0	921	0	99098	0	87	"The Burlap Valley"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6092	870	5785	4810	1073741888	0	0	0	0	99132	0	85	"Greenstone Mason\'s Quarter"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6093	870	5841	4811	1073741888	0	0	0	0	99183	0	87	"Fire Camp Bataar"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6094	870	5841	4812	1073741888	0	0	0	0	99211	0	87	"Eastwind Rest"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6095	870	5841	4813	1073741888	0	0	0	0	99238	0	87	"Westwind Rest"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6096	870	5805	4814	1073741888	0	0	0	0	99265	0	87	"Cattail Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6097	870	5805	4815	1073741888	0	0	0	0	99290	0	87	"Kunzen Cave"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6098	870	5841	4816	1073741888	0	0	0	0	99313	0	87	"Chow Farmstead"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6099	870	5841	4817	1073741888	0	0	0	0	99342	0	87	"Pranksters\' Hollow"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6100	870	5841	4818	1073741888	0	0	0	0	99378	0	87	"Muskpaw Ranch"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6101	1005	0	4819	2113536	0	0	0	0	99405	0	0	"The Perfect Storm"	0	0	0	0	0	-500	0	0	1	0	0	0	0	-1
6102	1005	6101	4820	1075838976	0	0	0	0	99444	0	0	"Thunderpaw Refuge"	0	0	0	0	0	-500	0	0	1	0	0	0	0	-1
6103	1005	6101	4821	1075838976	0	0	0	0	99479	0	0	"Thunderpaw Peak"	0	0	0	0	0	-500	0	0	1	0	0	0	0	-1
6104	870	5785	4822	1073741888	0	0	0	0	99444	0	87	"Thunderpaw Refuge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6105	870	5785	4823	1073741888	0	0	0	0	99479	0	87	"Thunderpaw Peak"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6106	870	6134	4824	1073758272	0	0	0	0	99510	0	0	"Anglers Wharf"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6107	870	5805	4825	1073758272	0	0	0	0	99537	0	87	"Verdant Belt"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6108	870	6134	4826	1073758272	0	0	0	0	99562	0	0	"Narsong Trench"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6109	1004	0	4827	0	0	0	0	0	99591	0	-1	"Scarlet Monastery"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6110	870	5785	4828	1073741888	0	0	0	0	99608	0	86	"The Thunderwood"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6111	870	5841	4829	1073741888	0	0	921	0	99639	0	87	"The Burlap Waystation"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6112	1010	0	4830	536887296	0	0	0	0	99681	0	0	"CTF3"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6113	870	6134	4831	1073758272	0	0	0	0	99686	0	0	"Narsong Spires"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6114	870	5841	4832	1073741888	0	0	0	0	99715	0	87	"Mogujia"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6117	960	5956	4835	1073741824	0	0	932	0	99723	0	-1	"Fountain of the Everseeing"	0	0	0	0	0	-500	0	0	0	0	0	675	0	-1
6118	960	5956	4836	1073741824	0	0	0	0	99774	0	-1	"The Scrollkeeper\'s Sanctum"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
6119	960	5956	4837	1073741824	0	0	0	0	99825	0	-1	"Terrace of the Twin Dragons"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
6120	960	5956	4838	1073741824	0	0	0	0	99877	0	-1	"The Heart of Jade"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
6121	870	5841	4839	1073741888	0	0	0	0	99910	0	87	"Fire Camp Ruqin"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6122	959	5918	4840	1073741824	0	0	0	0	99940	0	0	"Grove of Falling Blossoms"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
6123	1004	0	4841	64	0	0	0	0	99989	0	0	"SM Cathedral/GY (TEMP)"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6124	870	5841	4842	1073741888	0	0	0	0	100030	0	87	"Ordo Ragemesa"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6125	1008	0	4843	0	0	0	0	0	100057	0	-1	"Mogu\'shan Vaults"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
6126	727	0	4844	67108864	0	0	0	0	100089	0	0	"Silvershard Mines"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6127	870	5840	4845	1073741888	0	0	0	0	100124	0	0	"The Silent Sanctuary"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6128	870	5841	4846	1073741888	0	0	0	0	100164	0	87	"Shado-Pan Fallback"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6129	870	5841	4847	1073741888	0	0	0	0	100199	0	87	"Firebough Nook"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6134	870	0	4852	16448	0	0	919	0	100228	0	0	"Krasarang Wilds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6135	870	6134	4853	1073758272	0	0	0	0	100254	0	87	"Nayeli Lagoon"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6136	998	6051	4854	-536870912	0	0	0	0	100281	0	0	"Temple of Kotmogu"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
6137	0	6176	4855	1074806785	0	0	0	0	100296	0	0	"Frostmane Hovel"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6138	870	0	4856	64	0	0	928	0	100327	0	0	"Dread Wastes"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6140	870	6138	4858	1073741888	0	0	0	0	100352	0	0	"Mogu Ruins Bural Pit (TEMP)"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6141	870	5840	4859	1073741888	0	0	0	0	100402	0	0	"Shrine of Two Moons"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6142	870	5840	4860	1073741888	0	0	0	0	100439	0	0	"Shrine of Seven Stars"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6143	870	5840	4861	1073741888	0	0	0	0	100480	0	0	"Mogu\'shan Palace"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6144	870	5840	4862	1073741888	0	0	0	0	100512	0	0	"Jin Yang Road"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6145	870	5840	4863	1073741888	0	0	0	0	100538	0	0	"The Summer Fields"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6146	870	6134	4864	1073758272	0	0	0	0	100572	0	87	"Marista"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6147	870	6134	4865	1073758272	0	0	0	0	100580	0	87	"Kea Krak"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6148	870	6134	4866	1073758272	0	0	0	0	100597	0	87	"Unga Ingoo"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6149	870	5840	4867	1073741888	0	0	0	0	100621	0	0	"Ancestral Rise"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6150	870	5841	4868	1073741888	0	0	0	0	100650	0	88	"The Ox Gate"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6151	870	6134	4869	1073758272	0	0	0	0	100683	0	87	"Mortbreath Grotto"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6152	870	5841	4870	1073741888	0	0	0	0	100716	0	87	"Fire Camp Yongqi"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6153	1014	6419	4871	1140850688	0	0	0	0	100748	0	0	"Peak of Serenity"	0	0	0	0	0	-500	0	0	1	0	0	0	0	-1
6154	870	5841	4872	1073741888	0	0	0	0	100771	0	-1	"Yinying Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
6155	870	6134	4873	1073758272	0	0	0	0	100802	0	90	"Cradle of Chi-Ji"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
6156	870	5841	4874	1073741888	0	0	0	0	100833	0	87	"Kota Peak"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
