newField1	newField2	newField3	newField4	newField5	newField6	newField7	newField8	newField9	newField10	newField11	newField12	newField13	newField14	newField15	newField16	newField17	newField18	newField19	newField20	newField21	newField22	newField23	newField24	newField25	newField26	newField27	newField28	newField29	newField30	newField31	newField32	newField33	newField34	newField35	newField36	newField37	newField38	newField39	newField40	newField41	newField42	newField43	newField44	newField45
1887	0.1	0.075	0	0	7999	200	2931	65	27	0	3	3	2	4	0	0.698	0.66	1.42	0	0	0	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	2	0
1895	0.49	0.2	0.0005	3.15	999	300	4298	109	31	0.045	5	6	2.45	9.3	0.39	0.2277	2	0.88	0.45	-1.131	-12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	3	-7,27E-07	4,20E-39	12519	0	2	0
1896	1	0.15	0	1.2	1000	300	8404	96	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	3	-2,91E-14	4,20E-39	0	0	2	0
1897	0.49	0.2048	0.0005	3.15	999	300	172	109	31	0.045	5	6	2.45	9.3	0.39	0.2277	2	0.88	0.15	0.5027	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	3	1,75E-10	4,20E-39	0	0	2	0
1898	0.334	0.05	0	2.3	999	299	385	230	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0	-0.1257	6.8	0	0	0	0	0.1	-3.142	3.142	3.896	-7.54	0	1	2	1.43	2	30	1	3	NaN	5,61E-39	0	0	2	0
1899	0.334	0.429575	0	2.3	999	299	256	230	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0	-0.1257	6.8	0	0	0	0	0.1	-3.142	3.142	3.896	-7.54	0	1	2	1.43	2	30	1	3	-1,87E+17	4,20E-39	0	0	2	0
1926	2.78	0.129875	0	0	1000	200	345	769	51	0	3	3	2	4	0	0.7227	0	0	0	0	0	0	0	0	0	0.3	-3.142	-3.142	0	0	0	0	0	0	0	0	0	0	NaN	2,80E-39	0	0	2.909	0
1934	0.3	0.375	0	2	1000	300	9736	64	35	0	3	3	2	4	0	0.75	0.09	0.22	0.15	0.6283	6	0	0	0	0	0	0	0	0	0	0	0.8	1.18	0.35	0.55	10	10	6	2,58E+01	4,20E-39	12536	0	20	0
1935	0.3	0.25	0	3	1000	300	9736	96	35	0	3	3	2	4	0	0.75	0.09	0.22	0.15	0.6283	6	0	0	0	0	0	0	0	0	0	0	0.8	1.18	0.35	0.55	21.5	10	10	1.921.367	4,20E-39	0	0	20	0
1936	0.2755	265.235	0	1.66	999	0	8279	10	2	0	6	6	2	4	0	0.75	0	0	4.9	0.06283	7.2	0.377	0.1571	0	0	10	-3.142	3.142	-2.513	2.89	0	0	0	0	0	-21	8.306	5	NaN	4,20E-39	0	2	2	0
1937	0.2755	265.235	0	1.66	999	0	8279	10	2	0	6	6	2	4	0	0.75	0	0	4.9	0.06283	7.2	0.377	0.1571	0	0	10	-3.142	3.142	-2.513	2.89	0	0	2	0	0	50	100	1	NaN	4,20E-39	12549	2	2	0
1938	0.2755	0.279725	0	1.1	999	0	9736	2	2	0	6	6	2	4	0	0.75	0	0	2.25	0.1257	9.2	0.377	0.1571	0	0	2.55	-0.6283	0.6283	-2.513	2.89	0	0	0	0	0	7	30	20	1,03E-13	4,20E-39	0	2	2	0
1971	0.1	0.3	0	1	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.4	0.3142	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	1	-6,50E+37	4,20E-39	12558	0	10	0
1972	0.1	0.3	0	1	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0.14	0.46	0.4	0.3142	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	1	NaN	4,20E-39	0	0	10	0
1973	0.1	0.3	0	1.2	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.3	0.377	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	1	-1,70E+44	4,20E-39	0	0	10	0
1974	0.1	0.3	0	1.34	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.6	0.4398	3	0	0	0	0	0	0	0	-2.136	1.508	0	0	0	0	0	28	3	1	-2,14E+44	4,20E-39	0	0	10	0
1975	0.1	0.3	0	1.59	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.8	0.5027	4	0	0	0	0	0	0	0	0	3.267	0	0	0	0	0	32	3	1	-3,62E+34	4,20E-39	0	0	10	0
1976	0.1	0.3	0	1.74	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.65	0.5655	1	0	0	0	0	0	0	0	0	2.513	0	0	0	0	0	36	3	1	-4,02E+39	4,20E-39	0	0	10	0
1977	0.1	0.3	0	1.99	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.75	0.3142	2	0	0	0	0	0	0	0	0	3.519	0	0	0	0	0	40	3	1	-4,71E+32	4,20E-39	0	0	10	0
1978	0.1	0.3	0	1.99	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.5	0.3142	5	0	0	0	0	0	0	0	-3.267	3.267	0	0	0	0	0	40	5	2	-6,18E+16	4,20E-39	0	0	10	0
1981	4	0.25	0	0	1000	200	845	256	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4,58E+15	2,80E-39	0	0	20	0
1982	4	0.55445	0	0	1000	200	7791	289	10	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.5	100	0.5	2,82E-12	2,80E-39	0	0	4.008	0
1984	0.1	0.15	0	-1	1000	300	8279	328	27	0	3	3	2	4	0	0.75	0	0	0.4	0.3142	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	10	1	2,35E-32	4,20E-39	12587	0	20	0
1985	0.1	0.15	0	-1.75	1000	300	8279	328	27	0	3	3	2	4	0	0.75	0	0	0.65	0.5655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18	10	1	2,35E-32	4,20E-39	0	0	10	0
1986	0.1	0.15	0	-1	1000	300	3871	328	27	0	3	3	2	4	0	0.75	0	0	0.4	0.3142	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	10	1	NaN	4,20E-39	12592	0	20	0
1987	0.1	0.15	0	-1.75	1000	300	3871	328	27	0	3	3	2	4	0	0.75	0	0	0.65	0.5655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18	10	1	-1,36E+43	4,20E-39	0	0	10	0
1988	1	0.35465	0	1.2	499	300	1168	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	9,73E-34	4,20E-39	12597	0	2	0
1989	1	0.129875	0	1.2	499	300	1168	104	27	0	3	3	2	4	0	0.75	0	0	0.75	0.8796	-3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	4,87E-33	4,20E-39	0	0	2	0
1990	1	0.129875	0	1.2	499	300	1168	104	27	0	3	3	2	4	0	0.75	0	0	0.75	0.8796	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	4	1	4,87E-33	4,20E-39	0	0	2	0
1991	0.334	0.375	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.5	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	9,18E-35	4,20E-39	12606	0	2	0
1992	0.334	0.375	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.5	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	9,18E-35	4,20E-39	0	0	2	0
1993	0.1	0.375	0	2	2000	200	8897	321	27	0	3	3	2	4	0	0.6831	0.66	1.42	0	2.388	10.4	0	0	0	0	0	0	-1.257	0	0	0	0	0	0	0	20	100	1	NaN	4,20E-39	0	0	4.308	0
1997	2.78	0.5	0.04	0.75	1000	300	1168	4	0	0	3	3	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2,10E+43	4,20E-39	0	1	2	0
1998	1	0.5	0.04	0.75	1000	300	1168	4	0	0	3	3	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3,47E+32	4,20E-39	12619	0	2	0
1999	2.78	0.75	0.04	-0.75	1000	300	1168	36	0	0	3	3	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-47	9.705	9.8	7,91E-16	4,20E-39	0	1	2	0
2000	1	1	0.04	-0.75	1000	300	1	36	2	0	3	3	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	6	4	2,00E-32	4,20E-39	12624	0	2	0
2001	1	1	0.04	0.75	1000	300	1785	4	0	0	3	3	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	12629	0	2	0
2002	2.78	0.75	0.04	0.75	1000	300	1	4	0	0	3	3	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,14E-35	4,20E-39	0	1	2	0
2011	0.334	0.5	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	7.3	-1.005	0.8168	-0.377	0.6283	0	0.26	0.37	0.25	0.45	150	900	0	9,18E-35	4,20E-39	0	0	2	0
2012	0.334	0.5	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	8	-1.005	0.8168	-0.377	0.6283	0	0.26	0.37	0.25	0.45	150	900	0	9,18E-35	4,20E-39	12634	0	2	0
2017	1	0.5	0.0035	-1.55	1000	300	1168	41	16	0.055	3	3	2	4	0	0.75	0	0	1.5	0	0	0	0	0	0	0	0.5341	-0.5655	0	0	0	0	0	0	0	-40	0.8	6	9,60E-30	4,20E-39	0	1	11.5	0
2018	1	0.6	0.0035	-0.85	1000	300	1	33	16	0.055	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37.5	6.907	7.1	-6,21E+26	4,20E-39	12647	0	11.5	0
2019	1	0.35465	0.0035	-0.85	1000	300	1168	41	16	0.055	3	3	2	4	0	0.75	0	0	0.25	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	-23	0.01	4.3	-2,94E+44	4,20E-39	0	0	11.5	0
2020	1	0.75	0.0035	-1.9	1000	300	1168	33	16	0.055	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23	0.01	4.3	-1,01E+24	4,20E-39	0	0	11.5	0
2021	1	0.875	0.005	-0.75	1000	300	1	68	2	0	3	3	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30	5	1.5	2,00E-32	4,20E-39	0	0	2	0
2022	0.1	0.429575	0	2.1	649	349	8897	65	27	0	3	3	2	4	0	0.698	0.66	1.42	0	0	0	0	0	0	0	0	1.257	-1.257	5.027	-5.027	100	0	0	0	0	-10.5	10	2	-6,52E+41	4,20E-39	0	0	2	0
2023	1	0.625	0.0035	0.75	999	300	1	97	16	0.05	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	1.5	3	2,00E-32	4,20E-39	0	0	2	0
2024	0.295	0.75	0	3	1000	200	9657	192	0	0	3	5	1	3	0	0.297	0	0	0	0.3142	6	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0.3	0.5	50	5	2	NaN	2,80E-39	12664	3	100	0
2025	0.295	0.5	0	2	1000	200	9613	200	0	0	3	5	1	3	0	0.297	0	0	1.1	0.3142	9	0	0	0	0	0.1	2.094	2.094	6.283	6.283	0	0.1	0.2	0.3	0.5	50	5	2	-3,96E+20	2,80E-39	0	2	100	0
2026	0.295	0.5	0	2	1000	200	9613	76	0	0	3	5	1	3	0	0.297	0.1	0.3	0.75	0.3142	-6	0	0	0	0	0.1	2.094	2.094	6.283	6.283	0	0.1	0.2	0.3	0.5	50	5	2	-3,92E+21	2,80E-39	0	2	100	0
2027	0.295	0.85	0	1	1000	200	8279	76	0	0	3	5	1	3	0	0.297	0.1	0.3	0	0.3142	1	0	0	0	0	0.1	2.094	2.094	6.283	6.283	0	0.1	0.2	0.3	0.5	50	5	2	8,55E+26	4,20E-39	0	2	100	0
2028	0.1	0.15	0	1	1000	300	3871	328	27	0	3	3	2	4	0	0.75	0	0	0.4	0.3142	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	10	1	NaN	4,20E-39	12677	0	20	0
2029	0.1	0.15	0	1.74	1000	300	3871	328	27	0	3	3	2	4	0	0.75	0	0	0.65	0.5655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18	10	1	-1,36E+43	4,20E-39	0	0	10	0
2032	0.295	0.5	0	2	1000	200	9613	200	0	0	3	5	1	3	0	0.297	0	0	1.1	0.3142	18	0	0	0	0	0.1	2.094	2.094	6.283	6.283	0	0.1	0.2	0.3	0.5	50	5	2	-3,96E+20	2,80E-39	12682	2	100	0
2033	0.295	0.5	0	2	1000	200	9613	76	0	0	3	5	1	3	0	0.297	0.1	0.3	0.75	0.3142	-9	0	0	0	0	0.1	2.094	2.094	6.283	6.283	0	0.1	0.2	0.3	0.5	50	5	2	-3,92E+21	2,80E-39	0	2	100	0
2034	0.49	1	0.0005	3.15	999	300	4298	13	31	0.045	5	6	2.45	9.3	0.39	0.2277	2	0.88	0.45	-1.131	-12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37.5	3.508	4.5	-7,27E-07	4,20E-39	12687	0	2	0
2035	1	1	0	1.2	1000	300	8404	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-2,91E-14	4,20E-39	0	0	2	0
2036	0.49	1	0.0005	3.15	999	300	172	13	31	0.045	5	6	2.45	9.3	0.39	0.2277	2	0.88	0.15	0.5027	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37.5	3.508	4.5	1,75E-10	4,20E-39	0	0	2	0
2037	0.334	0.2	0	2.3	999	299	385	198	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0	-0.1257	6.8	0	0	0	0	0.1	-3.142	3.142	3.896	-7.54	0	1	2	1.43	2	2.5	5.107	7.2	NaN	5,61E-39	0	0	2	0
2038	0.334	0.5045	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	4	0.06283	1	0	0	0	0	20	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	1,93E-32	4,20E-39	0	0	2	0
2039	0.49	0.25	0	1.4	999	330	12708	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	-400	900	0	NaN	4,20E-39	12773	0	2	0
2040	0.295	1.25	0	3	1000	200	8897	192	0	0	3	5	1	3	0	0.297	0	0	0	0.3142	6	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0.3	0.5	50	5	2	2,87E-30	4,20E-39	12778	2	100	0
2041	0.295	1	0	3	1000	200	9657	192	0	0	3	5	1	3	0	0.297	0	0	0	0.3142	6	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0.3	0.5	50	5	2	2,15E-30	2,80E-39	0	3	100	0
2042	0.295	1	0	3	1000	200	9613	192	0	0	3	5	1	3	0	0.297	0	0	0	0.3142	25.2	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0.3	0.5	50	5	2	2,32E-32	2,80E-39	0	3	100	0
2044	1	0.3	0	1.2	2999	300	1727	96	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40	10	1	NaN	4,20E-39	0	0	2	0
2045	1	0.5	0	-0.75	1000	300	1	96	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	1	-2,57E-29	4,20E-39	0	0	2	0
2046	1	0.3	0	1.2	1000	300	0	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	12787	0	2	0
2047	1	0.025	0	0.15	1000	300	4845	72	27	0	3	3	2	4	0	0.75	0	0	0.45	1.068	25	0	0	0	0	0.2	-3.142	3.142	-12.57	12.57	0	0	0	0	0	20	11.9	6.3	3,57E-37	7,01E-39	12804	0	2	0
2048	0.1	0.075	0	1.2	1000	0	4845	72	27	0	3	3	2	4	0	0.75	0	0	0.6	0.6283	16	0	0	0	0	0.2	-3.142	3.142	-12.57	12.57	400	0.49	1.37	0.52	0	50	11.9	12.3	-1,11E+43	2,80E-39	0	1	2	0
2049	0.1	0.075	0	1.45	1000	0	4845	72	27	0	3	3	2	4	0	0.75	0	0	0.35	0.754	16	0	0	0	0	0.15	-3.142	3.142	-12.57	12.57	400	0	0	0	0	50	11.9	12.3	-1,77E+44	2,80E-39	0	3	2	0
2050	0.1	0.15	0.002	-0.5	1499	0	2758	69	24	0.0375	3	3	2	4	0.255	0.3663	0.03	0.18	0	0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	20	100	1	0.8233184	4,20E-39	12817	0	2	0
2051	0.1	0.1	0.002	-0.5	1499	0	8115	69	24	0.0375	3	3	2	4	0.255	0.3663	0.03	0.18	0	0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	20	100	1	2,54E-29	4,20E-39	0	1	2	0
2052	0.334	0.5045	0	1.4	1000	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	15	-0.3491	0.3491	0	0	0	0.26	0.37	0.25	0.45	150	900	0	-2,67E+42	4,20E-39	12822	0	2	0
2063	0.59	0.429575	0	1	239	200	8663	104	27	0	3	3	2	4	0	0.75	0.66	1.42	0.8	0.1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2.5	4	-1,47E+37	4,20E-39	0	0	2	0
2066	0.334	0.375	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.5	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	1,37E-32	4,20E-39	12827	0	2	0
2067	0.334	0.375	0	1.4	1499	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.5	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	1,45E-32	4,20E-39	0	0	2	0
2068	2.78	0.25	0.01	2.15	1000	0	8404	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,56E-05	4,20E-39	12840	0	2	0
2069	0.5875	0.25	0	1.45	3210	0	8279	328	27	0	7	4	10	10	0	0.75	0	0	0.25	-0.1257	1.2	0	0	0	0	0	0	0	0.6283	0	100	0.48	0.66	0.26	0.55	6	2.309	11.8	1,61E-32	4,20E-39	12840	0	10	0
2074	0.1	2.25	0	1.5	2000	200	2758	65	27	0	3	3	2	4	0	0.698	0.26	0.46	0.2	1.445	20	1.1	2.356	1.571	1.571	0	1.257	-1.257	12.19	10.81	0	0	0	0	0	20	100	1	NaN	4,20E-39	12845	0	13	0
2075	0.1	2	0	1.5	2000	200	2758	65	27	0	3	3	2	4	0	0.698	0.26	0.46	0	2.011	20	1.1	2.356	1.571	1.571	0	1.257	-1.257	12.19	10.81	0	0	0	0	0	20	100	1	1,04E-02	4,20E-39	0	1	13	0
2076	0.1	2.75	0	2.5	2000	200	2758	97	27	0	3	3	2	4	0	0.698	0.26	0.46	0.25	2.011	20	1.1	2.356	1.571	1.571	0	1.257	-1.257	12.19	10.81	0	0	0	0	0	100	20	5	2,74E-02	4,20E-39	0	3	13	0
2077	1	3.25	0	3.5	1000	300	1727	72	27	0	3	3	2	4	0	0.75	0	0	0.1	0	40	0	0	0	0	0.25	0.2513	-0.2827	1.508	-1.759	0	0	0	0	0	20	4	1	7436416	4,20E-39	12858	0	100	0
2078	1	2.8	0	2.5	1000	300	1727	104	25	0	6	7	1.4	10	0	0.75	0.4	0.8	0.15	0	40	0	0	0	0	3	-1.696	1.257	-3.267	4.398	0	0	0	0	0	65	55	20	2,52E+28	4,20E-39	0	0	50	0
2079	1	2.85	0	2.2	1000	300	1727	104	25	0	6	7	1.4	10	0	0.75	0.4	0.8	0.2	0	40	0	0	0	0	5.55	-0.6283	1.885	-7.54	7.54	0	0	0	0	0	105	45.2	20	1,41E+33	4,20E-39	0	0	45	0
2080	1	2.8	0	2	1000	300	1727	104	25	0	6	7	1.4	10	0	0.75	0.4	0.8	0.4	0	40	0	0	0	0	4.9	-1.194	0.6283	-7.54	5.655	0	0	0	0	0	205	45.5	20	2,00E-03	4,20E-39	0	0	100	0
2081	0.5875	3.5	0	2	1499	0	727	1480	27	0	7	4	10	10	0	0.75	0	0	0	0.2827	-1,00E-06	0	0	0	0	3	0	0	0	0	0	0.48	0.66	0.26	0.55	14	3.508	5.4	3,14E-28	4,20E-39	12883	0	50	1060172412
2082	0.5875	2.875	0	3	1499	0	12908	456	27	0	7	4	10	10	0	0.75	0	0	0	0.2827	-1,00E-06	0	0	0	0	3	-0.5655	0.5341	-2.513	2.262	0	0.48	0.66	0.26	0.55	14	3.508	5.4	-2,16E+21	4,20E-39	0	0	50	0
2083	0.5875	3	0	2	1499	0	12908	456	27	0	7	4	10	10	0	0.75	0	0	0	0.3142	2	0	0	0	0	3	-0.7854	0.7226	-3.267	4.021	0	0.48	0.66	0.26	0.55	7	3.508	5.4	-1,36E+38	4,20E-39	0	2	100	0
2084	0.5875	3	0	5	1499	0	727	1224	27	0	7	4	10	10	0	1	0	0	0	0.2827	0	0	0	0	0	2.5	0.5341	-0.7226	2.89	-2.136	0	0.48	0.66	0.26	0.55	14	3.508	5.4	3,14E-28	4,20E-39	0	0	2	1060172412
2085	1	0.279725	0	-3.1	1000	300	8115	325	11	0.17	3	3	2	4	0	0.9009	0.17	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19	20	1	6,11E+35	4,20E-39	0	0	1.509	0
2086	0.1975	3.25	0	2	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0	0.377	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,84E+37	8,41E-39	12939	0	200	0
2087	0.3	2.5	0	1.9	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.55	0.754	25.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	400	1	-1,01E+37	4,20E-39	0	0	2	0
2088	0.3	2.5	0	1.2	1000	300	302	64	27	0	3	3	2	4	0	0.75	0	0	0.65	0.754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	400	5	NaN	8,41E-39	0	0	2	0
2089	0.3	2.5	0	1.5	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.35	0.754	17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	400	1	NaN	4,20E-39	0	0	2	0
2090	2.78	0.05495	0	0	1000	200	345	257	51	0	3	3	2	4	0	0.7227	0	0	0	0	0	0	0	0	0	1	-3.142	-3.142	0	0	0	0	0	0	0	0	0	0	NaN	2,80E-39	0	0	0.8096	0
2093	0.2	0.379625	0	1.6	999	200	2826	72	27	0	3	3	2	4	0	0.698	0.66	1.42	0.75	0.3142	6	0	0	0	0	0	0.6912	-0.377	2.513	-1.759	0	0	0	0	0	20	100	1	-4,83E+22	4,20E-39	12952	0	2	0
2094	0.334	0.5	0	1.4	749	249	256	70	27	0.05	3	4	6	8	0.1	0.5	0.23	0.72	0	1.194	6.8	0	0	0	0	0.25	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
2099	1	15.035	0	0.75	1000	300	8404	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	20	4	1	1,98E-32	4,20E-39	12961	0	2	0
2100	1	3	0	1.6	1000	300	9657	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-3,14E+21	4,20E-39	12966	0	2	0
2105	0.334	0.25	0	1.4	1000	0	12708	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
2108	1	0.3	0	0	1000	300	9613	832	27	0	3	3	2	4	0	0.75	0	0	1	0.1885	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	4,91E-19	2,80E-39	0	2	2	0
2109	1	1	0	1.4	999	330	12708	70	27	0.0575	3	4	2	5.55	0.27	0.5792	0.23	0.72	0.7	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	-400	900	0	NaN	4,20E-39	12773	0	2	0
2110	0.1	0.225	0	1.5	2000	200	2758	65	27	0	3	3	2	4	0	0.698	0.26	0.46	0.55	1.445	20	1.1	2.356	1.571	1.571	0	1.257	-1.257	12.19	10.81	0	0	0	0	0	20	100	1	NaN	4,20E-39	12971	0	13	0
2111	0.1	0.2	0	1.5	2000	200	2758	65	27	0	3	3	2	4	0	0.698	0.26	0.46	0.2	2.011	20	1.1	2.356	1.571	1.571	0	1.257	-1.257	12.19	10.81	0	0	0	0	0	20	100	1	1,04E-02	4,20E-39	0	1	13	0
2112	0.1	0.275	0	2.5	2000	200	2758	97	27	0	3	3	2	4	0	0.698	0.26	0.46	0.25	2.011	20	1.1	2.356	1.571	1.571	0	1.257	-1.257	12.19	10.81	0	0	0	0	0	100	20	5	2,74E-02	4,20E-39	0	3	13	0
2113	0.1975	0.325	0	2	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.55	0.377	3	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	20	4	1	-1,84E+37	8,41E-39	12984	0	200	0
2114	0.3	0.25	0	1.9	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.55	0.754	25.2	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	300	400	1	-1,01E+37	4,20E-39	0	0	2	0
2115	0.3	0.25	0	1.2	1000	300	302	64	27	0	3	3	2	4	0	0.75	0	0	0.65	0.754	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	300	400	5	NaN	8,41E-39	0	0	2	0
2116	0.3	0.25	0	1.5	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.35	0.754	17.2	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	200	400	1	NaN	4,20E-39	0	0	2	0
2117	1	0.325	0	3.5	1000	300	1727	72	27	0	3	3	2	4	0	0.75	0	0	0.1	0	40	0	0	0	0	0.03	0.2513	-0.2827	1.508	-1.759	0	0	0	0	0	20	4	1	7436416	4,20E-39	12997	0	100	0
2118	1	0.28	0	2.5	1000	300	1727	104	25	0	6	7	1.4	10	0	0.75	0.4	0.8	0.15	0	40	0	0	0	0	0.3	-1.696	1.257	-3.267	4.398	0	0	0	0	0	65	55	20	2,52E+28	4,20E-39	0	0	50	0
