field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16
210150	967	11091	-11717.32	11946.83	-1.033.597	0	0	0.9743701	0.224951	5.68	5	0	0	0	1	Dragon Soul - Deathwing - Lightning Object 2
210151	967	11091	-12078.56	12023.13	-2.595.958	0	0	-0.3420202	0.9396926	6.6	5	0	0	0	1	Dragon Soul - Deathwing - Lightning Object 1
210152	967	11093	-11179.18	12095.61	906.766	0	0	0.8910066	-0.4539904	51.37	5	0	0	0	1	Dragon Soul - Deathwing - Cloud Steam Object 3
210153	967	11093	-11144.37	11526.65	1.385.551	0	0	0.9876884	-0.1564344	51.37	5	0	0	0	1	Dragon Soul - Deathwing - Cloud Steam Object 4
210154	967	11093	-11377.39	11131.9	1.106.965	0	0	0.9999619	0.008726561	51.37	5	0	0	0	1	Dragon Soul - Deathwing - Cloud Steam Object 5
210155	967	11093	-10982.17	12310.38	-1.124.787	0	0	-0.7986355	0.601815	51.37	5	0	0	0	1	Dragon Soul - Deathwing - Cloud Steam Object 2
210166	974	9126	-4.080.502	6353.39	1.404.597	0	0	-0.672367	0.7402179	2.65	5	1	1	0	0	Shooting Gallery!
210167	974	9126	-4.023.123	6.290.031	139.257	0.04860087	-0.03918649	-0.5432431	0.8372511	2.65	5	1	1	0	0	The Darkmoon Cannon!
210168	974	9126	-4.006.781	6.277.793	1.426.508	0	0	-0.5628052	0.8265896	2.65	5	1	1	0	0	Whack-a-Gnoll!
210169	974	7416	-4.045.432	6.265.662	1.336.847	0	0	0.4461978	0.8949344	1.4	5	1	1	0	0	UNDER CONSTRUCTION - KEEP OUT
210170	974	7416	-4.049.891	6.331.986	135.795	0	0	0.9381914	-0.346117	1.4	5	1	1	0	0	UNDER CONSTRUCTION - KEEP OUT
210171	974	7416	-4239.29	6.310.282	1.496.647	0	0	0.9044552	0.4265687	1.4	5	1	1	0	0	UNDER CONSTRUCTION - KEEP OUT
210172	974	7416	-4.168.875	6.393.857	1.502.335	0	0	-0.5842496	0.811574	1.4	5	1	1	0	0	UNDER CONSTRUCTION - KEEP OUT
210173	974	9126	-4.291.347	6.318.269	1.430.233	0	0	0.9890159	-0.1478091	2.65	5	1	1	0	0	Ring Toss!
210174	974	9126	-4.129.837	6.333.043	1.393.093	0	0	0.9992291	-0.03925952	2.65	5	1	1	0	0	Tonk Challenge!
210368	870	11185	3264.32	-4.989.323	2.317.962	0.7298419	0.02070402	0.6739979	0.1123789	1	5	0	0	0	1	Exposed Root
210585	870	10885	-288.684	-2.153.384	4.873.049	0	0	-0.8616291	0.5075384	1	5	1	1	0	0	Dreamer\'s Pavilion
210586	870	10885	-2.865.469	-2.155.443	4.920.536	0	0	0.3502073	0.9366722	1	5	1	1	0	0	Serpent\'s Spine
210587	870	10885	-2.870.712	-2.152.997	4.801.929	0	0	0.9876883	0.1564345	1	5	1	1	0	0	Wayward Landing
210588	870	10885	-4.306.215	-2.377.929	1.098.232	0	0	0.1564344	0.9876884	1	5	1	1	0	0	Glassfin Village
210589	870	10885	-4.300.139	-2.375.408	1.045.104	0	0	0.9713421	0.2376857	1	5	1	1	0	0	Wayward Landing
210590	870	10885	-4.321.354	-2.375.927	1.073.996	0	0	-0.8503523	0.5262138	1	5	1	1	0	0	Dreamer\'s Pavilion
210592	870	10885	3.666.076	-2.435.403	5.029.449	0	0	0.7343225	0.6788007	1	5	1	1	0	0	Temple of the Jade Serpent
210593	870	10885	3.636.736	-2.435.528	5.012.566	0	0	-0.6883545	0.7253745	1	5	1	1	0	0	Serpent\'s Spine
210594	870	10885	3.652.934	-2436.84	5.029.809	0	0	0.03489936	0.9993908	1	5	1	1	0	0	Shang\'s Valley
210595	870	10885	3.652.153	-2.436.958	4.869.087	0	0	0.03053838	0.9995336	1	5	1	1	0	0	Den of Sorrow
210598	870	10885	2.639.514	-2.638.543	5.399.406	0	0	0.9271838	0.3746068	1	5	1	1	0	0	Shang\'s Valley
210599	870	10885	2.623.594	-2.641.061	5.351.019	0	0	-0.1779436	0.9840407	1	5	1	1	0	0	Den of Sorrow
210600	870	10885	2.639.653	-2638.5	5.251.595	0	0	0.9271838	0.3746068	1	5	1	1	0	0	Temple of the Jade Serpent
210601	870	10885	2.640.243	-2.638.519	5.099.343	0	0	0.9271838	0.3746068	1	5	1	1	0	0	Serpent\'s Spine
210624	870	10885	-2.865.243	-2.155.422	4.764.695	0	0	0.3502073	0.9366722	1	5	1	1	0	0	Temple of the Jade Serpent
210630	870	10885	-4.545.139	-2.087.637	5.106.953	0	0	0.7071067	0.7071068	1	5	1	1	0	0	Serpent\'s Heart
210631	870	10885	-4.696.528	-2.089.196	5.085.885	0	0	0.02181488	0.9997621	1	5	1	1	0	0	Wayward Landing
210632	870	10885	-4.701.736	-2.089.323	4.911.544	0	0	-0.01308967	0.9999143	1	5	1	1	0	0	Dreamer\'s Pavilion
210633	870	10885	-4.686.632	-2.086.354	5.087.818	0	0	0.9992291	0.03925979	1	5	1	1	0	0	Nectarbreeze Orchard
210639	870	10885	2.750.313	-2.113.266	6.819.049	0	0	1	-4,37E-02	1	5	1	1	0	0	Nectarbreeze Orchard
210640	870	10885	2.764.965	-2114.83	6.843.697	0	0	0.685183	0.7283709	1	5	1	1	0	0	Serpent\'s Spine
210641	870	10885	2.749.479	-2.116.293	6.819.966	0	0	0.01745241	0.9998477	1	5	1	1	0	0	Shang\'s Valley
210642	870	10885	274.934	-2.116.354	6.658.533	0	0	0.0130896	0.9999143	1	5	1	1	0	0	Temple of the Jade Serpent
210643	870	10885	-1.067.882	-1.881.019	5.053.022	0	0	-0.7933534	0.6087614	1	5	1	1	0	0	Shrine of Remembrance
210644	870	10885	-8.923.612	-1.879.925	506.161	0	0	0.9940563	0.1088669	1	5	1	1	0	0	Nectarbreeze Orchard
210645	870	10885	-9.392.362	-1.882.774	5.062.207	0	0	-0.06540315	0.9978589	1	5	1	1	0	0	Dreamer\'s Pavilion
210646	870	10885	-4.545.486	-2.087.741	4.951.551	0	0	0.7040145	0.7101856	1	5	1	1	0	0	Temple of the Jade Serpent
210647	870	10885	-8.842.014	-1.879.809	4.896.964	0	0	0.9940563	0.1088669	1	5	1	1	0	0	Serpent\'s Overlook
210648	870	10885	2.764.931	-2.114.795	6.657.739	0	0	0.6883548	0.7253741	1	5	1	1	0	0	Dawn\'s Blossom
210649	870	10885	-455.191	-2.087.693	4.793.456	0	0	0.722364	0.691513	1	5	1	1	0	0	Dawn\'s Blossom
210682	870	11015	2.246.576	-4.679.496	3.718.287	0	0	0.9925461	0.1218696	1.14	5	0	0	0	0	Sacred Scroll
210910	870	10885	8.568.524	-1.444.792	8.613.451	0	0	0.9999619	-0.00872653	1	5	1	1	0	0	Valley of the Four Winds
210911	870	10885	8.555.052	-1.446.285	8.553.593	0	0	-0.6977905	0.7163019	1	5	1	1	0	0	Serpent\'s Overlook
210912	870	10885	856.908	-1.447.497	8.618.163	0	0	-0.004363435	0.9999905	1	5	1	1	0	0	Serpent\'s Spine
210920	870	10885	1.539.948	-2.123.052	1.778.369	0	0	-0.8457277	0.5336146	1	5	1	1	0	0	Dawn\'s Blossom
210994	870	10885	8.569.305	-1.447.658	8.459.409	0	0	-0.02181491	0.9997621	1	5	1	1	0	0	Temple of the Jade Serpent
210995	870	10885	808.125	-1.032.717	2.072.549	0	0	0.3048643	0.9523958	1	5	1	1	0	0	Jade Temple
210996	870	10885	8.065.018	-1.030.273	2.074.586	0	0	0.9440891	-0.3296906	1	5	1	1	0	0	Valley of the Four Winds
210997	870	10885	8.084.879	-1030.5	2.076.822	0	0	0.9006982	0.4344453	1	5	1	1	0	0	Dawnblossom
210998	870	10885	1.458.285	-1.204.372	239.671	0	0	-0.2334454	0.9723699	1	5	1	1	0	0	Dawnblossom
210999	870	10885	1.457.417	-1.202.766	2.362.142	0	0	-0.841039	0.5409745	1	5	1	1	0	0	Valley of the Four Winds
211000	870	10885	1.460.106	-1.204.087	2.364.633	0	0	0.503774	0.8638355	1	5	1	1	0	0	Chun Tian Monastery
211101	870	10885	4.367.344	-1.442.514	5.674.014	0	0	-0.7547098	0.6560588	1	5	1	1	0	0	Nectarbreeze Orchard
211102	870	10885	4.379.254	-1444.34	5.704.195	0	0	-0.06540315	0.9978589	1	5	1	1	0	0	Serpent\'s Overlook
211103	870	10885	4.393.351	-1.443.043	5.687.946	0	0	0.6427875	0.7660446	1	5	1	1	0	0	Serpent\'s Heart
211104	870	10885	439.474	-1.442.965	5.538.262	0	0	0.6560591	0.7547095	1	5	1	1	0	0	Temple of the Jade Serpent
211105	870	10885	4.395.972	-1.442.932	5.388.395	0	0	0.6691306	0.7431448	1	5	1	1	0	0	Dawn\'s Blossom
211462	1	308	1012.2	-3752.57	2.949.044	0	0	-0.02617695	0.9996573	1	5	1	1	0	0	Far Watch Post
211463	1	308	1013.66	-3.751.139	2.963.519	0	0	-0.7489558	0.6626199	1	5	1	1	0	0	The Sludge fen
211467	870	10885	1436.01	-1601.78	268.813	0	0	-0.398749	0.9170601	1	5	1	1	0	0	Dawn\'s Blossom
211468	870	10885	1.148.656	-1.855.254	1.427.548	0	0	-0.04361953	0.9990482	1	5	1	1	0	0	The Jade Temple
211469	870	10885	1.150.167	-1.853.703	1.421.216	0	0	0.7193398	0.6946583	1	5	1	1	0	0	Dawn\'s Blossom
211470	870	10885	1.148.464	-1.849.403	1.422.916	0	0	0.9993908	0.03489973	1	5	1	1	0	0	Serpent\'s Spine
211471	870	10885	1.322.944	-1731.59	2.039.527	0	0	-0.386711	0.9222009	1	5	1	1	0	0	Serpent\'s Heart
211472	870	10885	1325.04	-1.729.811	2.039.153	0	0	0.8703557	0.4924235	1	5	1	1	0	0	Tian Monastery
211473	870	10885	1324.63	-1.731.616	2.041.648	0	0	0.309017	0.9510565	1	5	1	1	0	0	Dawn\'s Blossom
211631	870	11520	-1.904.677	-9.933.559	1.816.595	0	0	1	-4,37E-02	18.23	5	0	1	0	0	cloudgroup
211632	870	11523	-1608.79	-6.599.063	2.454.816	0	0	0.9753423	-0.2206974	1.893.001	5	0	1	0	0	cloudgroup
211636	870	11523	-2.221.028	-3.368.507	1.954.574	0.01462149	-0.0420097	0.9807088	-0.190346	21.65	5	0	1	0	0	cloudgroup
211641	870	11525	3318.74	-1.297.887	2.023.125	0	0	0.9862856	0.1650476	1.27	5	0	0	0	1	Owen\'s Fortune Well
211697	870	10885	1.438.054	-1.599.786	2.693.024	0	0	0.9320078	0.3624382	1	5	1	1	0	0	Chun Tian Monastery
211698	870	10885	1.436.281	-1.599.816	2.702.609	0	0	0.9366722	-0.3502074	1	5	1	1	0	0	Valley of the Four Winds
211722	870	11581	1.988.597	1.391.036	4.692.745	0	0	0.1175373	0.9930685	1	5	1	1	0	0	Firebough Nook
211723	870	11581	2.283.418	1.168.563	4.985.351	0	0	0.9600499	-0.279829	1	5	1	1	0	0	Tiger Temple
211724	870	11581	2.282.273	1.169.974	4.980.039	0	0	0.362438	0.9320078	1	5	1	1	0	0	Firebough Nook
211725	870	11581	2.282.137	1.168.674	4.974.244	0	0	0.911762	0.4107189	1	5	1	1	0	0	Binan Village
211726	870	11581	1.989.483	1389.5	4.698.369	0	0	0.9288095	-0.3705575	1	5	1	1	0	0	Binan Village
211727	870	11581	1.987.896	1.389.837	4.686.771	0	0	0.8216468	0.569997	1	5	1	1	0	0	Vale of Eternal Blossoms
211728	870	11581	1.991.958	1.808.434	4.643.212	0	0	0.4733195	0.8808908	1	5	1	1	0	0	Firebough Nook
211729	870	11581	1.993.627	1.808.234	4.648.148	0	0	-0.6018151	0.7986355	1	5	1	1	0	0	Kota Basecamp
211730	870	11581	1.992.538	1806.97	4.636.764	0	0	0.9949685	0.1001882	1	5	1	1	0	0	Binan Village
211731	870	11581	2.099.167	1.314.873	4.771.991	0	0	-0.3461171	0.9381913	1	5	1	1	0	0	Westerly Rest
211732	870	11581	2.182.514	9.991.771	4.985.563	0	0	0.8808907	0.4733197	1	5	1	1	0	0	Binan Village
211733	870	11581	2.184.203	9.999.045	4.979.921	0	0	-0.6360782	0.7716246	1	5	1	1	0	0	Easterly Rest
211734	870	11581	2.745.618	2.100.168	5.966.127	0	0	0.7343225	0.6788008	1	5	1	1	0	0	Firebough Nook
211735	870	11581	2.789.918	1.664.629	6.443.748	0	0	0.01745241	0.9998477	1	5	1	1	0	0	Kota Basecamp
211736	870	11581	2.789.203	1.663.286	6.449.755	0	0	0.9063078	0.4226183	1	5	1	1	0	0	Onekeg
211737	870	11581	2.790.619	1.663.368	645.429	0	0	0.8949345	-0.4461976	1	5	1	1	0	0	The Burlap Waystation
211738	870	11581	2.746.489	2.099.238	5.956.477	0	0	0.9996573	0.02617699	1	5	1	1	0	0	The Burlap Waystation
211739	870	11581	2747.07	2.100.932	5.963.084	0	0	-0.2965417	0.9550199	1	5	1	1	0	0	Shadow-Pan Monastery
211740	870	11581	2927.71	1.154.016	6.195.173	0	0	-0.8241261	0.5664063	1	5	1	1	0	0	Onekeg
211741	870	11581	2.926.426	1.154.976	6.191.883	0	0	0.258819	0.9659258	1	5	1	1	0	0	The Burlap Waystation
211742	870	11581	2926.43	1.153.533	6.186.156	0	0	0.9612617	0.2756374	1	5	1	1	0	0	The Grummle Bazaar
211743	870	11581	3.042.847	6.277.083	5.137.412	0	0	0.9636305	0.2672382	1	5	1	1	0	0	Lao & Son\'s Yakwash
211744	870	11581	3.042.833	6.292.049	5.133.845	0	0	0.2461531	0.9692309	1	5	1	1	0	0	The Grummle Bazaar
211745	870	11581	3.044.259	6.282.361	5.131.192	0	0	-0.7518399	0.6593457	1	5	1	1	0	0	Tiger Temple
211746	870	11581	2.826.396	6.929.913	5.463.128	0	0	0.9600499	-0.279829	1	5	1	1	0	0	Tiger Temple
211747	870	11581	2.825.501	6.945.955	5.459.178	0	0	0.2419218	0.9702957	1	5	1	1	0	0	Binan Village
211748	870	11581	2.825.187	6.933.021	5.453.722	0	0	0.8571672	0.5150383	1	5	1	1	0	0	Lao & Son\'s Yakwash
211749	870	11581	3.074.478	2.612.188	565.802	0	0	-0.03925974	0.9992291	1	5	1	1	0	0	Gate of Winter\'s Blossom
211750	870	11581	3.073.529	2.611.145	5.654.193	0	0	0.8216468	0.569997	1	5	1	1	0	0	Kota Basecamp
211751	870	11581	3.075.324	2.611.498	5.650.748	0	0	-0.6658818	0.7460573	1	5	1	1	0	0	Shadow-Pan Monastery
211767	870	11591	2.837.668	1.618.535	6.409.029	0	0	0.9624552	0.2714405	1.1	5	1	1	0	0	BEWARE!
212049	870	10885	5.209.393	-6.925.295	2.513.507	0	0	-0.544639	0.8386706	1	5	1	1	0	0	Halfhill
212050	870	10885	5.225.781	-6.933.108	2.529.717	0	0	0.07410849	0.9972502	1	5	1	1	0	0	The Jade Forest
212051	870	10885	5.229.462	-6.904.809	2.527.431	0	0	0.9869964	0.1607426	1	5	1	1	0	0	Pang\'s Stead
212052	870	10885	2.095.903	-4.264.983	2.404.136	0	0	-0.2503799	0.9681476	1	5	1	1	0	0	Zhu\'s Bastion
212053	870	10885	2.098.455	-4.238.038	2.411.291	0	0	0.9824504	-0.186524	1	5	1	1	0	0	Halfhill
212054	870	10885	2.115.226	-4.261.875	2.417.437	0	0	0.4226183	0.9063078	1	5	1	1	0	0	Pang\'s Stead
212055	870	10885	-4.116.667	2.806.146	1.648.796	0	0	0.6626201	0.7489557	1	5	1	1	0	0	New Cifera
212056	870	10885	-4.327.604	2.795.052	1.653.039	0	0	-0.2036417	0.9790455	1	5	1	1	0	0	Thunderfoot Farm
212057	870	10885	-4.369.792	2.821.927	1.642.327	0	0	0.9496991	-0.3131638	1	5	1	1	0	0	Halfhill
212058	870	10885	-3.616.476	4.747.743	1.663.744	0	0	0.9537169	-0.3007058	1	5	1	1	0	0	The Grand Granary
212059	870	10885	-3.604.028	4.719.323	1.667.542	0	0	0.1132031	0.9935719	1	5	1	1	0	0	The Silkmasters
212072	870	10885	-2.734.184	6.594.739	1.697.018	0	0	0.9537169	-0.3007058	1	5	1	1	0	0	Stormstout Brewery
212073	870	10885	-2.729.566	6.567.552	169.155	0	0	-0.05233605	0.9986295	1	5	1	1	0	0	The Silkmasters
212088	1030	11379	8.023.195	2.304.851	8.093.956	0	0	0.7071068	0.7071068	3.5	5	0	0	0	0	Broken Mogu Statue
212138	870	10885	1.953.566	-2.069.108	2.279.246	0	0	-0.6360782	0.7716246	1	5	1	1	0	0	The Arboretum
212139	870	10885	1.955.516	-2.067.458	2.278.926	0	0	0.9692308	0.2461536	1	5	1	1	0	0	Greenstone Village
212140	870	10885	1.956.405	-2.069.335	2.278.975	0.003070365	-0.01717981	0.5036123	0.8637535	1	5	1	1	0	0	Sri-La Village
212141	870	10885	1390.16	-1.786.085	2.209.308	0	0	0.7688417	0.6394391	1	5	1	1	0	0	Dawn\'s Blossom
212142	870	10885	1.388.356	-1.787.641	220.805	0	0	-0.004363435	0.9999905	1	5	1	1	0	0	The Arboretum
212143	870	10885	1.706.372	-1.800.212	2.187.618	0	0	0.9636305	-0.2672383	1	5	1	1	0	0	Chun Tien Monastery
212144	870	10885	1.708.693	-1.801.389	2.186.988	0	0	0.7071067	0.7071068	1	5	1	1	0	0	Greenstone Village
212145	870	10885	1.707.321	-1.802.773	2.190.739	0	0	-0.008726637	0.9999619	1	5	1	1	0	0	Dawn\'s Blossom
212147	870	10885	1.540.325	-2.124.688	1.780.094	0	0	-0.2756374	0.9612617	1	5	1	1	0	0	Temple of the Jade Serpent
212148	870	10885	1.542.413	-2.124.175	1.779.222	0	0	0.5075385	0.8616291	1	5	1	1	0	0	Greenstone Village
212150	870	10885	1.873.911	-7.882.066	3.386.975	0	0	0.9733793	0.2292002	1	5	1	1	0	0	Hellscream\'s Fist
212151	870	10885	1.871.797	-788.691	338.834	0	0	-0.8571674	0.515038	1	5	1	1	0	0	Grookin Mound
212152	870	10885	1.869.571	-7.941.754	3.386.537	0	0	-0.3461171	0.9381913	1	5	1	1	0	0	Dawn\'s Blossom
212194	870	10885	2.432.222	-2.386.653	1.419.016	0	0	0.9304176	-0.3665012	1	5	1	1	0	0	Greenstone Village
212195	870	10885	2.434.196	-2.388.764	1.412.713	0	0	0.3502074	0.9366722	1	5	1	1	0	0	Sri-La Village
212202	870	10885	1.030.217	-2.201.438	1.460.836	0	0	-0.7009093	0.7132504	1	5	1	1	0	0	Shang\'s Valley
212203	870	10885	1.031.663	-2.202.918	1.460.767	0	0	0.03489936	0.9993908	1	5	1	1	0	0	Temple of the Jade Serpent
212204	870	10885	1.032.997	-2.201.439	1.462.247	0	0	0.7101852	0.7040148	1	5	1	1	0	0	The Arboretum
212206	870	10885	-4.682.986	-2.086.264	4.919.492	0	0	0.9997191	0.02369941	1.053.794	5	1	1	0	0	Serpent\'s Overlook
212326	999	26	-3.794.184	-4.402.575	111.417	0	0	-0.4027473	0.9153112	1	5	1	1	0	0	Dustwallow Marsh
212327	999	26	-3.677.823	-4.399.583	1.121.172	0	0	1	-4,37E-02	1	5	1	1	0	0	Foothold Citadel
212328	999	26	-3.687.786	-4.472.946	123.268	0	0	0.9335802	0.3583687	1	5	1	1	0	0	The Docks
212329	999	26	-3.795.573	-4.403.891	1.112.296	0	0	0.9153118	0.4027461	1	5	1	1	0	0	The Docks
212330	999	26	-3.791.764	-4.507.077	1.181.947	0	0	0.9205048	0.3907312	1	5	1	1	0	0	The Docks
212331	999	26	-3.790.363	-4.507.069	1.192.192	0	0	0.9271839	-0.3746066	1	5	1	1	0	0	Foothold Citadel
212332	999	26	-3.677.111	-4.397.997	1.116.486	0	0	-0.4067372	0.9135452	1	5	1	1	0	0	Dustwallow Marsh
212333	999	26	-3.686.526	-4.471.512	1.232.888	0	0	-0.3420202	0.9396926	1	5	1	1	0	0	Dustwallow Marsh
212334	999	26	-3.790.363	-4.507.068	1.136.636	0	0	0.9271839	-0.3746066	1	5	1	1	0	0	Dustwallow Marsh
212335	999	26	-3.686.375	-4.472.859	1.236.276	0	0	0.9135453	-0.4067371	1	5	1	1	0	0	Foothold Citadel
212336	999	26	-3.677.813	-4.399.571	1.070.818	0	0	1	-4,37E-02	1	5	1	1	0	0	The Docks
212337	999	26	-3.795.583	-4.403.868	1.056.991	0	0	0.9153118	0.4027461	1	5	1	1	0	0	Foothold Citadel
212338	999	150	-3.583.856	-4.305.606	653.555	0	0	0.8767266	0.480989	1	5	1	1	0	0	Theramore Isle
212339	999	150	-3.583.807	-4.305.516	5.992.301	0	0	-0.4809893	0.8767264	1	5	1	1	0	0	North Point Tower
212340	999	150	-3.583.811	-4.305.493	54.384	0	0	-0.4809893	0.8767264	1	5	1	1	0	0	The Barrens
212341	999	150	-3.583.799	-4.305.524	6.547.855	0	0	-0.4809893	0.8767264	1	5	1	1	0	0	Sentry Point
212342	999	150	-3.417.215	-4173.45	1.033.855	0	0	0.906308	0.4226178	1	5	1	1	0	0	Theramore Isle
212343	999	150	-3.417.177	-4.173.396	103.385	0	0	0.3420202	0.9396926	1	5	1	1	0	0	Sentry Point
212344	999	150	-3.417.059	-4.173.342	1.028.939	0	0	-0.4226181	0.9063079	1	5	1	1	0	0	North Point Tower
212345	999	150	-3417.04	-4.173.321	9.788.902	0	0	-0.4226181	0.9063079	1	5	1	1	0	0	The Barrens
212351	1000	26	-3.794.167	-4.402.552	1.113.741	0	0	-0.4027473	0.9153112	1	5	1	1	0	0	Dustwallow Marsh
212352	1000	26	-3.677.806	-4.399.561	1.120.705	0	0	1	-4,37E-02	1	5	1	1	0	0	Foothold Citadel
212353	1000	26	-3.687.769	-4.472.924	1.232.841	0	0	0.9335802	0.3583684	1	5	1	1	0	0	The Docks
212354	1000	26	-3.795.556	-4.403.868	1.112.215	0	0	0.9153116	0.4027463	1	5	1	1	0	0	The Docks
212355	1000	26	-3.795.583	-4.403.868	1.056.991	0	0	0.9153116	0.4027463	1	5	1	1	0	0	Foothold Citadel
212356	1000	26	-3.791.747	-4.507.054	1.181.981	0	0	0.9205049	0.390731	1	5	1	1	0	0	The Docks
212357	1000	26	-3.790.345	-4.507.047	119.246	0	0	0.9271839	-0.3746066	1	5	1	1	0	0	Foothold Citadel
212358	1000	26	-3.677.094	-4.397.974	1.116.168	0	0	-0.4067372	0.9135452	1	5	1	1	0	0	Dustwallow Marsh
212359	1000	26	-3.686.509	-4471.49	1.232.841	0	0	-0.3420202	0.9396926	1	5	1	1	0	0	Dustwallow Marsh
212360	1000	26	-3.790.345	-4.507.045	1.136.905	0	0	0.9271839	-0.3746066	1	5	1	1	0	0	Dustwallow Marsh
212361	1000	26	-3.686.358	-4.472.837	1.236.342	0	0	0.9135453	-0.4067371	1	5	1	1	0	0	Foothold Citadel
212362	1000	26	-3.677.795	-4.399.549	1.070.477	0	0	1	-4,37E-02	1	5	1	1	0	0	The Docks
212364	870	10885	1.927.939	-1.888.658	205.024	0	0	-0.728371	0.6851829	1	5	1	1	0	0	Dawn\'s Blossom
212366	1000	150	-3.583.856	-4.305.606	653.555	0	0	0.8767268	0.4809887	1	5	1	1	0	0	Theramore Isle
212367	1000	150	-3.583.807	-4.305.516	5.992.301	0	0	-0.4809893	0.8767264	1	5	1	1	0	0	North Point Tower
212368	1000	150	-3.583.811	-4.305.493	54.384	0	0	-0.4809893	0.8767264	1	5	1	1	0	0	The Barrens
212369	1000	150	-3.417.201	-4.173.465	1.034.232	0	0	0.9063079	0.4226179	1	5	1	1	0	0	Theramore Isle
212370	1000	150	-3.417.163	-4.173.412	1.034.177	0	0	0.3420201	0.9396926	1	5	1	1	0	0	Sentry Point
212371	1000	150	-3.583.799	-4.305.524	6.547.855	0	0	-0.4809893	0.8767264	1	5	1	1	0	0	Sentry Point
212372	1000	150	-3.417.045	-4.173.358	1.029.173	0	0	-0.4226181	0.9063079	1	5	1	1	0	0	North Point Tower
212373	1000	150	-3.417.026	-4.173.337	9.791.735	0	0	-0.4226181	0.9063079	1	5	1	1	0	0	The Barrens
212374	870	11581	2.826.457	692.941	5.448.311	0	0	0.9575714	-0.2881962	1	5	1	1	0	0	Grummle Bazaar
212403	870	10885	8.569.427	-1.447.684	8.309.052	0	0	-0.004572765	0.9999895	0.9360838	5	1	1	0	0	Dawn\'s Blossom
212443	1024	10885	1.927.939	-1.888.658	205.024	0	0	-0.728371	0.6851829	1	5	1	1	0	0	Dawn\'s Blossom
212990	870	10732	1.305.095	-4.656.215	3.491.737	0	0	0.9099613	-0.4146933	1.02	5	0	0	0	0	Grookin Hill Phased Horde Supplies
213011	870	8573	-1.670.139	-2.674.398	0.6884265	0	0	0.6723669	0.7402181	1.57	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213012	870	8573	-1.485.504	-2.671.189	0.6934561	0	0	0.8038569	0.5948228	1.57	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213013	870	11881	-1.483.733	-2.669.712	2.281.967	0	0	0.9238795	0.3826834	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213014	870	11882	-1.741.858	-2.611.033	1.331.323	0	0	0.922201	-0.3867109	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213015	870	31	-1.731.962	-2.609.554	0.1622112	0	0	0.8808907	-0.4733196	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213016	870	31	-1.741.406	-2.611.101	0.1074618	0	0	0.7253744	0.6883546	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213017	870	8408	-1.727.118	-2.671.425	0.6280569	0	0	0.1607426	0.9869964	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213018	870	8361	-1.664.375	-2.671.441	1.154.298	0.03109471	-0.0115222	-0.1518258	0.9878508	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213019	870	31	-1.501.129	-2.670.668	1.111.745	0	0	0.9940563	0.1088669	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213020	870	31	-1.484.132	-2.669.752	1.058.105	0	0	0.9238795	0.3826834	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213021	870	31	-1.688.333	-2.669.115	1.345.523	0	0	0.976296	0.2164396	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213022	870	11882	-1.687.153	-2.669.021	2.569.386	0	0	0.3173046	0.9483237	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213023	870	6708	-1.659.514	-2.668.865	1.525.179	0.008528415	0.01321905	0.9425433	0.3337133	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213024	870	8053	-150.026	-2.668.918	1.248.548	-0.01789499	-0.01247474	0.9787775	-0.2037616	1	5	0	0	0	0	Glassfin Village Phased Alliance Supplies
213171	870	10885	1.031.993	-2.200.273	1.462.234	0	0	0.9840407	0.1779437	1	5	1	1	0	0	Dawn\'s Blossom
213202	870	11391	8.737.778	2.674.844	5.036.389	0	0	0.325568	0.9455186	2.529.998	5	0	0	0	1	Alliance Banner
213203	870	11391	8.530.364	3.000.486	5.036.399	0	0	0.2965416	0.95502	2.529.998	5	0	0	0	1	Alliance Banner
213204	870	11391	9.015.555	3.543.924	5.133.587	0	0	0.7460573	0.6658817	2.529.998	5	0	0	0	1	Alliance Banner
213205	870	11391	9.455.052	2.962.014	5.133.597	0	0	-0.1693496	0.985556	2.529.998	5	0	0	0	1	Alliance Banner
213206	870	11391	9.394.739	3.358.958	5.133.602	0	0	0.3379167	0.941176	2.529.998	5	0	0	0	1	Alliance Banner
213207	870	11391	9.501.024	3.216.233	4.563.375	0	0	0.1434926	0.9896514	2.529.998	5	0	0	0	1	Alliance Banner
213208	870	11400	1.366.785	9.938.264	439.653	0	0	-0.7101853	0.7040147	1	5	0	0	0	1	Horde Banner
213209	870	11391	8.618.715	3.318.246	4.559.799	0	0	-0.08715588	0.9961947	3.049.998	5	0	0	0	1	Alliance Banner
