field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24	field25	field26	field27	field28	field29	field30	field31	field32	field33	field34	field35	field36	field37	field38	field39	field40	field41	field42	field43	field44	field45	field46	field47	field48	field49	field50	field51	field52	field53	field54	field55	field56	field57	field58	field59	field60	field61	field62	field63	field64	field65
10667	4358154	13	-0.3	-0.2	0.8	0	7	19.29	0	0	1	4	37	38	-1	474	128	123	0	7	19.29	0	0	26	26	40	40	39	0	-1.570.796	0	34	112	1	111	-1	-1	-1	0	0	1	0	0	9044289	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	534043
10668	138567682	13	-0.3	-0.2	0.8	0	7	19.29	0	0	1	4	37	38	-1	474	128	123	0	7	19.29	0	0	26	26	40	40	39	0	-1.570.796	0	34	112	1	111	-1	-1	-1	1	0	1	0	0	9044289	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	534043
10669	5152778	13	-0.3	-0.2	0.8	0	7	19.29	0	0	1	4	37	38	-1	474	128	123	0	7	19.29	0	0	25	25	350	350	350	0	-1.570.796	0	34	112	53	111	-1	-1	-1	0	0	1	0	0	9044289	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	534043
10671	33587215	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10672	4358154	13	-0.3	-0.2	0.8	0	7	19.29	0	0	1	4	37	38	-1	474	128	123	0	7	19.29	0	0	26	26	40	40	39	0	-1.570.796	0	34	112	1	111	-1	-1	-1	0	0	1	0	0	9044289	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	534043
10674	4358154	13	-0.3	-0.2	0.8	0	7	19.29	0	0	1	4	37	38	-1	474	128	123	0	7	19.29	0	0	26	26	40	40	39	0	-1.570.796	0	34	112	1	111	-1	-1	-1	0	0	1	0	0	9044289	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	534043
10675	33587215	25	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10676	0	25	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10677	0	24	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10678	0	22	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10679	-2046787569	4	0	0.3	-0.4	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	1.396.263	2.094.395	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1859	0	0	8	534043
10680	239239183	1	0.6	0	0	0	7	19.29	0	0	1	4	37	38	149	149	149	149	0	7	19.29	0	0	1	4	37	38	39	0	0.7853982	0	-1	114	-1	115	-1	-1	26	0.5	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10681	-1040159737	21	0	0	6	0	7	19.29	0	0	1	4	37	38	-1	27	-1	26	0	7	19.29	0	0	2	2	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10682	1644201995	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	91	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	436207616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	534043
10683	-2046787569	4	0	0.3	-0.4	0	7	19.29	0	0	1	4	37	38	149	149	149	149	0	7	19.29	0	0	1	4	37	38	39	1.396.263	2.094.395	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1859	0	0	8	534043
10685	33587215	4	0.1	0	-0.3	0	7	19.29	0	0	1	4	37	38	148	149	148	149	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	26	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737	0	0	0	534043
10686	33554441	2	1.2	-0.6	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33619968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10687	33554443	1	0.2	0	3.2	0	7	19.29	0	0	1	4	37	38	96	97	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10688	33554441	2	1.2	0.6	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33619968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10689	34603524	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	0	0	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	534043
10691	33587214	14	0.5	-0.2	-1	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	-0.6981317	0	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10692	33587214	15	-0.2	0	1	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	1.745.329	-0.7853982	0.7853982	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10693	33587214	15	0.1	-1	1.5	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0.8726646	0	122.173	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10694	33587214	14	0.5	-0.6	-0.7	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0.5235988	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10695	33587214	14	0.62	0.2	-1.9	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	1.396.263	-0.6981317	-2.094.395	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10696	33587214	15	0	-1.25	0.5	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0.5235988	0	1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10697	33587214	14	0.6	0.2	-1.5	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10698	33587214	15	0.4	-0.25	2	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	-0.6108652	-0.5235988	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10699	33587214	17	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10700	1610614787	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	91	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	436207616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	534043
10705	33587209	0	0	0	-2.3	0	7	19.29	0	0	1	4	37	38	-1	-1	-1	-1	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	3.141.593	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33619968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10707	33587209	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	-1	-1	472	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10712	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	8	534043
10713	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	8	534043
10715	1074790404	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	0	0	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10716	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	534043
10717	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	534043
10719	1107331083	21	0	0	0	0	20	19.29	0	1	0	4	37	38	4	4	128	123	0	7	19.29	0	1	0	4	37	38	39	0	0	1.570.796	1	-1	-1	5	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10721	1660946438	13	-2.4	0	0	0	7	19.29	0	0	1	4	37	38	-1	-1	128	195	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534041
10722	1660946438	13	-2.4	0	0	0	7	19.29	0	0	1	4	37	38	-1	-1	128	195	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534041
10723	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	534043
10725	33587215	1	0	0	0	0	7	19.29	0	0	1	4	38	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10726	-536868345	13	0	0	0	0	0.01	0	5	5	0	0	132	132	-1	102	128	123	0	0.01	8	0	0	0	0	132	132	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	534043
10728	33554433	13	-1	0	1	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0.7853982	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10729	-536868345	13	0	0	0	0	0.01	0	5	5	0	0	132	132	-1	102	128	123	0	0.01	8	0	0	0	0	132	132	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10730	1107331087	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10731	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10732	1107331087	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10733	1107331087	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10734	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10735	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10736	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10737	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10738	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10739	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10740	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10741	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10742	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10743	6	13	-0.5	3	0.5	0	7	19.29	0	0	1	4	37	38	0	0	0	0	0	7	19.29	0	0	1	4	37	38	39	-1.570.796	1.570.796	-1.570.796	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10744	-1040152561	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10745	-1040152561	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10746	1107331087	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10747	-1073709042	21	0	0	0	0	7	19.29	0	0	1	4	37	38	501	501	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10748	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	8	534043
10749	1074790916	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	0	0	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	8	534043
10750	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	8	534043
10753	33587215	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	91	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10754	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	8	534043
10755	1108345348	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	0	0	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	8	534043
10756	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	8	534043
10757	1108345348	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	0	0	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	8	534043
10758	1108345350	2	0	0	0	0	7	19.29	0	0.01	0	0	128	123	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	8	534043
10759	33588239	1	0	0	-1.88	0	7	19.29	0	0	1	4	37	38	-1	-1	-1	-1	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34078721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	534043
10761	33588360	1	-0.5	0	0.65	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	64	40	0.15	0.2	0.25	0.5	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	534043
10762	33587209	1	0	0.19	0.84	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	2.879.793	-1.047.198	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10763	32783	5	-0.5	0	-0.3	0	40	19.29	0	0	1.5	1.5	-1	-1	203	203	26	26	0	15	19.29	0	0	2	2	57	38	39	0	0.2617994	0	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	1949	0	0	0	0	0	0	32	534043
10764	1108379663	21	0	0	-0.6	0	7	19.29	0	0	1	2	37	38	-1	132	-1	132	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10765	33587215	13	0.7	0.35	-0.55	0	7	19.29	0	0	1	4	37	38	-1	103	-1	103	0	7	19.29	0	0	1	4	37	38	39	0	0	0	39	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10766	33587215	13	-0.65	0.3	0.15	0	7	19.29	0	0	1	4	37	38	-1	103	-1	103	0	7	19.29	0	0	1	4	37	38	39	0	0	0	39	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10767	33587215	13	-2	0.3	0.2	0	7	19.29	0	0	1	4	37	38	-1	104	-1	104	0	7	19.29	0	0	1	4	37	38	39	0	0	0	39	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
10772	-2147442673	2	1	0	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10773	-2147442673	2	1	1	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10774	-2147442673	2	-1	0	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10775	-2147442673	2	-1	-1	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10776	-2147442673	2	1	-1	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10777	-2147442673	2	-1	1	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10778	-2147442673	2	0	1	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
10779	-1073700849	2	0	-1	0	0	15	19.29	0	1	0	1	37	38	355	355	355	355	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34537665	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	534043
