field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15
3960	2273	16	0	341	1	0	300	1	0	0	1	2	1	0	0
3961	2273	16	0	341	1	1	300	4	2	300	1	2	0	0	0
3962	2273	16	0	341	1	2	300	4	3	300	1	2	0	0	0
3963	2274	25	0	344	0	0	0	1	0	0	0	0	0	0	-1
3964	2275	148	0	341	0	0	0	0	0	0	1	0	0	0	-1
3965	2275	149	0	341	2	0	0	0	0	0	1	0	0	0	1
3966	2276	146	0	341	0	0	0	0	0	0	1	0	0	0	-1
3967	2276	147	0	341	2	0	0	0	0	0	1	0	0	0	1
3968	2277	52	0	344	0	0	0	1	0	0	0	0	0	0	-1
3969	2278	97	0	342	0	0	0	4	0	60000	0	0	0	0	-1
3970	2279	217	3230	344	0	0	0	1	0	0	0	0	0	0	-1
3971	2280	60	1780	344	0	0	0	1	0	0	0	0	0	0	-1
3972	2278	60	1780	342	1	0	60000	4	1	60000	0	0	0	0	-1
3973	2278	217	3230	342	1	1	60000	4	2	60000	0	0	0	0	-1
3974	2278	25	0	342	1	2	60000	4	3	60000	0	0	0	0	-1
3975	2278	84	800	342	1	3	60000	4	4	60000	0	0	0	0	-1
3976	2278	60	1780	342	1	4	60000	4	5	60000	0	0	0	0	-1
3977	2278	97	0	342	1	5	60000	4	6	60000	0	0	0	0	-1
3978	2278	217	3230	342	1	6	60000	4	7	60000	0	0	0	0	-1
3979	2278	84	800	342	1	7	60000	4	8	60000	0	0	0	0	-1
3980	2278	25	0	342	1	8	60000	4	9	60000	0	0	0	0	-1
3981	2281	99	1100	345	0	0	0	1	0	0	0	0	0	0	-1
3982	2281	16	0	348	0	0	0	0	0	0	1	2	1	0	1
3988	2284	1	1850	348	0	0	0	2	0	1700	0.5	0	0	0	-1
3993	2284	1	2700	348	2	0	0	4	1	1000	-0.2	0	0	0	-1
3994	2284	1	2400	348	2	1	0	4	2	1100	0.2	0	0	0	1
3995	2285	0	80	342	0	0	0	1	0	0	0	0	0	0	-1
3996	2286	474	0	362	0	0	0	1	0	0	1	0	0	0	0
3997	2286	68	220	348	0	0	0	0	0	0	0	0	0	0	1
3998	2287	107	0	341	0	0	0	0	0	0	-1	0	0	0	-1
3999	2288	97	0	344	0	0	0	1	0	0	0	0	0	0	-1
4000	2289	27	0	344	0	0	0	1	0	0	0	0	0	0	-1
4001	2290	201	0	367	0	0	0	4	0	1700	1	16	0	0	1
4003	2291	18	0	341	0	0	0	0	0	0	1	2	1	0	-1
4004	2292	19	0	341	0	0	0	0	0	0	1	2	0	0	-1
4005	2293	19	0	341	0	0	0	0	0	0	1	2	1	0	-1
4006	2294	19	0	341	0	0	0	0	0	0	1	2	2	0	-1
4007	2290	201	1850	367	2	0	0	0	0	0	0	0	0	0	-1
4008	2295	85	0	341	0	0	0	0	0	0	1	2	0	0	-1
4009	2296	80	430	709	0	0	0	1	0	0	0	0	0	0	-1
4010	2297	474	0	345	0	0	0	1	0	0	1	0	0	0	0
4011	2297	40	0	348	0	0	0	0	0	0	1	0	0	0	1
4012	2298	526	0	342	0	0	0	1	0	0	1.75	0	0	0	0
4013	2299	118	0	341	0	0	0	4	0	400	1	0	0	0	-1
4014	2299	118	400	341	2	0	0	3	0	600	0.33	0	0	0	-1
4016	2300	118	600	341	0	0	0	0	0	0	1	0	0	0	-1
4018	2302	148	0	341	0	0	0	1	0	0	1	0	0	0	-1
4019	2303	66	1200	341	0	0	0	1	0	0	0	0	0	0	-1
4020	2304	103	0	345	0	0	0	0	0	0	1	0	0	0	0
4021	2304	199	0	348	0	0	0	0	0	0	1	0	0	0	1
4022	2305	132	0	341	0	0	0	1	0	0	1	3	0	0	-1
4023	2306	704	0	367	0	0	0	0	0	0	5	0	0	0	-1
4024	2306	706	0	367	2	0	0	0	0	0	1	0	0	0	-1
4025	2307	105	0	713	0	0	0	0	0	0	1	16	0	0	-1
4026	2307	10	430	700	0	0	0	5	0	0	0.09999999	0	0	0	-1
4027	2308	96	680	344	0	0	0	1	0	0	0	2	2	0	-1
4028	2307	29	0	343	0	0	0	0	0	0	1	0	0	0	-1
4029	2309	46	0	713	0	0	0	0	0	0	1	0	0	0	-1
4030	2309	55	600	700	0	0	0	5	0	0	0	0	0	0	-1
4031	2309	29	0	343	0	0	0	0	0	0	1	0	0	0	-1
4035	2311	50	0	341	0	0	0	4	0	700	1	0	0	0	-1
4036	2311	520	0	348	2	0	0	1	0	0	1	0	0	0	-1
4037	2312	115	0	341	0	0	0	1	0	0	1	0	0	0	0
4038	2313	65	2600	409	0	0	0	0	0	0	0	0	0	0	0
4039	2313	0	0	365	0	0	0	0	0	0	0.3	2	0	0	1
4040	2314	121	0	341	0	0	0	4	0	10000	0.09999999	0	0	0	1
4041	2315	25	0	341	0	0	0	0	0	0	1	0	0	0	-1
4042	2315	16	0	341	2	0	0	0	0	0	1	0	0	0	-1
4043	2315	676	0	341	2	0	0	0	0	0	1	0	3	0	-1
4044	2315	674	0	341	2	2	0	0	0	0	1	0	0	0	0
4046	2314	121	1000	341	2	0	0	0	0	0	0.5	0	0	0	-1
4047	2316	115	0	345	0	0	0	1	0	0	1	0	0	0	0
4048	2316	225	0	348	0	0	0	1	0	0	1	0	0	0	1
4049	2317	62	330	409	0	0	0	0	0	0	0	0	0	0	0
4050	2317	0	0	365	0	0	0	0	0	0	0.2	2	0	0	1
4051	2318	25	0	342	0	0	0	0	0	0	1	1	0	0	0
4052	2319	84	0	348	0	0	0	2	0	1000	1	0	0	0	-1
4053	2319	84	1000	348	1	0	0	1	0	0	0	0	0	0	1
4054	2319	0	0	345	0	0	0	1	0	0	1	0	0	0	2
4055	2320	213	0	348	0	0	0	0	0	0	0	0	0	0	-1
4057	2321	53	1000	341	0	0	0	0	0	0	0	0	0	0	-1
4059	2320	15	120	345	0	0	0	0	0	0	0	0	0	0	-1
4060	2322	15	1000	341	0	0	0	0	0	0	0	0	0	0	-1
4061	2323	0	0	341	0	0	0	0	0	0	0.09999999	2	0	0	0
4062	2324	115	1000	372	0	0	0	0	0	0	1	0	0	0	0
4063	2324	199	0	350	0	0	0	0	0	0	0.75	0	0	0	1
4064	2325	215	0	341	0	0	0	0	0	0	1	0	0	0	-1
4065	2326	213	0	341	0	0	0	0	0	0	1	0	0	0	-1
4066	2326	214	0	341	2	0	0	1	0	0	1	0	0	0	-1
4067	2327	96	0	341	0	0	0	0	0	0	2	0	0	0	-1
4068	2328	666	0	341	0	0	0	1	0	0	-1	0	0	0	-1
4069	2329	74	0	341	0	0	0	0	0	0	0.7	0	0	0	-1
4070	2329	81	0	411	0	0	0	0	0	0	0.8	0	0	0	-1
4071	2330	101	0	341	0	0	0	0	0	0	0.7	0	0	0	1
4072	2330	0	0	341	2	0	0	0	0	0	0.8	2	1	0	-1
4073	2331	82	570	411	0	0	0	4	0	5000	0.05	0	0	0	-1
4074	2332	209	0	341	0	0	0	0	0	0	1	0	0	0	-1
4075	2332	81	0	411	0	0	0	0	0	0	1	0	0	0	-1
4076	2333	148	0	367	0	0	0	0	0	0	1	0	0	0	-1
4077	2333	149	0	367	2	0	0	1	0	0	1	0	0	0	-1
4079	2334	154	0	367	0	0	0	0	0	0	1	0	0	0	-1
4080	2335	0	0	345	0	0	0	1	0	0	0	0	0	0	-1
4081	2335	91	0	350	0	0	0	1	0	0	1	0	0	0	0
4082	2336	32	0	341	0	0	0	4	0	500	1	0	0	0	-1
4083	2336	32	0	341	2	0	0	4	1	250	-1	0	0	0	-1
4084	2336	32	0	341	2	1	0	0	0	0	1	0	0	0	-1
4085	2337	1	0	342	0	0	0	1	0	0	1	18	1	0	-1
4086	2338	118	0	341	0	0	0	2	0	3000	0.15	0	0	0	-1
4087	2339	118	400	341	0	0	0	0	0	0	1	0	0	0	-1
4088	2340	8	90	341	0	0	0	1	0	0	0	0	0	0	0
4089	2341	81	250	710	0	0	0	0	0	0	0	0	0	0	0
4090	2341	51	0	407	0	0	0	0	0	0	0.5	2	0	0	1
4091	2342	81	250	715	0	0	0	0	0	0	0	0	0	0	0
4092	2342	51	0	407	0	0	0	0	0	0	0.5	2	0	0	1
4093	2342	51	0	408	0	0	0	0	0	0	0.5	2	0	0	2
4096	2344	81	250	716	0	0	0	0	0	0	0	0	0	0	0
4099	2346	520	0	403	0	0	0	1	0	0	1	0	0	0	-1
4100	2347	59	0	348	0	0	0	0	0	0	0.75	0	0	0	-1
4101	2220	79	500	411	0	0	0	0	0	0	0	0	0	0	0
4102	2348	19	0	341	0	0	0	1	0	0	1.5	2	1	0	-1
4103	2348	19	0	341	1	0	800	1	0	0	1.5	2	1	0	-1
4104	2348	19	0	341	1	1	800	1	0	0	1.5	2	1	0	-1
4105	2348	19	0	341	1	2	800	1	0	0	1.5	2	1	0	-1
4106	2348	19	0	341	1	3	800	1	0	0	1.5	2	1	0	-1
4107	2349	214	0	341	0	0	0	0	0	0	1	0	0	0	-1
4108	2349	215	0	341	2	0	0	0	0	0	1	0	0	0	1
4109	2350	215	0	341	0	0	0	0	0	0	1	0	0	0	0
4110	2351	17	0	341	0	0	0	0	0	0	1	0	0	0	-1
4111	2351	108	0	341	2	0	0	1	0	0	1	0	0	0	-1
4112	2352	16	0	341	0	0	0	1	0	0	2	0	0	0	-1
4113	2352	16	0	341	1	0	500	1	0	0	2	2	1	0	-1
4114	2352	16	0	341	1	1	500	1	0	0	2	2	0	0	-1
4115	2352	16	0	341	1	2	500	1	0	0	2	2	1	0	-1
4116	2352	16	0	341	1	3	500	1	0	0	2	2	0	0	-1
4117	2352	16	0	341	1	4	500	1	0	0	2	2	1	0	-1
4118	2352	16	0	341	1	5	500	1	0	0	2	2	0	0	-1
4119	2352	16	0	341	1	6	500	1	0	0	2	2	1	0	-1
4120	2352	16	0	341	1	7	500	1	0	0	2	2	0	0	-1
4121	2352	16	0	341	1	8	500	1	0	0	2	2	1	0	-1
4122	2353	126	0	367	0	0	0	1	0	0	0.09999999	0	0	0	0
4123	2354	5	0	341	0	0	0	0	2	0	2	0	0	0	-1
4125	2355	5	0	342	0	0	0	0	2	0	2	0	0	0	-1
4126	2355	0	0	342	2	0	0	0	0	0	1	2	0	0	1
4127	2356	49	0	348	0	0	0	0	0	0	1	0	0	0	-1
4128	2356	48	0	348	2	0	0	3	0	2000	1	0	0	0	-1
4129	2356	110	0	348	2	1	0	3	0	2000	1	0	0	0	-1
4130	2357	134	0	348	0	0	0	1	0	0	1	2	0	0	-1
4131	2357	193	0	345	0	0	0	1	0	0	1	0	0	0	-1
4132	2358	102	0	347	0	0	0	0	0	0	1	0	0	0	0
4133	2358	199	0	348	0	0	0	0	0	0	1	0	0	0	1
4134	2359	0	0	341	0	0	0	0	0	0	1.5	2	1	0	1
4135	2359	0	0	341	1	0	0	0	0	0	1.5	2	1	0	-1
4136	2360	125	0	366	0	0	0	1	0	0	1	0	0	0	0
4137	2361	102	0	347	0	0	0	0	0	0	1	0	0	0	0
4138	2361	199	0	348	0	0	0	0	0	0	1	0	0	0	1
4139	2362	217	0	343	0	0	0	2	0	6000	1	0	0	0	-1
4140	2363	99	1090	345	0	0	0	1	0	0	0	0	0	0	-1
4141	2363	97	0	365	0	0	0	1	0	0	1	0	0	0	-1
4143	2364	5	0	341	0	0	0	1	0	0	1	0	0	0	-1
4145	2365	4	0	341	0	0	0	1	0	0	-2	0	0	0	-1
4146	2366	41	0	342	0	0	0	1	0	0	1	0	0	0	-1
4147	2366	125	0	700	0	0	0	1	0	0	1	0	0	0	-1
4148	2367	82	800	716	0	0	0	3	0	250	0.005	32	0	0	0
4149	2368	103	0	372	0	0	0	0	0	0	1	0	0	0	-1
4150	2368	199	0	348	0	0	0	0	0	0	1	0	0	0	-1
4151	2369	97	0	372	0	0	0	0	0	0	1	0	0	0	-1
4152	2369	199	0	348	0	0	0	0	0	0	1	0	0	0	-1
4153	2370	28	0	341	0	0	0	0	0	0	0.35	0	3	0	-1
4154	2370	19	0	341	2	0	0	0	0	0	0.35	0	0	0	2
4155	2370	22	0	341	2	1	0	0	0	0	0.35	0	0	0	3
4156	2370	58	0	341	2	2	0	0	0	0	0.35	36	0	0	4
4157	2370	86	0	341	2	2	0	0	0	0	0.35	36	0	0	0
4158	2371	54	350	348	0	0	0	0	0	0	1	0	0	0	0
4159	2372	1	0	341	0	0	0	0	0	0	1	0	0	0	-1
4160	2373	0	0	341	0	0	10	1	0	0	0	0	0	0	0
4191	2393	181	0	341	0	0	0	4	0	1500	0.25	0	1	0	-1
4192	2394	218	0	366	0	0	0	0	0	0	1	0	0	0	-1
4194	2396	91	0	345	0	0	0	1	0	0	1	0	0	0	-1
4195	2396	63	0	350	0	0	0	1	0	0	1	0	0	0	-1
4196	2397	61	0	348	0	0	0	0	0	0	1	0	0	0	-1
4197	2397	103	0	345	0	0	0	0	0	0	1	0	0	0	-1
4198	2398	16	0	406	0	0	0	0	0	0	0.75	2	1	0	-1
4199	2399	16	0	367	0	0	0	0	0	0	0.4	2	1	0	-1
4200	2400	0	0	345	0	0	0	1	0	0	1	0	0	0	-1
4201	2400	40	0	348	0	0	0	1	0	0	1	0	0	0	-1
4202	2401	148	0	342	0	0	0	2	0	2000	0.005	0	0	0	1
4203	2401	148	10	342	2	0	0	2	0	0	0	0	0	0	-1
4204	2402	148	10	342	0	0	0	2	0	2000	0.005	0	0	0	1
4205	2402	148	20	342	2	0	0	2	0	0	0	0	0	0	-1
4206	2403	148	20	342	0	0	0	2	0	2000	0.005	0	0	0	1
4207	2403	148	30	342	2	0	0	2	0	0	0	0	0	0	-1
4208	2404	148	30	342	0	0	0	2	0	2000	0.005	0	0	0	1
4209	2404	148	40	342	2	0	0	2	0	0	0	0	0	0	-1
4210	2405	148	40	342	0	0	0	2	0	2000	0.005	0	0	0	1
4211	2405	148	50	342	2	0	0	2	0	0	0	0	0	0	-1
4212	2406	148	50	342	0	0	0	2	0	2000	0.005	0	0	0	1
4213	2406	148	60	342	2	0	0	2	0	0	0	0	0	0	-1
4214	2407	148	60	342	0	0	0	2	0	2000	0.005	0	0	0	1
4215	2407	148	70	342	2	0	0	2	0	0	0	0	0	0	-1
4216	2408	148	70	342	0	0	0	2	0	2000	0.005	0	0	0	1
4217	2408	148	80	342	2	0	0	2	0	0	0	0	0	0	-1
4218	2409	148	80	342	0	0	0	2	0	2000	0.005	0	0	0	1
4219	2409	148	90	342	2	0	0	2	0	0	0	0	0	0	-1
4220	2410	148	90	342	0	0	0	2	0	7000	0.03	0	0	0	1
4221	2410	148	300	342	2	0	0	2	0	0	0	0	0	0	-1
4222	2411	146	600	342	0	0	0	2	0	0	0.2	0	0	0	0
4223	2411	147	0	342	2	0	0	2	0	0	0	0	0	0	-1
4224	2412	121	0	367	0	0	0	4	0	900	1	0	0	0	-1
4225	2412	121	900	367	2	0	0	4	1	950	0.09999999	0	0	0	-1
4226	2412	121	950	367	2	1	0	4	2	900	-0.09999999	0	0	0	-1
4227	2412	121	900	367	2	2	0	4	3	950	0.09999999	0	0	0	-1
4228	2412	121	950	367	2	3	0	4	4	900	-0.09999999	0	0	0	-1
4229	2412	121	900	367	2	4	0	4	5	950	0.09999999	0	0	0	-1
4230	2412	121	950	367	2	5	0	4	6	900	-0.09999999	0	0	0	-1
4231	2412	121	900	367	2	6	0	4	7	950	0.09999999	0	0	0	-1
4232	2412	121	950	367	2	7	0	4	8	900	-0.09999999	0	0	0	-1
4233	2412	121	900	367	2	8	0	4	9	950	0.09999999	0	0	0	-1
4234	2412	121	950	367	2	9	0	4	10	900	-0.09999999	0	0	0	-1
4235	2412	121	900	367	2	10	0	4	11	950	0.09999999	0	0	0	-1
4236	2412	121	950	367	2	11	0	4	12	900	-0.09999999	0	0	0	-1
4237	2412	121	900	367	2	12	0	4	13	100000	0	0	0	0	13
4240	2413	66	0	348	0	0	0	0	0	0	1	0	0	0	-1
4241	2414	66	0	348	0	0	0	0	0	0	1	0	0	0	-1
4242	2414	193	0	342	0	0	0	0	0	0	1	0	0	0	1
4243	2415	146	6000	342	0	0	0	0	0	0	-0.5	0	0	0	-1
4245	2416	41	0	342	0	0	0	1	0	0	0	1	0	0	-1
4246	2416	51	0	408	0	0	0	1	0	0	0.3	1	0	0	1
4247	2417	132	0	349	0	0	0	1	0	0	1	0	0	0	0
4248	2417	732	0	409	0	0	0	1	0	0	1	0	0	0	1
4249	2418	130	0	343	0	0	0	0	0	0	1	0	0	0	-1
4250	2419	476	0	348	0	0	0	0	0	0	1	0	0	0	0
4251	2420	55	900	342	0	0	0	1	0	0	0	1	0	0	-1
4252	2420	45	350	342	0	0	0	1	0	0	0	1	0	0	-1
4253	2421	81	250	348	0	0	0	0	0	0	0	0	0	0	0
4254	2421	5	400	403	0	0	0	0	0	0	0	2	0	0	1
4255	2421	5	790	404	0	0	0	0	0	0	0	2	0	0	2
4256	2421	74	0	411	0	0	0	0	0	0	0.35	2	0	0	3
4257	2422	660	0	341	0	0	0	0	0	0	1	0	0	0	-1
4258	2423	622	0	365	0	0	0	0	0	0	1	0	0	0	0
4259	2424	95	0	341	0	0	0	0	0	0	1.5	0	0	0	-1
4260	2425	16	0	341	0	0	0	0	0	0	1	0	1	0	0
4261	2426	214	0	348	0	0	0	1	0	0	1	0	0	0	0
4262	2427	60	0	348	0	0	0	0	0	0	1	0	0	0	-1
4263	2428	65	0	348	0	0	0	1	0	0	1	0	0	0	-1
4264	2429	64	0	348	0	0	0	0	0	0	1	0	0	0	-1
4265	2430	213	0	343	0	0	0	0	0	0	1	0	0	0	-1
4266	2427	104	0	345	0	0	0	5	0	1	1	0	0	0	-1
4267	2428	104	0	345	0	0	0	5	0	1	1	0	0	0	-1
4268	2429	104	0	345	0	0	0	5	0	1	1	0	0	0	-1
4269	2431	103	0	361	0	0	0	0	0	0	1	0	0	0	0
4270	2432	213	0	367	0	0	0	0	0	0	1	0	0	0	-1
4271	2432	214	0	367	2	0	0	0	0	0	1	0	0	0	1
4272	2433	16	0	341	0	0	0	0	0	0	0.5	0	0	0	1
4273	2433	0	0	341	2	0	0	0	0	0	1	0	0	0	2
4274	2433	16	0	341	2	1	0	0	0	0	1	0	0	0	3
4275	2433	0	0	341	2	2	0	0	0	0	1	0	0	0	4
4276	2433	95	0	341	2	3	0	0	0	0	1	0	0	0	5
4277	2433	650	0	341	2	4	0	0	0	0	1	0	0	0	6
4278	2433	212	0	341	2	5	0	0	0	0	1	0	0	0	7
4279	2433	516	0	341	2	6	0	0	0	0	1	0	0	0	8
4280	2433	58	0	341	2	7	0	0	0	0	1	0	0	0	9
4281	2433	57	0	341	2	8	0	0	0	0	1.2	0	0	0	10
4282	2433	16	0	341	2	9	0	0	0	0	1.5	0	0	0	11
4283	2433	117	0	341	2	10	0	0	0	0	1.5	0	0	0	12
4284	2433	95	0	341	2	11	0	0	0	0	1.5	0	0	0	13
4285	2433	16	0	341	2	12	0	0	0	0	2	0	0	0	14
4286	2433	95	0	341	2	13	0	0	0	0	2	0	0	0	15
4287	2433	16	0	341	2	14	0	0	0	0	2	0	0	0	16
4288	2433	118	0	341	2	15	0	0	0	0	2	0	0	0	17
4289	2433	516	0	341	2	16	0	0	0	0	2	0	0	0	18
4290	2433	117	0	341	2	17	0	0	0	0	2	0	0	0	-1
4291	2434	16	0	341	0	0	0	0	0	0	1	0	0	0	1
4292	2434	95	0	341	2	0	0	0	0	0	1	0	0	0	2
4293	2434	212	0	341	2	1	0	0	0	0	1	0	0	0	3
4294	2434	516	0	341	2	2	0	0	0	0	1	0	0	0	4
4295	2434	58	0	341	2	3	0	0	0	0	1	0	0	0	-1
4310	2435	146	0	367	0	0	0	0	0	0	1	0	0	0	-1
4311	2435	147	0	367	2	0	0	1	0	0	1	0	0	0	-1
4312	2436	16	0	341	0	0	0	0	0	0	1	0	0	0	1
4313	2436	117	0	341	2	0	0	0	0	0	1	0	0	0	2
4314	2436	516	0	341	2	1	0	0	0	0	1	0	0	0	3
4315	2436	212	0	341	2	2	0	0	0	0	1	0	0	0	4
4316	2436	95	0	341	2	3	0	0	0	0	1	0	0	0	-1
4317	2437	16	0	341	0	0	0	0	0	0	1	0	0	0	1
4318	2437	117	0	341	2	0	0	0	0	0	1	0	0	0	2
4319	2437	16	0	341	2	1	0	0	0	0	1	0	0	0	3
4320	2437	117	0	341	2	2	0	0	0	0	1	0	0	0	4
4321	2437	516	0	341	2	3	0	0	0	0	1	0	0	0	-1
4322	2438	95	0	341	0	0	0	0	0	0	1	0	0	0	1
4323	2438	16	0	341	2	0	0	0	0	0	1	0	0	0	2
4324	2438	117	0	341	2	1	0	0	0	0	1	0	0	0	3
4325	2438	58	0	341	2	2	0	0	0	0	1	0	0	0	4
4326	2438	95	0	341	2	3	0	0	0	0	1	0	0	0	-1
4327	2439	150	0	367	0	0	0	0	0	0	1	16	0	0	-1
4328	2440	134	0	403	0	0	0	1	0	0	1	0	0	0	-1
4329	2441	97	0	365	0	0	0	1	0	0	1	0	0	0	-1
4330	2441	61	0	348	0	0	0	0	0	0	1	0	0	0	2
4331	2441	97	0	348	2	1	0	4	2	7000	1	0	0	0	1
4332	2442	193	0	341	0	0	0	1	0	0	0.7	0	0	0	-1
4333	2442	26	0	695	0	0	0	1	0	0	0.7	0	0	0	-1
4334	2443	39	0	367	0	0	0	4	0	1550	-1	0	0	0	-1
4335	2443	37	0	342	2	0	0	0	0	0	1	0	0	0	-1
4338	2443	181	0	341	2	1	0	0	0	0	1	0	0	0	-1
4339	2444	656	1500	341	0	0	0	4	0	2000	-0.5	0	0	0	-1
4340	2444	656	500	341	2	0	0	3	0	1000	0.05	0	0	0	-1
4341	2445	656	560	341	0	0	0	0	0	0	1	0	0	0	-1
4342	2446	14	0	342	0	0	0	0	0	0	0.25	0	0	0	0
4343	2447	115	1000	345	0	0	0	0	0	0	1	0	0	0	0
4344	2447	199	0	348	0	0	0	0	3	0	0.75	0	0	0	-1
4345	2448	520	0	508	0	0	0	1	0	0	1	0	0	0	0
4346	2449	103	0	342	0	0	0	0	0	0	1	0	0	0	0
4347	2449	14	0	700	0	0	0	0	0	0	0.45	0	0	0	1
4348	2449	41	0	409	0	0	0	0	0	0	1	0	0	0	2
4349	2450	1	4000	366	0	0	0	0	0	0	-2	0	0	0	-1
4350	2451	1	0	341	0	0	0	0	0	0	0.75	0	0	0	1
4351	2451	6	0	341	2	0	0	0	0	0	1	0	0	0	1
4352	2452	148	0	367	0	0	0	1	0	0	1	16	0	0	-1
4353	2453	58	0	341	0	0	0	0	0	0	-0.25	0	0	0	-1
4354	2454	736	0	341	0	0	0	0	0	0	1	0	0	0	-1
4355	2448	520	0	709	0	0	0	1	0	0	1	0	0	0	1
4356	2448	520	0	348	0	0	0	1	0	0	1	0	0	0	2
4357	2448	0	0	411	0	0	0	1	0	0	1	0	0	0	3
4358	2455	1	0	367	0	0	0	0	0	0	1	0	0	0	1
4359	2455	6	0	367	2	0	0	0	0	0	1	0	0	32768	1
4362	2457	0	0	372	0	0	0	1	0	0	1	0	0	0	-1
4363	2457	131	0	349	0	0	0	4	1	1500	0.6	0	0	0	1
4364	2458	27	0	341	0	0	0	4	0	2000	0.5	0	0	0	-1
4365	2459	28	0	341	0	0	0	4	0	2000	0.5	0	0	0	-1
4366	2460	29	0	341	0	0	0	4	0	2000	0.5	0	0	0	-1
4367	2461	0	0	341	0	0	0	4	0	2000	0.5	2	0	0	-1
4368	2462	27	0	341	0	0	0	4	0	2000	0.5	0	0	0	-1
4369	2463	27	0	341	0	0	0	4	0	2000	1	0	0	0	-1
4370	2464	114	0	341	0	0	0	0	0	0	0.5	0	0	0	-1
4371	2464	115	0	341	2	0	0	1	0	0	0	16	0	0	-1
4374	2467	1	3990	347	0	0	0	0	0	0	-1	2	0	0	-1
4375	2467	0	0	347	2	0	0	1	0	0	1	0	0	0	1
4376	2467	1	3990	349	0	0	0	4	2	2200	-1	2	0	0	-1
4377	2467	132	0	349	2	2	0	1	0	0	1	0	0	0	3
4378	2468	65	0	349	0	0	0	0	0	0	0.6	0	0	0	-1
4379	2468	132	0	404	0	0	0	0	0	0	0.4	0	0	0	-1
4380	2468	132	0	403	0	0	0	0	0	0	0.3	0	0	0	-1
4381	2469	60	0	349	0	0	0	0	0	0	0.6	0	0	0	-1
4382	2469	132	0	404	0	0	0	0	0	0	0.09999999	0	0	0	-1
4383	2469	132	0	403	0	0	0	0	0	0	0.6	0	0	0	-1
4384	2470	5	0	361	0	0	0	0	0	0	0.5	0	0	0	0
4385	2471	64	0	349	0	0	0	0	0	0	0.6	0	0	0	-1
4386	2471	132	0	404	0	0	0	0	0	0	0.6	0	0	0	-1
4387	2471	132	0	403	0	0	0	0	0	0	0.3	0	0	0	-1
4388	2472	16	0	409	0	0	0	1	0	0	1	2	1	0	-1
4389	2458	27	0	341	2	0	0	1	0	0	0	0	0	0	-1
4392	2459	28	0	341	2	0	0	1	0	0	0	0	0	0	-1
4393	2460	29	0	341	2	0	0	1	0	0	0	0	0	0	-1
4394	2461	89	0	341	2	0	0	1	0	0	0	0	0	0	-1
4395	2473	121	0	341	0	0	0	4	0	700	1	0	0	0	-1
4396	2473	121	700	341	2	0	0	0	0	0	0.5	0	0	0	-1
4397	2462	58	350	341	2	0	0	1	0	0	0	0	0	0	-1
4398	2463	58	90	341	2	0	0	1	0	0	0	0	0	0	-1
4399	2474	148	0	367	0	0	0	1	0	0	0.5	0	0	0	0
4400	2475	60	0	348	0	0	0	0	0	0	1	0	0	0	-1
4401	2475	103	0	345	0	0	0	5	0	1	1	0	0	0	-1
4402	2476	121	1330	345	0	0	0	1	0	0	0	0	0	0	-1
4403	2476	121	1330	403	0	0	0	1	0	0	0	0	0	0	-1
4404	2476	121	1330	404	0	0	0	1	0	0	0	0	0	0	-1
4405	2476	0	0	409	0	0	0	1	0	0	1	0	0	0	-1
4406	2477	96	0	341	0	0	0	0	0	0	0.5	0	0	0	-1
4407	2477	97	0	341	2	0	0	1	0	0	0	16	0	0	-1
4408	2478	214	0	367	0	0	0	0	3	0	1	0	0	0	1
4409	2478	215	0	367	2	0	0	4	1	600	1	0	0	0	-1
4410	2479	94	0	341	0	0	0	3	0	2000	1	0	0	0	-1
4411	2480	94	2000	341	0	0	0	0	0	0	1	0	0	0	-1
4412	2481	126	0	341	0	0	0	1	0	0	1	0	0	0	-1
4413	2482	646	0	342	0	0	0	0	0	0	1	0	0	0	-1
4414	2482	618	0	342	2	0	0	1	0	0	1	0	0	0	-1
4415	2483	130	0	341	0	0	0	4	0	1000	1	128	0	0	-1
4416	2484	130	1000	341	0	0	0	4	0	0	1	0	0	0	-1
4417	2485	118	0	341	0	0	0	4	0	1000	0.33	128	0	0	-1
4418	2486	118	330	341	0	0	0	0	0	0	1	0	0	0	-1
4419	2487	41	0	403	0	0	0	1	0	0	1	0	0	0	-1
4420	2487	520	0	342	0	0	0	1	0	0	1	0	0	0	-1
4421	2488	41	0	341	0	0	0	0	3	0	1	0	0	0	1
4422	2488	43	0	341	0	0	0	0	3	0	1	0	0	0	2
4423	2488	44	0	341	0	0	0	0	3	0	1	0	0	0	0
4424	2489	58	0	341	0	0	0	4	0	1500	0.5	128	0	0	-1
4425	2490	58	750	341	0	0	0	0	0	1000	1	128	0	0	-1
4426	2491	656	0	341	0	0	0	0	0	0	0.5	128	0	0	-1
4427	2492	680	0	363	0	0	0	3	0	800	0.65	0	0	0	-1
4428	2493	55	0	341	0	0	0	0	0	0	1.25	0	0	0	-1
4429	2494	51	0	367	0	0	0	0	0	0	1	1	0	0	0
4430	2495	17	0	341	0	0	0	0	0	0	16.777	2	0	0	-1
4431	2495	17	0	341	2	0	0	0	0	0	16.777	2	1	0	-1
4432	2495	17	0	341	2	1	0	0	0	0	16.777	2	0	0	-1
4433	2495	17	0	341	2	2	0	0	0	0	16.777	2	1	0	-1
