field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24
102874	0	0	0	0	1344397	0	0	0	0	0	0	11	0	0	0	1343949	1343989	0	0	0	0	0	0	0
102875	0	0	0	0	1344431	0	0	0	0	0	0	11	0	0	1344029	0	0	1344070	1344110	0	0	0	0	0
102876	0	0	0	0	1344465	0	1	0	0	0	0	11	0	0	0	0	0	0	1343793	1343832	0	0	0	0
102877	0	0	0	0	1343639	0	0	0	0	0	0	11	0	0	0	1344498	0	0	0	0	0	0	0	0
102878	0	0	0	0	1344431	0	0	0	0	0	0	11	0	0	1344543	0	0	1344588	1344632	0	0	0	0	0
102879	0	0	0	0	1344329	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	1344676	1344719	0	0
102880	0	0	0	0	1344465	0	1	0	0	0	0	11	0	0	0	0	0	0	1344762	1344805	0	0	0	0
102881	0	0	0	0	1344363	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1344848	1344891	0	0	0
102882	0	0	0	0	1344397	0	0	0	0	0	0	11	0	0	0	1344934	1344978	0	0	0	0	0	0	0
102883	0	0	0	0	1343639	0	0	0	0	0	0	11	0	0	0	1345022	0	0	0	0	0	0	0	0
102884	0	0	0	0	1344431	0	0	0	0	0	0	11	0	0	1345063	0	0	1345104	1345144	0	0	0	0	0
102885	0	0	0	0	1344329	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	1345184	1345223	0	0
102886	0	0	0	0	1344465	0	1	0	0	0	0	11	0	0	0	0	0	0	1345262	1345301	0	0	0	0
102887	0	0	0	0	1344363	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1345340	1345379	0	0	0
102888	0	0	0	0	1344397	0	0	0	0	0	0	11	0	0	0	1345418	1345458	0	0	0	0	0	0	0
102889	1345498	0	1345530	0	1345565	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
102890	1345498	0	1345597	0	1345565	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
102891	1345498	0	1345632	0	1345565	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
102892	1345498	0	1345665	0	1345565	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
102895	1014005	1014030	1063103	1345698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345724	0	0	1345752	1345779	1345806	0	0	0	0
102897	0	0	1063103	1345698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345832	1345864	0	0	0	0	0
102899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345896	1345927	0	0	0
102900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345958	0	0	0	0	0	0	0	0
102901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345991	0	0	1346023	1346054	1346085	0	0	0	0
102902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345991	0	0	1346115	1346054	0	0	0	0	0
102903	0	0	277594	277594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102904	0	0	0	0	278052	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	1346142	1346173	0	0
102905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346204	0	0	0	0	0	0	0	0
102906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346237	0	0	0	0	0	0
102928	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1346262	1346284	0	0	0
102929	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1346306	1346330	0	0	0
102930	0	0	0	0	0	0	2	0	0	0	0	0	0	0	726104	726135	0	726166	726196	726226	0	0	0	0
102945	0	0	0	0	1344465	0	1	0	0	0	0	11	0	0	0	0	0	0	1346354	1346389	0	0	0	0
102946	0	0	0	0	1344363	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1346424	1346459	0	0	0
102947	0	0	0	0	1343639	0	0	0	0	0	0	11	0	0	0	1346494	0	0	0	0	0	0	0	0
102948	0	0	0	0	1344329	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	1346531	1346566	0	0
102949	0	0	0	0	1344431	0	0	0	0	0	0	11	0	0	1346601	0	0	1346638	1346674	0	0	0	0	0
102950	0	0	0	0	1344397	0	0	0	0	0	0	11	0	0	0	1346710	1346746	0	0	0	0	0	0	0
102951	1344263	0	1346782	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
102952	1346814	1346851	1346888	1346888	1344226	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
102953	0	0	0	0	1344397	0	3	0	0	0	0	11	0	0	0	1346710	1346746	0	0	0	0	0	0	0
102954	0	0	0	0	1344329	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	1346531	1346566	0	0
102955	0	0	0	0	1344363	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1346424	1346459	0	0	0
102956	0	0	0	0	1344465	0	0	0	0	0	0	11	0	0	0	0	0	0	1346354	1346389	0	0	0	0
102959	0	0	0	0	1344465	0	1	0	0	0	0	11	0	0	0	0	0	0	1346924	1346958	0	0	0	0
102960	0	0	0	0	1344431	0	0	0	0	0	0	11	0	0	1346992	0	0	1347028	1347063	0	0	0	0	0
102961	0	0	0	0	1344397	0	3	0	0	0	0	11	0	0	0	1347098	1347133	0	0	0	0	0	0	0
102962	0	0	0	0	1344363	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1347168	1347202	0	0	0
102963	0	0	0	0	1343639	0	0	0	0	0	0	11	0	0	0	1347236	0	0	0	0	0	0	0	0
102964	0	0	0	0	1344329	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	1347272	1347306	0	0
102965	1344263	0	1347340	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
102966	1346814	1346851	1347371	1347371	1344226	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
102967	0	0	0	0	1343639	0	0	0	0	0	0	11	0	0	0	1347406	0	0	0	0	0	0	0	0
102968	0	0	0	0	1344363	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1347445	1347482	0	0	0
102969	0	0	0	0	1344397	0	3	0	0	0	0	11	0	0	0	1347519	1347557	0	0	0	0	0	0	0
102970	0	0	0	0	1344431	0	0	0	0	0	0	11	0	0	1347595	0	0	1347634	1347672	0	0	0	0	0
102971	0	0	0	0	1344329	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	1347710	1347747	0	0
102972	0	0	0	0	1344465	0	1	0	0	0	0	11	0	0	0	0	0	0	1347784	1347821	0	0	0	0
102973	1346814	1346851	1347858	1347858	1344226	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
102974	1344263	0	1347896	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
102975	0	0	0	0	1109670	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
102976	0	0	0	0	1231873	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
102977	1347930	0	1347964	0	1347994	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
102978	1347930	0	1348028	0	1347994	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
102979	1347930	0	1348064	0	1347994	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
102980	1347930	0	1348098	0	1347994	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
102982	0	0	0	0	0	0	2	0	1	0	0	0	0	0	600256	600281	0	600306	600330	0	0	0	0	0
102983	0	0	0	0	0	0	0	0	1	0	0	0	0	0	600256	600281	0	600306	600330	0	0	0	0	0
102984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348134	1348159	0	1348184	1348208	1348232	0	0	0	0
102985	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1348134	1348159	0	1348184	1348208	0	0	0	0	0
102986	0	0	0	0	1905	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1348255	1348278	0	0	0
102987	0	0	0	0	9575	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1348301	1348324	0	0
102988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600256	600281	0	600306	600330	1348347	0	0	0	0
102990	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0
103002	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	924	8	0	0	0	0	0	0	0	0	0	0	0	0
103003	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	19459	8	0	0	0	0	0	0	0	0	0	0	0	0
103004	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	12431	8	0	0	0	0	0	0	0	0	0	0	0	0
103005	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	17421	8	0	0	0	0	0	0	0	0	0	0	0	0
103006	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	18718	8	0	0	0	0	0	0	0	0	0	0	0	0
103007	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	2026	8	0	0	0	0	0	0	0	0	0	0	0	0
103009	1348422	1348422	1348450	1348450	7967	0	0	0	0	0	2026	8	0	0	0	0	0	0	0	0	0	0	0	0
103010	1348474	1348474	1348506	1348506	7967	0	0	0	0	0	2026	8	0	0	0	0	0	0	0	0	0	0	0	0
103011	1348474	1348474	1348506	1348506	7967	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0
103012	1166868	1166868	1166893	1166893	7967	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0
103013	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	16236	8	0	0	0	0	0	0	0	0	0	0	0	0
103014	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	764	8	0	0	0	0	0	0	0	0	0	0	0	0
103015	1348422	1348422	1348450	1348450	7967	0	0	0	0	0	764	8	0	0	0	0	0	0	0	0	0	0	0	219
103016	1348534	0	1346782	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103017	1348534	0	1347340	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103018	1348534	0	1347896	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103019	1348534	0	1347340	0	1344296	0	0	0	0	0	0	11	366	367	0	0	0	0	0	0	0	0	0	0
103020	1348534	0	1347340	0	1344296	0	0	0	0	0	0	11	248	306	0	0	0	0	0	0	0	0	0	0
103021	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	764	8	0	0	0	0	0	0	0	0	0	0	0	155
103022	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	764	8	0	0	0	0	0	0	0	0	0	0	0	158
103023	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	2026	8	0	0	0	0	0	0	0	0	0	0	0	155
103024	1348370	1348370	1348398	1348398	7967	0	0	0	0	0	2026	8	0	0	0	0	0	0	0	0	0	0	0	25
103025	1038906	0	1038928	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0
103028	0	0	0	0	909205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103031	1346814	1346851	1347371	1347371	1344226	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
103032	1348534	0	1347340	0	1344296	0	0	0	0	0	0	11	248	306	0	0	0	0	0	0	0	0	0	0
103033	1348534	0	1347896	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103034	1346814	1346851	1347858	1347858	1344226	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
103035	1348534	0	1346782	0	1344296	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103036	1346814	1346851	1346888	1346888	1344226	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
103037	0	0	0	0	785030	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
103038	0	0	0	0	1348566	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
103039	14197	0	14223	0	1561	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	156
103040	814050	0	984513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103041	0	0	0	0	1131862	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
103042	0	0	0	0	1348592	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
103043	0	0	0	0	1131805	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
103044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909739	909768	0	909797	909825	633964	0	0	0	0
103045	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1348605	0	0	1348636	1348666	0	0	0	0	0
103046	470327	0	470358	0	470388	0	0	0	0	64	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103047	488921	0	488952	0	492985	0	0	0	0	64	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103049	0	0	0	0	1004494	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
103053	0	0	0	0	29949	0	0	0	0	0	0	7	0	0	0	0	0	0	1348696	1348730	0	0	0	0
103054	0	0	0	0	21085	0	0	0	0	0	0	7	0	0	0	1348764	0	0	0	0	0	0	0	0
103055	0	0	0	0	11434	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1348800	1348834	0	0
103056	0	0	0	0	133044	0	0	0	0	0	0	7	0	0	1348868	1348904	0	1348940	1348975	0	0	0	0	0
103057	0	0	0	0	2600	0	1	0	0	0	0	7	0	0	0	1349010	1349045	0	0	0	0	0	0	0
103058	0	0	0	0	278417	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1349080	1349114	0	0	0
103059	1349148	0	1349180	0	573857	0	0	0	0	0	0	7	247	369	0	0	0	0	0	0	0	0	0	0
103060	1349211	1349248	1349285	1349285	547125	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
103061	0	0	0	0	278417	0	3	0	0	0	0	7	0	0	0	0	0	0	0	1349080	1349114	0	0	0
103062	0	0	0	0	1349320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103063	0	0	0	0	29949	0	0	0	0	0	0	7	0	0	0	0	0	0	1349343	1349379	0	0	0	0
103064	0	0	0	0	21085	0	0	0	0	0	0	7	0	0	0	1349415	0	0	0	0	0	0	0	0
103065	0	0	0	0	11434	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1349453	1349489	0	0
103066	0	0	0	0	133044	0	0	0	0	0	0	7	0	0	1349525	1349563	0	1349601	1349638	0	0	0	0	0
103067	0	0	0	0	2600	0	1	0	0	0	0	7	0	0	0	1349675	1349712	0	0	0	0	0	0	0
103068	0	0	0	0	278417	0	3	0	0	0	0	7	0	0	0	0	0	0	0	1349749	1349785	0	0	0
103069	1349148	0	1349821	0	573857	0	0	0	0	0	0	7	247	369	0	0	0	0	0	0	0	0	0	0
103070	1349211	1349248	1349854	1349854	547125	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
103071	1349148	0	1349821	0	573857	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103077	0	0	0	0	29949	0	0	0	0	0	0	7	0	0	0	0	0	0	1349891	1349926	0	0	0	0
103078	0	0	0	0	278417	0	3	0	0	0	0	7	0	0	0	0	0	0	0	1349961	1349996	0	0	0
103079	0	0	0	0	21085	0	0	0	0	0	0	7	0	0	0	1350031	0	0	0	0	0	0	0	0
103080	0	0	0	0	11434	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1350068	1350103	0	0
103081	0	0	0	0	133044	0	0	0	0	0	0	7	0	0	1350138	1350175	0	1350212	1350248	0	0	0	0	0
103082	0	0	0	0	2600	0	1	0	0	0	0	7	0	0	0	1350284	1350320	0	0	0	0	0	0	0
103083	1349148	0	1350356	0	573857	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103084	1349211	1349248	1350388	1350388	547125	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
103085	0	0	0	0	278417	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1349961	1349996	0	0	0
103086	0	0	0	0	278417	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1349749	1349785	0	0	0
103087	1349148	0	1349180	0	573857	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103088	0	0	0	0	1350424	0	1	0	0	0	0	10	0	0	0	0	0	0	1350454	1350487	0	0	0	0
103089	0	0	0	0	1176853	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1350520	1350553	0	0
103090	0	0	0	0	1176947	0	0	0	0	0	0	10	0	0	1350586	1350621	0	1350656	1350690	0	0	0	0	0
103091	0	0	0	0	1177079	0	3	0	0	0	0	10	0	0	0	1350724	1350758	0	0	0	0	0	0	0
103092	0	0	0	0	1177175	0	0	0	1	0	0	10	0	0	0	0	0	0	0	1350792	1350825	0	0	0
103093	0	0	0	0	1177407	0	0	0	0	0	0	10	0	0	0	1350858	0	0	0	0	0	0	0	0
103094	0	0	0	0	1350893	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1350520	1350553	0	0
103095	0	0	0	0	1350924	0	0	0	0	0	0	10	0	0	1350586	1350621	0	1350656	1350690	0	0	0	0	0
103096	0	0	0	0	1350955	0	3	0	0	0	0	10	0	0	0	1350724	1350758	0	0	0	0	0	0	0
103097	1188108	0	1211663	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103098	0	0	0	0	1351022	0	0	0	1	0	0	10	0	0	0	0	0	0	0	1350792	1350825	0	0	0
103099	1351053	1351088	1177338	1177338	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103100	1351157	0	1351187	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103101	0	0	0	0	1351217	0	0	0	0	0	0	10	0	0	0	1350858	0	0	0	0	0	0	0	0
103102	0	0	0	0	1350955	0	1	0	0	0	0	10	0	0	0	1350724	1350758	0	0	0	0	0	0	0
103104	0	0	0	0	1351022	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1350792	1350825	0	0	0
103106	0	0	0	0	1350924	0	0	0	1	0	0	7	0	0	1351249	1350621	0	1350656	1350690	1351284	1351317	0	0	0
103108	1351053	1351088	1351350	1351350	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103109	0	0	0	0	1350924	0	0	0	1	0	0	7	0	0	1351386	1350621	0	1351422	1351457	1351492	1351526	0	0	0
103110	0	0	0	0	1350924	0	0	0	0	0	0	10	0	0	1351560	0	0	1351422	1351457	0	0	0	0	0
103111	0	0	0	0	1350893	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1351596	1351630	0	0
103112	0	0	0	0	1350424	0	1	0	0	0	0	10	0	0	0	0	0	0	1351664	1351698	0	0	0	0
103113	0	0	0	0	1350924	0	0	0	1	0	0	7	0	0	1351560	0	0	1351422	1351457	1351492	1351526	0	0	0
103114	0	0	0	0	1351217	0	0	0	0	0	0	10	0	0	0	1351732	0	0	0	0	0	0	0	0
103115	0	0	0	0	1351022	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1351768	1351802	0	0	0
103116	0	0	0	0	1350955	0	1	0	0	0	0	10	0	0	0	1351836	1351871	0	0	0	0	0	0	0
103117	0	0	0	0	1350924	0	0	0	1	0	0	10	0	0	1351560	0	0	1351422	1351457	1351492	1351526	0	0	0
103118	1351053	1351088	1351906	1351906	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103119	1351157	0	1351943	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103120	0	0	0	0	1350924	0	0	0	1	0	0	10	0	0	1351974	1352011	0	1352048	1352084	1352120	1352155	0	0	0
103121	0	0	0	0	1351217	0	0	0	0	0	0	10	0	0	0	1352190	0	0	0	0	0	0	0	0
103122	0	0	0	0	1351022	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1352227	1352262	0	0	0
103123	0	0	0	0	1350955	0	1	0	0	0	0	10	0	0	0	1352297	1352333	0	0	0	0	0	0	0
103124	0	0	0	0	1350924	0	0	0	0	0	0	10	0	0	1352369	1352011	0	1352048	1352084	0	0	0	0	0
103125	0	0	0	0	1350893	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1352406	1352441	0	0
103126	0	0	0	0	1350424	0	1	0	0	0	0	10	0	0	0	0	0	0	1352476	1352511	0	0	0	0
103127	1351053	1351088	1352546	1352546	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103128	1351157	0	1352584	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103129	1351157	0	1351187	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103130	1351053	1351088	1351350	1351350	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103131	1351157	0	1351943	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103132	1351053	1351088	1351906	1351906	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103133	1351157	0	1352584	0	1350990	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
103134	1351053	1351088	1352546	1352546	1351123	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
103136	1349148	0	1350356	0	1352616	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103137	1349148	0	1349821	0	1352616	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103138	1349148	0	1349180	0	1352616	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
103139	0	0	0	0	1352650	0	0	0	0	0	0	7	0	0	0	0	0	0	1348696	1348730	0	0	0	0
103140	0	0	0	0	1352682	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1348800	1348834	0	0
103141	0	0	0	0	1352715	0	0	0	0	0	0	7	0	0	1348868	1348904	0	1348940	1348975	0	0	0	0	0
103142	0	0	0	0	1352748	0	1	0	0	0	0	7	0	0	0	1349010	1349045	0	0	0	0	0	0	0
103143	0	0	0	0	1352785	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1349080	1349114	0	0	0
103144	1349211	1349248	1349285	1349285	1352818	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
103145	0	0	0	0	1352854	0	0	0	0	0	0	7	0	0	0	1348764	0	0	0	0	0	0	0	0
103147	0	0	0	0	1352888	0	1	0	0	0	0	11	0	0	0	0	0	0	1346354	1346389	0	0	0	0
103148	0	0	0	0	1352920	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	1346531	1346566	0	0
103149	0	0	0	0	1352953	0	0	0	0	0	0	11	0	0	1346601	0	0	1346638	1346674	0	0	0	0	0
103150	0	0	0	0	1352986	0	3	0	0	0	0	11	0	0	0	1346710	1346746	0	0	0	0	0	0	0
103151	1348534	0	1346782	0	1353023	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103157	0	0	0	0	1353057	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1346424	1346459	0	0	0
103158	1346814	1346851	1346888	1346888	1353090	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
103159	0	0	0	0	1353126	0	0	0	0	0	0	11	0	0	0	1346494	0	0	0	0	0	0	0	0
103162	0	0	0	0	1352888	0	1	0	0	0	0	11	0	0	0	0	0	0	1346924	1346958	0	0	0	0
103163	0	0	0	0	1352920	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	1347272	1347306	0	0
103164	0	0	0	0	1352953	0	0	0	0	0	0	11	0	0	1346992	0	0	1347028	1347063	0	0	0	0	0
103165	0	0	0	0	1352986	0	3	0	0	0	0	11	0	0	0	1347098	1347133	0	0	0	0	0	0	0
103166	1348534	0	1347340	0	1353023	0	0	0	0	0	0	11	248	306	0	0	0	0	0	0	0	0	0	0
103167	0	0	0	0	1353057	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1347168	1347202	0	0	0
103168	1346814	1346851	1347371	1347371	1353090	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
103169	0	0	0	0	1353126	0	0	0	0	0	0	11	0	0	0	1347236	0	0	0	0	0	0	0	0
103170	0	0	0	0	1352888	0	1	0	0	0	0	11	0	0	0	0	0	0	1347784	1347821	0	0	0	0
103171	0	0	0	0	1352920	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	1347710	1347747	0	0
103172	0	0	0	0	1352953	0	0	0	0	0	0	11	0	0	1347595	0	0	1347634	1347672	0	0	0	0	0
103173	0	0	0	0	1352986	0	3	0	0	0	0	11	0	0	0	1347519	1347557	0	0	0	0	0	0	0
103174	1348534	0	1347896	0	1353023	0	0	0	0	0	0	11	285	285	0	0	0	0	0	0	0	0	0	0
103175	0	0	0	0	1353057	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1347445	1347482	0	0	0
103176	1346814	1346851	1347858	1347858	1353090	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
103177	0	0	0	0	1353126	0	0	0	0	0	0	11	0	0	0	1347406	0	0	0	0	0	0	0	0
103178	0	0	0	0	1352650	0	0	0	0	0	0	7	0	0	0	0	0	0	1349343	1349379	0	0	0	0
103179	0	0	0	0	1352682	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1349453	1349489	0	0
103180	0	0	0	0	1352715	0	0	0	0	0	0	7	0	0	1349525	1349563	0	1349601	1349638	0	0	0	0	0
103181	0	0	0	0	1352748	0	1	0	0	0	0	7	0	0	0	1349675	1349712	0	0	0	0	0	0	0
103182	0	0	0	0	1352785	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1349749	1349785	0	0	0
103183	1349211	1349248	1349854	1349854	1352818	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
103184	0	0	0	0	1352854	0	0	0	0	0	0	7	0	0	0	1349415	0	0	0	0	0	0	0	0
103185	0	0	0	0	1352650	0	0	0	0	0	0	7	0	0	0	0	0	0	1349891	1349926	0	0	0	0
103186	0	0	0	0	1352682	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1350068	1350103	0	0
103187	0	0	0	0	1352715	0	0	0	0	0	0	7	0	0	1350138	1350175	0	1350212	1350248	0	0	0	0	0
103188	0	0	0	0	1352748	0	1	0	0	0	0	7	0	0	0	1350284	1350320	0	0	0	0	0	0	0
103189	0	0	0	0	1352785	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1349961	1349996	0	0	0
103190	1349211	1349248	1350388	1350388	1352818	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
103191	0	0	0	0	1352854	0	0	0	0	0	0	7	0	0	0	1350031	0	0	0	0	0	0	0	0
103192	1353160	0	1353190	0	1353216	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
103193	1353160	0	1353190	0	1353216	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
