field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12
4236	91809	0	3	10	0	0	0	0	0	0	0	0
4237	91837	0	3	10	0	0	0	0	0	0	0	0
4238	91838	0	3	10	0	0	0	0	0	0	0	0
4240	91646	0	3	10	0	0	166	0	0	0	0	0
4246	92129	0	3	0	0	0	145	0	0	0	0	0
4247	92157	0	3	40	0	0	166	0	0	0	0	0
4248	92266	0	0	90	4	0	0	0	0	0	0	0
4250	92283	0	0	0	0	0	0	0	1086324736	0	0	0
4251	92311	0	0	0	0	0	0	0	1102053376	0	0	0
4257	92380	0	2	20	0	0	0	0	0	0	0	0
4258	92440	0	3	20	0	0	166	0	0	0	0	0
4260	92443	0	3	0	0	0	61	0	0	0	0	0
4270	92696	0	0	15	0	0	0	0	0	0	0	0
4271	92700	0	0	120	0	0	0	0	0	0	0	0
4273	92713	0	0	110	0	0	0	0	0	0	0	0
4275	92717	0	0	20	0	0	0	0	0	0	0	0
4284	92915	0	0	40	0	0	0	0	0	0	0	0
4292	93044	0	0	110	0	0	0	0	0	0	0	0
4293	93045	0	0	95	0	0	0	0	0	0	0	0
4294	93047	0	0	110	0	0	0	0	0	0	0	0
4295	93091	0	0	1	0	0	0	0	0	0	0	0
4296	93093	0	0	0	0	0	0	0	1099956224	0	0	0
4297	93094	0	0	90	0	0	0	0	0	0	0	0
4298	93224	0	6	600	0	0	0	0	0	0	0	0
4299	93282	0	0	0	0	0	0	0	1073741824	0	0	0
4300	93331	0	0	90	0	0	0	0	0	0	0	0
4302	93402	0	0	0	0	0	0	0	1091567616	0	0	0
4303	93426	0	0	0	0	0	0	0	1091567616	0	0	0
4304	93433	0	2	30	0	0	0	0	0	0	0	0
4305	93434	0	2	30	0	0	0	0	0	0	0	0
4311	93563	0	8	0	0	0	145	0	0	0	0	0
4317	93654	0	0	500	0	0	0	0	0	0	0	0
4318	93581	0	0	150	0	0	0	0	0	0	0	0
4322	93695	0	8	0	0	0	145	0	0	0	0	0
4323	93711	0	0	90	0	0	0	0	0	0	0	0
4326	93723	0	0	120	0	0	0	0	0	0	0	0
4327	93728	0	3	0	0	0	61	0	0	0	0	0
4328	93731	0	3	0	0	0	61	0	0	0	0	0
4329	93755	0	0	0	0	0	0	0	1091567616	0	0	0
4330	93824	0	0	30	0	0	0	0	0	0	0	0
4344	90361	0	2	5	0	0	0	0	0	0	0	0
4345	29886	0	0	0	0	0	0	0	1104674816	0	0	0
4348	58661	0	0	0	0	0	0	0	1104674816	0	0	0
4365	94366	0	0	60	4	0	0	0	0	0	0	0
4376	94447	0	0	0	0	0	0	0	1086115021	0	0	0
4381	89542	0	0	20000	0	0	0	0	0	0	0	0
4442	92827	0	0	0	0	0	0	0	1104674816	0	0	0
4443	92824	0	0	0	0	0	0	0	1104674816	0	0	0
4444	74650	0	0	0	0	0	0	0	1104674816	0	0	0
4487	93556	0	3	100	0	0	0	0	0	0	0	0
4495	54408	0	0	0	0	0	0	0	1099956224	0	0	0
4496	95917	0	0	0	0	0	0	0	1100480512	0	0	0
4524	96114	0	3	0	0	0	61	0	0	0	0	0
4525	96185	0	3	0	0	0	-1	0	0	0	0	0
4529	96231	0	0	0	0	0	0	0	1094398771	0	0	0
4532	96301	0	0	0	0	0	141	0	0	0	0	0
4533	96331	0	0	0	0	0	0	0	1090519040	0	0	0
4534	96332	0	0	0	0	0	0	0	1090519040	0	0	0
4535	96346	0	0	900	0	0	0	0	0	0	0	0
4541	96414	0	0	150	0	0	0	0	0	0	0	0
4542	96416	0	0	90	0	0	0	0	0	0	0	0
4545	96449	0	0	0	0	0	0	0	1090519040	0	0	0
4546	96459	0	0	0	0	0	145	0	0	0	0	0
4547	96461	0	0	0	0	0	145	0	0	0	0	0
4553	96516	0	0	90	0	0	0	0	0	0	0	0
4558	96679	0	0	90	0	0	0	0	0	0	0	0
4559	96690	0	0	95	0	0	0	0	0	0	0	0
4560	96693	0	0	80	0	0	0	0	0	0	0	0
4563	96710	0	0	60	0	0	0	0	0	0	0	0
4565	96712	0	0	150	0	0	0	0	0	0	0	0
4568	96789	0	0	95	0	0	0	0	0	0	0	0
4570	96804	0	0	80	0	0	0	0	0	0	0	0
4571	96849	0	0	300	0	0	0	0	0	0	0	0
4575	97066	0	0	0	0	0	0	0	1093664768	0	0	0
4576	97067	0	0	0	0	0	0	0	1117913088	0	0	0
4577	97069	0	0	0	0	0	0	0	1116995584	0	0	0
4578	97070	0	0	0	0	0	0	0	1106247680	0	0	0
4579	97071	0	0	0	0	0	0	0	1088421888	0	0	0
4580	97072	0	0	0	0	0	0	0	1117782016	0	0	0
4581	97073	0	0	0	0	0	0	0	1113849856	0	0	0
4582	97074	0	0	0	0	0	0	0	1088421888	0	0	0
4583	97076	0	0	0	0	0	0	0	1114636288	0	0	0
4584	97077	0	0	0	0	0	0	0	1094713344	0	0	0
4585	97078	0	0	0	0	0	0	0	1094713344	0	0	0
4588	97153	0	0	25	5	0	0	0	0	0	0	0
4594	97224	0	0	0	0	0	0	0	1091567616	0	0	0
4596	97286	0	0	20	0	0	0	0	0	0	0	0
4597	97294	0	0	25	0	0	0	0	0	0	0	0
4598	97304	0	3	0	0	20	0	0	0	0	0	0
4600	97309	0	0	10	0	0	0	0	0	0	0	0
4601	97326	0	0	20	0	0	0	0	0	0	0	0
4602	97347	0	0	30	0	0	0	0	0	0	0	0
4603	97386	0	0	150	0	0	0	0	0	0	0	0
4605	97271	0	3	60	0	0	0	0	0	0	0	0
4606	97275	0	3	60	0	0	0	0	0	0	0	0
4607	97395	0	3	0	0	0	61	0	0	0	0	0
4608	97396	0	0	300	0	0	0	0	0	0	0	0
4609	97425	0	0	90	0	0	0	0	0	0	0	0
4610	97426	0	0	280	0	0	0	0	0	0	0	0
4639	97474	0	0	90	0	0	0	0	0	0	0	0
4643	97496	0	0	350	0	0	0	0	0	0	0	0
4645	97516	0	0	120	0	0	0	0	0	0	0	0
4649	97637	0	0	645	0	0	0	0	0	0	0	0
4650	97640	0	0	0	0	0	0	0	1095761920	0	0	0
4655	97800	0	3	55	0	0	0	0	0	0	0	0
4656	97802	0	3	15	0	0	0	0	0	0	0	0
4657	97812	0	3	50	0	0	0	0	0	0	0	0
4658	61999	0	6	300	0	0	0	0	0	0	0	0
4659	97818	0	10	40	0	0	0	61	0	0	0	0
4660	97823	0	10	10	0	0	0	61	0	0	0	0
4661	97825	0	10	10	0	0	0	61	0	0	0	0
4662	97829	0	10	60	0	0	0	61	0	0	0	0
4663	97830	0	10	60	0	0	0	61	0	0	0	0
4664	97832	0	10	40	0	0	0	61	0	0	0	0
4665	97833	0	10	10	0	0	0	61	0	0	0	0
4666	97834	0	10	60	0	0	0	61	0	0	0	0
4667	97839	0	10	40	0	0	0	61	0	0	0	0
4668	97836	0	10	10	0	0	0	61	0	0	0	0
4669	97837	0	10	40	0	0	0	61	0	0	0	0
4670	97838	0	10	60	0	0	0	61	0	0	0	0
4671	97840	0	10	40	0	0	0	61	0	0	0	0
4672	97841	0	10	80	0	0	0	61	0	0	0	0
4673	97845	0	10	10	0	0	0	61	0	0	0	0
4674	97846	0	10	40	0	0	0	61	0	0	0	0
4675	97847	0	10	60	0	0	0	61	0	0	0	0
4676	97844	0	10	40	0	0	0	61	0	0	0	0
4677	97860	0	10	40	0	0	0	61	0	0	0	0
4678	97858	0	10	40	0	0	0	61	0	0	0	0
4679	97857	0	10	40	0	0	0	61	0	0	0	0
4680	97893	0	3	55	0	0	0	0	0	0	0	0
4681	97894	0	3	55	0	0	0	0	0	0	0	0
4682	97895	0	3	55	0	0	0	0	0	0	0	0
4683	97896	0	3	55	0	0	0	0	0	0	0	0
4684	97897	0	10	40	0	0	0	61	0	0	0	0
4685	97902	0	10	40	0	0	0	61	0	0	0	0
4686	97898	0	10	40	0	0	0	61	0	0	0	0
4687	97901	0	10	40	0	0	0	61	0	0	0	0
4691	98008	0	0	0	0	0	0	0	1093664768	0	0	0
4692	98058	0	0	0	0	0	0	0	1114636288	0	0	0
4693	97861	0	10	50	0	0	0	61	0	0	0	0
4699	98098	0	0	90	0	0	0	0	0	0	0	0
4700	98099	0	0	280	0	0	0	0	0	0	0	0
4701	98100	0	0	75	0	0	0	0	0	0	0	0
4702	98307	0	10	0	0	0	0	61	0	0	0	0
4704	98375	0	3	55	0	0	0	0	0	0	0	0
4705	98416	0	0	0	0	0	0	0	1105199104	0	0	0
4706	98417	0	0	0	0	0	0	0	1091567616	0	0	0
4707	98418	0	0	0	0	0	0	0	1104674816	0	0	0
4708	98419	0	3	55	0	0	0	0	0	0	0	0
4710	98405	0	10	100	0	0	0	61	0	0	0	0
4711	98406	0	10	100	0	0	0	61	0	0	0	0
4712	98408	0	10	100	0	0	0	61	0	0	0	0
4713	98407	0	10	100	0	0	0	61	0	0	0	0
4715	98421	0	3	55	0	0	0	0	0	0	0	0
4716	98422	0	0	15	0	0	0	0	0	0	0	0
4717	98420	0	0	10	0	0	0	0	0	0	0	0
4718	98426	0	0	5	0	0	0	0	0	0	0	0
4719	98438	0	10	50	0	0	0	61	0	0	0	0
4720	98441	0	10	50	0	0	0	0	0	0	0	0
4721	98448	0	10	50	0	0	0	61	0	0	0	0
4722	98454	0	10	50	0	0	0	61	0	0	0	0
4723	98459	0	10	50	0	0	0	61	0	0	0	0
4724	98460	0	10	50	0	0	0	61	0	0	0	0
4725	98461	0	10	50	0	0	0	0	0	0	0	0
4726	98474	0	3	100	0	0	0	0	0	0	0	0
4734	98887	0	0	0	0	0	0	0	1110966272	0	0	0
4735	98888	0	0	0	0	0	0	0	1106247680	0	0	0
4736	98889	0	0	0	0	0	0	0	1110441984	0	0	0
4737	98994	0	0	95	0	0	0	0	0	0	0	0
4738	99062	0	0	0	0	0	0	0	1098907648	0	0	0
4743	99107	0	0	35	0	0	0	0	0	0	0	0
4744	99108	0	0	35	0	0	0	0	0	0	0	0
4745	99109	0	0	35	0	0	0	0	0	0	0	0
4748	99194	0	0	0	0	0	0	0	1093664768	0	0	0
4749	99212	0	0	0	0	0	0	0	1090519040	0	0	0
4754	99376	0	0	200	0	0	0	0	0	0	0	0
4755	99618	0	0	145	0	0	0	0	0	0	0	0
4757	99715	0	0	95	0	0	0	0	0	0	0	0
4764	99905	0	0	0	0	0	141	0	0	0	0	0
4766	99939	0	0	150	0	0	0	0	0	0	0	0
4769	100015	0	0	90	0	0	0	0	0	0	0	0
4770	100016	0	0	120	0	0	0	0	0	0	0	0
4771	100032	0	0	15	0	0	0	0	0	0	0	0
4772	100033	0	0	30	0	0	0	0	0	0	0	0
4773	100034	0	0	35	0	0	0	0	0	0	0	0
4774	100035	0	0	20	0	0	0	0	0	0	0	0
4775	100094	0	0	100	0	0	0	0	0	0	0	0
4776	100130	0	1	300	0	0	0	0	0	0	0	0
4777	100138	0	0	0	0	0	0	0	1092616192	0	0	0
4786	100287	0	0	0	0	0	0	0	1077936128	0	0	0
4787	100364	0	0	0	0	0	141	0	0	0	0	0
4794	100782	0	2	60	0	0	0	0	0	0	0	0
4795	100804	0	0	0	0	0	0	0	1108082688	0	0	0
4799	98476	0	3	100	0	0	0	0	0	0	0	0
4801	101325	0	0	80	0	0	0	0	0	0	0	0
4802	101399	0	0	90	0	0	0	0	0	0	0	0
4805	20925	0	0	0	0	0	0	0	1099956224	0	0	0
4809	101639	0	0	5	5	0	0	0	0	0	0	0
4813	101690	0	0	2400	0	0	0	0	0	0	0	0
4817	102047	0	0	280	0	0	0	0	0	0	0	0
4818	102048	0	0	90	0	0	0	0	0	0	0	0
4819	102049	0	0	75	0	0	0	0	0	0	0	0
4820	102051	0	0	0	0	0	0	0	1065353216	0	0	0
4823	102063	0	0	200	0	0	0	0	0	0	0	0
4829	102257	0	0	0	0	0	0	0	1101004800	0	0	0
4830	102265	0	0	90	0	0	0	0	0	0	0	0
4831	102266	0	0	90	0	0	0	0	0	0	0	0
4832	102267	0	0	8	8	0	0	0	0	0	0	0
4834	102344	0	3	40	0	0	0	0	0	0	0	0
4840	102409	0	0	110	0	0	0	0	0	0	0	0
4841	101695	0	10	1	0	0	0	0	0	0	0	0
4844	102545	0	3	50	0	0	0	0	0	0	0	0
4845	102546	0	3	50	0	0	0	0	0	0	0	0
4848	102576	0	10	1	0	0	0	0	0	0	0	0
4849	102582	0	0	75	0	0	0	0	0	0	0	0
4850	102593	0	0	90	0	0	0	0	0	0	0	0
4851	102601	0	0	0	0	0	0	0	1077936128	0	0	0
4860	102756	0	0	0	0	0	0	0	1093664768	0	0	0
4866	102927	0	1	-200	0	0	0	0	0	0	0	0
4867	66109	0	0	0	0	0	0	0	1093781265	0	0	0
4868	102924	0	3	20	0	0	0	0	0	0	0	0
4869	102967	0	3	40	0	0	0	0	0	0	0	0
4870	102925	0	3	20	0	0	0	0	0	0	0	0
4872	103103	0	0	0	0	0	0	0	1073741824	1073741824	0	0
4879	103550	0	0	0	0	0	0	0	1088421888	0	0	0
4881	103641	0	0	145	0	0	0	0	0	0	0	0
4905	103904	0	0	90	0	0	0	0	0	0	0	0
4908	103947	0	0	0	0	0	0	0	1116733440	0	0	0
4910	103964	0	15	40	0	0	0	0	0	0	0	0
4911	103967	0	15	100	0	0	0	0	0	0	0	0
4913	103990	0	15	30	0	30	0	0	0	0	0	0
4918	104013	0	15	30	0	30	0	0	0	0	0	0
4919	104020	0	15	45	0	0	0	0	0	0	0	0
4920	104022	0	15	90	0	0	0	0	0	0	0	0
4921	104025	0	15	450	0	0	0	0	0	0	0	0
4923	104036	0	15	30	0	0	0	0	0	0	0	0
4924	104041	0	15	250	0	0	0	0	0	0	0	0
4925	104042	0	15	250	0	0	0	0	0	0	0	0
4926	104043	0	15	120	0	0	0	0	0	0	0	0
4927	104045	0	15	60	0	0	0	0	0	0	0	0
4928	104048	0	15	80	0	0	0	0	0	0	0	0
4929	104059	0	15	250	0	0	0	0	0	0	0	0
4930	104062	0	15	250	0	0	0	0	0	0	0	0
4931	104064	0	15	250	0	0	0	0	0	0	0	0
4932	104065	0	15	250	0	0	0	0	0	0	0	0
4933	104066	0	15	250	0	0	0	0	0	0	0	0
4939	104088	0	0	145	0	0	0	0	0	0	0	0
4942	104105	0	10	100	0	0	0	0	0	0	0	0
4944	104130	0	0	350	0	0	0	0	0	0	0	0
4945	104135	0	15	100	0	0	0	0	0	0	0	0
4946	104136	0	15	100	0	0	0	0	0	0	0	0
4947	85692	0	3	35	0	0	0	0	0	0	0	0
4950	104224	0	0	0	0	0	0	0	1082130432	0	0	0
4952	104232	0	0	0	0	0	0	0	1091043328	0	0	0
4957	104318	0	3	1	0	0	0	0	0	0	0	0
4978	104773	0	0	0	0	0	0	0	1092616192	0	0	0
4979	104783	0	0	0	0	0	0	0	1103626240	0	0	0
4985	105040	0	0	0	0	0	0	0	1065353216	0	0	0
4987	105174	0	0	0	0	0	0	0	1084227584	0	0	0
4988	104316	0	15	150	0	0	0	0	0	0	0	0
4989	47241	0	10	0	0	10	0	0	0	0	0	0
4991	105289	0	0	15	0	0	0	0	0	0	0	0
4996	105361	0	0	0	0	0	0	0	1099117363	0	0	0
4998	105431	0	0	0	0	0	0	0	1095761920	0	0	0
4999	105485	0	0	95	0	0	0	0	0	0	0	0
5000	105486	0	0	8	8	0	0	0	0	0	0	0
5002	105593	0	0	0	0	0	0	0	1080075223	0	0	0
5005	105699	0	0	0	0	0	0	0	1090519040	0	0	0
5014	105762	0	0	90	0	0	0	0	0	0	0	0
5065	102351	0	0	0	0	0	0	0	1102263091	0	0	0
5066	106594	0	0	0	0	0	0	0	1082130432	0	0	0
5068	106718	0	0	50	0	0	0	0	0	0	0	0
5069	106830	0	3	50	0	0	0	0	0	0	0	0
5072	62606	0	1	600	0	0	0	0	0	0	0	0
5073	106996	0	0	0	0	0	0	0	1117913088	0	0	0
5074	88423	0	0	0	0	0	0	0	1098697933	0	0	0
5076	107083	0	0	0	0	0	141	0	0	0	0	0
5079	107106	0	0	15	0	0	0	0	0	0	0	0
5080	107107	0	0	20	0	0	0	0	1101004800	0	0	0
5081	107111	0	0	20	0	0	0	0	0	0	0	0
5082	107112	0	0	30	0	0	0	0	0	0	0	0
5152	107800	0	1	50	0	0	0	0	0	0	0	0
5155	107865	0	0	0	0	0	0	0	1093664768	0	0	0
5156	107872	0	3	0	0	0	149	0	1120403456	0	0	0
5160	108172	0	0	300	0	0	0	0	0	0	0	0
5165	108212	0	3	60	0	0	0	0	0	0	0	0
5167	100780	0	0	0	0	0	0	0	1077936128	0	115070	0
5168	107902	0	12	1	0	0	0	0	0	0	40803	0
5169	108371	0	0	0	0	0	0	0	1073741824	1073741824	0	0
5170	107306	0	4	30	0	0	0	0	0	0	0	0
5179	108442	0	0	0	0	0	0	0	1088421888	0	0	0
5180	108557	0	4	40	0	0	0	0	0	0	119650	0
5189	108683	0	14	10	0	0	0	0	0	0	0	0
5190	108684	0	0	0	0	0	0	0	1092616192	0	0	0
5193	104027	0	15	100	0	0	0	0	0	0	0	0
5196	108853	0	0	0	0	0	0	0	1073741824	0	0	0
5198	108920	0	0	0	0	0	0	0	1082130432	0	0	0
5199	108921	0	0	0	0	0	0	0	1082130432	0	0	0
5212	109121	0	0	0	0	0	141	0	0	0	0	0
5215	109151	0	15	100	0	0	0	0	0	0	0	0
5227	108173	0	6	600	0	0	0	0	0	0	0	0
5228	51485	0	0	0	0	0	0	0	1084227584	0	0	0
5229	108269	0	0	0	0	0	0	0	1084227584	0	0	0
5230	108270	0	0	0	0	0	0	0	1090519040	0	0	0
5231	108273	0	0	0	0	0	0	0	1086324736	0	0	0
5232	108279	0	0	0	0	0	0	0	1086324736	0	0	0
5233	108280	0	0	0	0	0	0	0	1090519040	0	0	0
5238	109466	0	0	0	0	0	0	0	1082130432	0	0	0
5244	109657	0	0	0	0	0	0	0	1116995584	0	0	0
5256	109773	0	0	0	0	0	0	0	1104150528	0	0	0
5262	109964	0	0	0	0	0	0	0	1086324736	0	0	0
5269	110309	0	0	0	0	0	0	0	1082130432	0	0	0
5270	110326	0	0	60	0	0	0	0	0	0	0	0
5281	110566	0	0	0	0	0	0	0	1090519040	0	0	0
5282	110575	0	0	0	0	0	0	0	1090519040	0	0	0
5283	110621	0	0	0	0	0	0	0	1092616192	0	0	0
5292	110691	0	0	0	0	0	0	0	1053609165	0	0	0
5293	110698	0	0	0	0	0	0	0	1077936128	0	0	0
5294	110706	0	0	0	0	0	0	0	1086324736	0	0	0
5295	110707	0	0	0	0	0	0	0	1095761920	0	0	0
5296	110717	0	0	0	0	0	0	0	1077936128	0	0	0
5297	110718	0	0	0	0	0	0	0	1095761920	0	0	0
5298	110802	0	0	0	0	0	0	0	1096810496	0	0	0
5300	110806	0	0	0	0	0	0	0	1094713344	0	0	0
5302	110808	0	0	0	0	0	0	0	1090519040	0	0	0
5303	85288	0	1	100	0	0	0	0	0	0	0	0
5312	110963	0	0	260	0	0	0	0	0	0	0	0
5313	110968	0	0	60	0	0	0	0	0	0	0	0
5314	111008	0	0	60	0	0	0	0	0	0	0	0
5315	111024	0	0	60	0	0	0	0	0	0	0	0
5326	111240	0	3	30	0	0	0	0	0	0	0	0
5327	111264	0	0	0	0	0	0	0	1065353216	0	0	0
5328	111341	0	-2	0	0	0	0	0	1092616192	0	0	0
5330	108828	0	0	15	0	0	0	0	0	0	0	0
5344	111398	0	-2	0	0	0	0	0	1092616192	0	0	0
5400	111580	0	0	75	0	0	0	0	0	0	0	0
5411	77130	0	0	0	0	0	0	0	1099117363	0	0	0
5412	111667	0	0	260	0	0	0	0	0	0	0	0
5417	111743	0	15	40	0	40	0	0	0	0	0	0
5418	111753	0	0	0	0	0	0	0	1086324736	0	0	0
5419	111758	0	0	0	0	0	0	0	1077936128	0	0	0
5420	111759	0	0	0	0	0	0	0	1077936128	0	0	0
5421	111771	0	0	0	0	0	0	0	1092616192	0	0	0
5422	111787	0	0	0	0	0	0	0	1073741824	0	0	0
5434	112048	0	1	600	0	0	0	0	0	0	0	0
5440	112078	0	0	0	0	0	0	0	1073741824	0	0	0
5441	112092	0	0	0	0	0	0	0	1085276160	0	0	0
5443	112866	0	0	0	0	0	0	0	1101004800	0	0	0
5444	112867	0	0	0	0	0	0	0	1103626240	0	0	0
5445	112868	0	0	0	0	0	0	0	1103626240	0	0	0
5446	112869	0	0	0	0	0	0	0	1103626240	0	0	0
5447	112870	0	0	0	0	0	0	0	1103626240	0	0	0
5448	85499	0	0	0	0	0	0	0	1080033280	0	0	0
5452	112921	0	0	0	0	0	0	0	1095237632	0	0	0
5453	112927	0	0	0	0	0	0	0	1095237632	0	0	0
5454	112948	0	0	0	0	0	0	0	1067450368	0	0	0
5456	112970	0	0	0	0	0	0	0	1092616192	0	0	0
5460	112997	0	3	50	0	0	0	0	0	0	0	0
5461	112998	0	0	90	0	0	0	0	0	0	0	0
5462	112999	0	0	75	0	0	0	0	0	0	0	0
5464	113002	0	1	150	0	0	0	0	0	0	0	0
5470	7302	0	0	0	0	0	0	0	1077936128	0	0	0
5471	6117	0	0	0	0	0	0	0	1077936128	0	0	0
5472	30482	0	0	0	0	0	0	0	1077936128	0	0	0
5473	108978	0	0	0	0	0	0	0	1065353216	0	0	0
5475	11129	0	0	0	0	0	0	0	1092616192	0	0	0
5476	84714	0	0	0	0	0	0	0	1092616192	0	0	0
5477	113074	0	0	0	0	0	0	0	1084017869	0	0	0
5478	113127	0	0	0	0	0	0	0	1090519040	0	0	0
5484	113190	0	3	10	0	0	0	0	0	0	0	0
5496	113275	0	0	0	0	0	0	0	1066192077	0	0	0
5497	113277	0	0	0	0	0	0	0	1084647014	0	0	0
5500	113286	0	0	0	0	0	0	0	1099327078	0	0	0
5501	113295	0	0	0	0	0	0	0	1079194419	0	0	0
5540	113506	0	0	0	0	0	0	0	1089470464	0	0	0
5574	113691	0	0	300	0	0	0	0	0	0	0	0
5576	113698	0	0	50	0	0	0	0	0	0	0	0
5578	113724	0	0	0	0	0	0	0	1073741824	0	0	0
5583	113860	0	0	0	0	0	0	0	1084227584	0	0	0
5584	113861	0	0	0	0	0	0	0	1084227584	0	0	0
5585	113858	0	0	0	0	0	0	0	1084227584	0	0	0
5596	114039	0	0	0	0	0	0	0	1088421888	0	0	0
5598	114074	0	0	0	0	0	0	0	1090833613	0	0	0
5599	20707	0	0	0	0	0	0	0	1084227584	0	0	0
5601	114163	0	9	1	0	0	0	0	0	0	0	0
5602	114165	0	0	0	0	0	0	0	1086324736	0	0	0
5605	97827	0	15	10	0	0	0	0	0	0	0	0
5606	114175	0	15	-60	0	0	0	0	0	0	0	0
5607	114181	0	0	95	0	0	0	0	0	0	0	0
5608	114182	0	0	300	0	0	0	0	0	0	0	0
5609	114183	0	0	300	0	0	0	0	0	0	0	0
5610	114189	0	-2	0	0	0	0	0	1086324736	0	0	0
5612	114236	0	3	40	0	0	0	0	0	0	0	0
5613	114249	0	0	90	0	0	0	0	0	0	0	0
5614	114302	0	0	0	0	0	0	0	1091882189	0	0	0
5618	114325	0	0	0	0	0	0	0	1092616192	0	0	0
5625	114014	0	3	20	0	0	0	0	0	0	0	0
5626	114401	0	0	0	0	0	0	0	1114636288	0	0	0
5629	114413	0	0	0	0	0	0	0	1097859072	0	0	0
5630	114049	0	0	0	0	0	0	0	1084647014	0	0	0
5633	114479	0	0	95	0	0	0	0	0	0	0	0
5647	114683	0	0	20	0	0	0	0	1088421888	0	0	0
5656	114724	0	0	0	0	0	0	0	1082130432	0	0	0
5657	114730	0	1	200	0	0	0	0	0	0	0	0
5658	114738	0	0	0	0	0	0	0	1090519040	0	0	0
5659	114790	0	0	0	0	0	0	0	1090519040	0	0	0
5660	114794	0	0	0	0	0	0	0	1092616192	0	0	0
5666	114848	0	0	75	0	0	0	0	0	0	0	0
5668	114859	0	0	150	0	0	0	0	0	0	0	0
5669	114862	0	0	0	0	0	0	0	1090728755	0	0	0
5670	114870	0	0	0	0	0	0	0	1090728755	0	0	0
5673	114920	0	0	0	0	0	0	0	1075838976	0	0	0
5674	114921	0	0	0	0	0	0	0	1075838976	0	0	0
5675	114923	0	0	0	0	0	0	0	1069547520	0	0	0
5676	114282	0	0	0	0	0	0	0	1085485875	0	0	0
5684	115004	0	0	0	0	0	0	0	1073741824	0	0	0
5686	115072	0	0	0	0	0	0	0	1075838976	0	115070	0
5690	115098	0	12	2	0	0	0	0	0	0	0	0
5696	115151	0	0	0	0	0	0	0	1082549862	0	0	0
5697	115154	0	0	0	0	0	0	0	1073741824	0	0	0
5699	115169	0	0	0	0	0	0	0	1073741824	0	0	0
5708	115232	0	3	60	0	0	0	0	0	0	0	0
5709	115236	0	3	60	0	0	0	0	0	0	0	0
5710	115268	0	3	20	0	0	0	0	0	0	0	0
5711	115276	0	3	40	0	0	0	0	0	0	0	0
5712	115277	0	0	0	0	0	0	0	1086324736	0	0	0
5714	115284	0	3	20	0	0	0	0	0	0	0	0
5718	115310	0	0	0	0	0	0	0	1088421888	0	0	0
5720	115313	0	0	0	0	0	0	0	1086324736	0	0	0
5730	115356	0	0	0	0	0	0	0	1091957686	0	0	0
5733	115422	0	15	40	0	0	0	0	0	0	0	0
5734	115450	0	0	0	0	0	0	0	1076258406	0	115070	0
5735	84765	0	0	0	0	0	0	0	1073741824	0	0	0
5736	115610	0	0	0	0	0	0	0	1077936128	0	0	0
5738	115625	0	3	60	0	0	0	0	0	0	0	0
5740	115679	0	0	0	0	0	0	0	1075838976	0	0	0
5742	115693	0	4	40	0	0	0	0	0	0	119650	0
5743	115695	0	4	40	0	0	0	0	0	0	119650	0
5744	115698	0	4	40	0	0	0	0	0	0	119650	0
5746	115709	0	0	0	0	0	0	0	1073741824	0	0	0
5747	115719	0	0	0	0	0	0	0	1080033280	0	0	0
5748	115746	0	3	40	0	0	0	0	0	0	0	0
5749	115748	0	3	60	0	0	0	0	0	0	0	0
5750	115750	0	0	0	0	0	0	0	1102787379	0	0	0
5751	115770	0	3	40	0	0	0	0	0	0	0	0
5752	115778	0	3	60	0	0	0	0	0	0	0	0
5753	115781	0	3	20	0	0	0	0	0	0	0	0
5756	115831	0	3	60	0	0	0	0	0	0	0	0
5757	115840	0	3	100	0	0	0	0	0	0	0	0
5758	115842	0	3	100	0	0	0	0	0	0	0	0
5759	115843	0	3	100	0	0	0	0	0	0	0	0
5760	115844	0	3	100	0	0	0	0	0	0	0	0
5763	115941	0	2	35	0	0	0	0	0	0	0	0
5764	39893	0	0	1	0	0	0	0	0	0	0	0
5766	116016	0	0	60	0	0	0	0	0	0	0	0
5767	116133	0	0	0	0	0	0	0	1104674816	0	0	0
5775	116198	0	15	100	0	0	0	0	0	0	0	0
5776	116202	0	15	200	0	0	0	0	0	0	0	0
5783	115311	0	4	40	0	0	0	0	0	0	0	0
5784	115175	0	0	0	0	0	0	0	1065353216	1065353216	0	0
5785	116352	0	0	0	0	0	0	0	1073741824	0	0	0
5786	116406	0	0	90	0	0	0	0	0	0	0	0
5799	107902	0	11	1	0	0	0	0	0	0	43574	0
5803	116467	0	0	0	0	0	0	0	1088421888	0	0	0
5804	116470	0	0	0	0	0	0	0	1086025892	0	0	0
5818	116670	0	12	2	0	0	0	0	0	0	0	0
5823	42541	0	5	0	0	0	0	0	0	0	0	0
5824	42653	0	5	0	0	0	0	0	0	0	0	0
5825	42991	0	5	0	0	0	0	0	0	0	0	0
5826	42996	0	5	0	0	0	0	0	0	0	0	0
5827	42997	0	5	0	0	0	0	0	0	0	0	0
5828	42998	0	5	0	0	0	0	0	0	0	0	0
5829	43000	0	5	0	0	0	0	0	0	0	0	0
5830	43001	0	5	0	0	0	0	0	0	0	0	0
5831	42650	0	5	0	0	0	0	0	0	0	0	0
5832	43265	0	5	0	0	0	0	0	0	0	0	0
5833	43735	0	5	0	0	0	0	0	0	0	0	0
5835	45477	0	5	0	0	0	0	0	0	0	0	0
