field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24	field25	field26	field27	field28	field29	field30	field31	field32	field33	field34
19478	0	0	16936	0	18756	0	0	0	0	0	2	0	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19479	0	0	18757	0	18760	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19480	0	0	0	0	0	0	18758	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19481	0	0	18759	0	0	0	0	1	6305	0	34	0	0	512	0	0	21	0	300	750	4	2664	0	0	0	0	0	0	0	-1080452710	0	0	0	0
19482	0	0	0	0	0	0	0	1	6140	0	2	0	0	0	0	0	5	0	300	750	4	224	0	0	0	0	0	0	0	0	0	0	0	0
19483	0	0	0	0	18761	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19484	0	0	0	0	18762	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19485	0	0	0	2350	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19486	0	0	18759	0	0	0	0	1	8354	0	34	0	0	512	0	0	21	0	300	750	4	2664	0	0	0	0	0	0	0	-1080452710	0	0	0	0
19487	0	0	18759	0	0	0	0	1	8356	0	34	0	0	512	0	0	21	0	300	750	4	2664	0	0	0	0	0	0	0	-1080452710	0	0	0	0
19488	0	0	18759	0	0	0	0	1	8357	0	34	0	0	512	0	0	21	0	300	750	4	2664	0	0	0	0	0	0	0	-1080452710	0	0	0	0
19489	0	0	18759	0	0	0	0	1	8351	0	34	0	0	516	0	0	21	0	300	750	4	2664	0	0	0	0	0	0	0	-1080452710	0	0	0	0
19490	0	0	0	0	18764	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19491	0	0	18765	0	0	0	0	0	0	0	0	0	0	0	0	16738	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19492	0	0	18766	0	0	0	0	1	8355	0	2	0	0	1	0	0	1	0	300	750	4	881	0	0	0	17092	0	0	0	0	0	0	0	0
19493	0	18769	7552	0	0	0	18767	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19494	0	0	0	0	18768	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19495	0	0	0	182	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19496	0	0	0	0	8171	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19497	0	217	218	0	18773	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19498	0	0	0	0	18774	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19499	0	0	18776	18777	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19500	0	0	0	0	0	0	18775	0	0	0	0	0	3373	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19501	0	0	18766	0	0	0	0	1	8359	0	2	0	0	1	0	0	1	0	300	750	4	881	0	0	0	17092	0	0	0	0	0	0	0	0
19502	0	0	18766	0	0	0	0	1	8360	0	2	0	0	1	0	0	1	0	300	750	4	881	0	0	0	17092	0	0	0	0	0	0	0	0
19503	0	0	18766	0	0	0	0	1	8361	0	2	0	0	1	0	0	1	0	300	750	4	881	0	0	0	17092	0	0	0	0	0	0	0	0
19504	0	0	18778	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19505	0	0	0	0	18779	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19506	0	0	172	18780	0	0	0	1	8317	0	2	3011	0	1	0	0	4	100	300	750	6	224	0	0	0	0	0	0	0	0	0	0	-1073741824	0
19507	0	0	0	0	0	0	0	1	4891	0	2	3013	0	1	0	0	4	100	300	750	6	2896	0	0	0	0	0	0	0	0	0	0	-1073741824	0
19508	0	0	0	0	18781	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19509	0	0	0	0	0	0	0	1	3420	0	2	3013	0	1	0	0	4	100	300	750	6	341	0	0	0	0	0	0	0	0	0	0	-1073741824	0
19510	0	0	0	0	18782	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19511	0	18786	17992	0	0	0	0	0	0	0	2	3011	0	1	0	0	-1	100	300	750	6	341	0	0	0	0	0	0	0	0	0	0	-1073741824	0
19512	0	0	18787	0	18788	0	18789	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19513	0	201	209	18790	18791	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19514	0	0	0	0	18793	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19515	0	0	0	0	11763	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19516	0	0	0	0	7440	0	0	0	0	0	2	0	0	0	0	0	5	0	300	750	4	224	0	0	0	0	18795	0	0	0	0	0	0	0
19517	0	0	0	0	0	0	0	1	6140	0	2	0	0	0	0	0	1	0	300	750	4	224	0	0	0	0	0	0	0	0	0	0	0	0
19518	0	0	18796	843	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	13	0	0	0	0	0	0	0	0	0	0	0	0
19519	0	0	22845	843	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	13	0	0	0	0	0	0	0	0	0	0	0	0
19520	0	0	0	0	18799	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	17313	0	0	0	0	0	0	0	0
19521	0	0	0	0	0	0	0	1	192	0	1	0	0	4	0	0	-1	0	300	750	4	0	18430	0	0	18800	0	0	0	0	0	0	0	0
19522	0	36	3054	3055	0	0	0	1	5974	0	1	0	0	0	0	0	-1	0	300	750	4	20	0	0	0	0	0	0	0	0	0	0	0	0
19524	0	0	0	828	0	0	0	1	7329	0	1	0	0	1	0	0	-1	0	300	750	4	2664	0	0	0	0	0	0	0	0	0	0	0	0
19525	0	0	0	0	0	0	18802	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19526	0	0	0	4489	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19527	0	18805	18806	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19528	0	0	13932	0	0	0	0	1	8381	0	1	0	0	0	0	0	4	0	300	750	4	38	0	0	13732	0	0	0	0	0	0	0	0	0
19529	0	726	18807	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19530	0	0	18809	0	18808	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19531	0	0	18810	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19532	0	0	18811	18812	18813	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19533	0	0	2370	437	0	0	0	1	8383	0	1	3012	0	1	0	0	5	0	300	750	4	38	0	0	0	0	0	0	0	0	0	0	0	0
19534	0	0	0	0	18814	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19535	0	0	0	0	18815	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19536	0	0	0	0	16464	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19537	0	0	721	0	18814	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19538	0	18816	18817	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19539	0	0	0	0	16464	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19540	0	0	0	0	18818	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19541	0	0	18819	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19542	0	18820	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19543	0	0	0	4991	2169	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	11120	0	0	0	0	0	0	0	0
19544	0	0	0	10272	0	0	0	1	4408	0	1	0	0	0	0	0	-1	0	300	750	4	1542	0	0	0	0	0	0	0	0	0	0	0	0
19545	0	0	0	18821	0	0	0	1	1522	0	1	0	0	128	0	0	-1	0	300	750	7	101	0	0	0	0	0	0	0	0	0	0	0	0
19546	0	0	0	6436	18822	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19547	0	0	0	0	18823	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19548	0	0	0	0	0	0	0	1	8386	0	1	0	0	4	0	0	5	0	300	750	4	224	0	0	0	0	0	0	0	1065353216	0	0	0	0
19549	0	0	0	0	18824	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19550	0	0	0	0	18825	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19551	0	0	18826	0	0	0	0	0	0	0	1	19156	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19552	0	0	18827	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19553	0	0	0	17752	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19554	0	0	0	0	18828	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19555	0	0	0	0	18829	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19556	0	0	0	0	18830	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19557	0	0	0	0	18832	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19558	0	6794	18833	9855	349	0	0	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	9856	0	0	0	0	0	0	0	0	0
19559	0	124	12202	282	0	0	0	0	0	0	1	0	0	0	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19560	0	345	181	0	5689	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19561	0	0	18633	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19562	0	0	37	130	12684	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19563	0	0	18834	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19564	0	0	37	0	15027	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19565	0	0	18835	4991	3531	0	0	1	259	0	1	3013	0	5	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19566	0	197	207	0	18836	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19567	0	60	61	0	18837	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19568	0	0	0	0	18838	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19569	0	369	369	437	18839	0	0	0	0	0	0	0	0	0	0	0	0	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19570	0	0	0	0	18157	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19571	0	0	17278	0	18840	18848	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19572	0	0	0	0	18841	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19573	0	0	0	7420	0	0	18842	0	0	0	1	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19574	0	0	0	16968	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19575	0	0	0	0	0	0	0	1	192	0	1	0	0	0	0	0	-1	0	300	750	4	0	18843	0	0	18844	0	0	0	0	0	0	0	0
19576	0	0	0	0	18845	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19577	0	0	0	0	18846	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19578	0	372	2975	11680	0	0	0	1	4194	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19579	0	0	0	0	12812	0	0	0	393	0	1	0	0	0	0	0	-1	0	300	750	4	13	0	0	0	0	0	0	0	0	0	0	0	0
19580	0	0	730	0	0	0	0	0	0	0	1	0	0	0	0	18849	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19581	0	18878	267	0	0	0	0	1	8393	0	1	23382	0	0	0	18082	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19582	0	18850	0	0	18851	0	18852	0	0	0	5	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19583	0	0	0	18853	0	0	0	0	0	0	1	3015	0	0	0	0	-1	0	300	750	4	0	0	0	0	23021	0	0	0	0	0	0	0	0
19584	0	6777	6778	2350	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	18854	0	0	0	0	0	0	0	0	0
19585	0	0	6383	18855	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19586	0	11924	11925	0	0	0	0	1	3030	0	2	3015	0	0	0	0	4	0	300	750	4	1824	0	0	0	0	0	0	0	0	0	0	0	0
19587	0	3271	3272	0	0	0	0	1	4332	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18864	0	0	0	0	0	0	0	0
19588	0	0	0	0	18865	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19589	0	171	172	0	1564	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	16849	0	0	0	0	0	0	0	0	0
19590	0	171	172	0	0	0	0	1	7741	0	2	0	0	32	0	0	1	0	300	750	4	2344	0	0	0	0	0	0	0	0	0	0	0	0
19591	0	0	18866	0	530	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19592	0	358	18867	0	0	19519	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19593	0	358	18868	0	0	19519	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19594	0	0	0	0	0	0	0	1	8408	0	1	22890	0	1	0	18869	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19595	0	18870	18871	18872	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19596	0	0	18951	0	0	0	0	0	0	0	0	0	0	0	0	18873	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19597	0	0	0	0	18874	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19598	0	194	4009	0	0	0	0	1	3415	0	2	3013	0	1	0	0	-1	100	300	750	6	362	0	0	0	18875	18876	0	0	0	0	0	0	0
19599	0	18893	18895	0	0	0	18877	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19600	0	0	0	12938	18882	0	0	0	0	0	2	0	0	1	0	0	2	0	1000	750	2	0	0	0	0	0	0	0	0	0	0	0	0	0
19601	0	0	0	0	0	0	0	1	232	0	2	0	0	0	0	0	1	0	300	750	4	2863	18879	0	0	18880	0	0	0	1073741824	0	0	0	0
19602	0	0	0	18881	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19603	0	18885	18890	18887	221	0	0	1	675	0	1	3134	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19604	0	0	0	0	0	0	0	1	192	0	1	0	0	0	0	0	-1	0	300	750	4	0	18883	0	0	18884	0	0	0	0	0	0	0	0
19605	0	0	0	16553	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19606	0	0	0	0	0	0	0	1	6457	0	2	0	0	0	0	0	3	0	300	750	4	0	0	0	0	0	0	1045220557	0	-1080033280	0	0	0	0
19607	0	0	0	0	18886	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19608	0	0	0	213	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	8317	0	0	0	0	0	0	0
19609	0	217	218	18888	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19610	0	0	18889	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18976	0	0	0	0	0	0	0	0
19611	0	0	0	0	0	0	0	1	6457	0	2	0	0	0	0	0	4	0	300	750	4	0	0	0	0	0	0	1051931443	-1102263091	-1080872141	0	0	0	0
19612	0	0	19070	0	0	0	0	1	6457	0	1	14887	0	5	0	0	2	0	300	750	4	0	0	0	0	0	0	1077936128	0	1065353216	0	0	0	0
19613	0	0	19295	19296	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19614	0	0	0	0	18894	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19615	0	0	0	0	18896	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19616	0	0	0	0	18897	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19617	0	0	0	0	18899	0	18898	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19618	0	0	18900	117	0	0	0	0	0	0	4	3012	0	0	8540	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19619	0	0	18901	117	0	0	0	0	0	0	4	3012	0	0	8540	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19620	0	0	18902	117	0	0	0	0	0	0	4	3012	0	0	8540	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19621	0	0	18903	0	18263	0	0	0	0	0	1	0	0	0	0	813	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19622	0	0	18904	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19623	0	18905	18907	117	18908	0	0	1	3483	0	1	0	0	0	0	0	3	0	300	750	4	2897	0	0	0	0	0	1050253722	0	0	0	0	0	0
19624	0	18909	18910	18911	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19625	0	0	0	0	18913	0	0	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19626	0	0	8136	9849	0	0	0	1	322	0	1	12976	0	1	0	0	3	100	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
19627	0	0	18914	7718	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19628	0	0	0	0	0	0	0	1	192	0	1	20152	0	0	0	0	-1	0	300	750	4	0	18916	0	0	0	0	0	0	0	0	0	0	0
19629	0	0	18923	0	0	0	18926	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19630	0	18919	7213	17089	0	0	0	1	5773	0	2	0	0	0	0	0	-1	100	300	750	6	362	0	0	0	18918	0	0	0	0	0	0	0	0
19631	0	0	0	0	4070	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19632	0	0	17194	0	0	0	0	0	0	0	1	0	0	0	0	17195	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19633	0	18870	0	0	0	0	18921	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19634	0	0	0	0	0	0	18922	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19635	0	0	18925	0	0	0	0	1	8428	0	1	23480	0	0	0	0	3	0	300	750	4	1001	0	0	0	18927	0	1048576000	0	-1090519040	0	0	0	0
19636	0	0	18924	0	0	0	0	1	8428	0	1	0	0	0	0	0	4	0	300	750	4	1001	0	0	0	18927	0	1048576000	0	-1090519040	0	0	0	0
19637	0	0	18928	18929	18930	0	0	1	5785	0	1	0	0	5	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19638	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	18931	0	0	0	0	0	0	0
19639	0	0	0	0	18932	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19640	0	18933	0	0	18934	0	0	0	0	0	2	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19641	0	0	0	0	18936	0	0	0	0	0	2	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19642	0	0	0	0	0	0	18937	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19643	0	0	18938	828	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19644	0	0	18923	0	0	0	18939	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19645	0	0	0	0	18940	0	0	0	0	0	1	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19646	0	0	0	0	0	0	0	1	4415	0	1	0	0	0	0	0	-1	0	300	750	4	40	0	0	0	18947	0	0	0	0	0	0	0	0
19647	0	18941	18950	0	18942	18943	16935	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19648	0	0	0	0	18945	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19649	0	7402	118	0	740	0	18946	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19650	0	18948	18949	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19651	0	0	0	18953	0	0	0	0	0	0	1	3015	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19652	0	0	0	0	18955	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19653	0	0	18957	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19654	0	0	324	18960	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19655	0	0	0	18961	436	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19657	0	0	18957	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19658	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18968	0	0	0	0	0	0	0	0
19659	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18969	0	0	0	0	0	0	0	0
19660	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18970	0	0	0	0	0	0	0	0
19661	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18971	0	0	0	0	0	0	0	0
19662	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18972	0	0	0	0	0	0	0	0
19663	0	0	18973	18974	0	0	0	0	0	0	1	0	0	0	0	19015	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19664	0	18979	18977	18978	3531	0	0	1	4807	0	1	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19665	0	18980	18981	18982	221	0	0	1	675	0	1	3134	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
19666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	18983	0	0	0	0	0	0	0	0
