field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18
5860	43116	0	0	0	0	39354	0	0	3	0	0	0	0	1	0	0	0	0
5885	77467	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
5898	36913	37702	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
5899	39690	39681	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0
5911	72234	3371	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
5913	76136	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5914	76134	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5915	76130	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5916	76135	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5917	76137	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5923	79023	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
5924	79028	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
6021	79249	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6022	61979	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6023	79251	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6024	79253	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6029	4357	2318	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6047	79255	76061	34647	79731	0	0	0	0	10	4	1	1	0	0	0	0	0	0
6049	0	79284	79285	79286	79287	79288	79289	79290	0	1	1	1	1	1	1	1	0	0
6050	79283	0	79285	79286	79287	79288	79289	79290	1	0	1	1	1	1	1	1	0	0
6051	79283	79284	0	79286	79287	79288	79289	79290	1	1	0	1	1	1	1	1	0	0
6052	79283	79284	79285	0	79287	79288	79289	79290	1	1	1	0	1	1	1	1	0	0
6053	79283	79284	79285	79286	0	79288	79289	79290	1	1	1	1	0	1	1	1	0	0
6054	79283	79284	79285	79286	79287	0	79289	79290	1	1	1	1	1	0	1	1	0	0
6055	79283	79284	79285	79286	79287	79288	0	79290	1	1	1	1	1	1	0	1	0	0
6056	79283	79284	79285	79286	79287	79288	79289	0	1	1	1	1	1	1	1	0	0	0
6057	0	79292	79293	79294	79295	79296	79297	79298	0	1	1	1	1	1	1	1	0	0
6058	79291	0	79293	79294	79295	79296	79297	79298	1	0	1	1	1	1	1	1	0	0
6059	79291	79292	0	79294	79295	79296	79297	79298	1	1	0	1	1	1	1	1	0	0
6060	79291	79292	79293	0	79295	79296	79297	79298	1	1	1	0	1	1	1	1	0	0
6061	79291	79292	79293	79294	0	79296	79297	79298	1	1	1	1	0	1	1	1	0	0
6062	79291	79292	79293	79294	79295	0	79297	79298	1	1	1	1	1	0	1	1	0	0
6063	79291	79292	79293	79294	79295	79296	0	79298	1	1	1	1	1	1	0	1	0	0
6064	79291	79292	79293	79294	79295	79296	79297	0	1	1	1	1	1	1	1	0	0	0
6065	0	79300	79301	79302	79303	79304	79305	79306	0	1	1	1	1	1	1	1	0	0
6066	79299	0	79301	79302	79303	79304	79305	79306	1	0	1	1	1	1	1	1	0	0
6067	79299	79300	0	79302	79303	79304	79305	79306	1	1	0	1	1	1	1	1	0	0
6068	79299	79300	79301	0	79303	79304	79305	79306	1	1	1	0	1	1	1	1	0	0
6069	79299	79300	79301	79302	0	79304	79305	79306	1	1	1	1	0	1	1	1	0	0
6070	79299	79300	79301	79302	79303	0	79305	79306	1	1	1	1	1	0	1	1	0	0
6071	79299	79300	79301	79302	79303	79304	0	79306	1	1	1	1	1	1	0	1	0	0
6072	79299	79300	79301	79302	79303	79304	79305	0	1	1	1	1	1	1	1	0	0	0
6073	0	79308	79309	79310	79311	79312	79313	79314	0	1	1	1	1	1	1	1	0	0
6074	79307	0	79309	79310	79311	79312	79313	79314	1	0	1	1	1	1	1	1	0	0
6075	79307	79308	0	79310	79311	79312	79313	79314	1	1	0	1	1	1	1	1	0	0
6076	79307	79308	79309	0	79311	79312	79313	79314	1	1	1	0	1	1	1	1	0	0
6077	79307	79308	79309	79310	0	79312	79313	79314	1	1	1	1	0	1	1	1	0	0
6078	79307	79308	79309	79310	79311	0	79313	79314	1	1	1	1	1	0	1	1	0	0
6079	79307	79308	79309	79310	79311	79312	0	79314	1	1	1	1	1	1	0	1	0	0
6080	79307	79308	79309	79310	79311	79312	79313	0	1	1	1	1	1	1	1	0	0	0
6081	79254	34647	79731	0	0	0	0	0	4	4	1	0	0	0	0	0	0	0
6082	79333	79255	76061	79731	0	0	0	0	1	8	1	1	0	0	0	0	0	0
6083	79333	79255	76061	79731	0	0	0	0	1	8	1	1	0	0	0	0	0	0
6084	79740	79254	79731	72237	0	0	0	0	1	8	3	3	0	0	0	0	0	0
6085	79339	79255	76061	79731	0	0	0	0	1	15	3	3	0	0	0	0	0	0
6086	79253	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6087	79740	79254	79731	72096	0	0	0	0	1	8	3	3	0	0	0	0	0	0
6088	79342	79255	76061	79731	0	0	0	0	1	15	3	3	0	0	0	0	0	0
6097	79254	34647	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
6098	52555	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
6104	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6105	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6106	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6107	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6108	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6109	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6110	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6111	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6112	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6113	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6114	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6115	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6116	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6117	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6118	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6119	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6120	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6121	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6122	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6123	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6124	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6125	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6126	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6127	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6128	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6129	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6130	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6131	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6132	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6133	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6134	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6135	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6136	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6137	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6138	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6139	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6140	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6141	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6142	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6143	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6144	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6145	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6146	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6147	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6148	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6149	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6150	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6151	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6152	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6153	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6154	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6155	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6156	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6157	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6158	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6159	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6160	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6161	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6162	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6163	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6164	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6165	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6166	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6167	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6168	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6169	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6170	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6171	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6172	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6173	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6174	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6175	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6176	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6177	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6178	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6179	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6180	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6181	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6182	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6183	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6184	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6185	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6186	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6187	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6188	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6189	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6190	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6191	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6192	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6193	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6194	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6195	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6196	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6197	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6198	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6199	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6200	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6201	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6202	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6203	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6204	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6205	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6206	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6207	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6208	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6209	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6210	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6211	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6212	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6213	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6214	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6215	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6216	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6217	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6218	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6219	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6220	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6221	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6222	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6223	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6224	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6225	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6226	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6227	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6228	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6229	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6230	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6231	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6232	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6233	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6234	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6235	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6236	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6237	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6238	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6239	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6240	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6241	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6242	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6243	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6244	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6245	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6246	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6247	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6248	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6249	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6250	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6251	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6252	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6253	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6254	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6255	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6256	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6257	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6258	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6259	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6260	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6261	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6262	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6263	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6264	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6265	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6266	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6267	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6268	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6269	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6270	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6271	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6272	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6273	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6274	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6275	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6276	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6277	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6278	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6279	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6280	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6281	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6282	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6283	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6284	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6285	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6286	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6287	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6288	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6289	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6290	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6291	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6292	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6293	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6294	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6295	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6296	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6297	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6298	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6299	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6300	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6301	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6302	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6303	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6304	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6305	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6306	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6307	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6308	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6309	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6310	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6311	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6312	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6313	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6314	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6315	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6316	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6317	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6318	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6319	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6320	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6321	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6322	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6323	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6324	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6325	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6326	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6327	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6328	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6329	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6330	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6331	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6332	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6333	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6334	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6335	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6336	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6337	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6338	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6339	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6340	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6341	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6342	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6343	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6344	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6345	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6346	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6347	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6348	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6349	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6350	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6351	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6352	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6353	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6354	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6355	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6356	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6357	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6358	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6359	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6360	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6361	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6362	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6363	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6364	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6365	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6366	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6367	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6368	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6369	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6370	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6371	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6372	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6373	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6374	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6375	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6376	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6377	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6378	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
6379	79254	34647	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
